#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
CONVERTING;CONVERTING;CONVERSION;KONVERTIERUNG;;CONVERSIÓN;;;;;;;;;x
RIP.30303.d;Overcoming your brief surprize, you snatch a dagger from your belt and launch yourself at [immortal_rival.GetFirstName]! [immortal_rival.GetSheHe] appears to be startled by the speed of your assault, but manages a hasty block and counter-attack. However, they are completely unprepared for you catching [immortal_rival.GetHerHis] blade in your free hand and plunging your dagger into [immortal_rival.GetHerHis] wide-open eye.;Surmontant l'effet de surprise, vous saisissez le poignard de votre ceinturon et vous attaquez [immortal_rival.GetFirstName] ! [immortal_rival.GetIlElleCap] semble être étonné[immortal_rival.GetNoneE] par la vitesse de votre assaut, mais la pare et contre-attaque. Cependant, [immortal_rival.GetIlElle] ne s'attendait pas à ce que vous attrapiez sa lame de votre main libre et enfonciez votre poignard dans son oeil grand ouvert.;Ihr überwindet Euren kurzen Überraschungsmoment, schnappt Euch einen Dolch aus dem Gürtel und stürzt Euch auf [immortal_rival.GetFirstName]! [immortal_rival.GetSheHeCap] scheint von der Geschwindigkeit Eures Angriffs überrascht, kann aber hastig parieren und einen Gegenangriff starten. Allerdings ist [immortal_rival.GetSheHe] völlig unvorbereitet darauf, dass Ihr [immortal_rival.GetHerHis]e Klinge mit Eurer freien Hand ergreift und Euren Dolch in [immortal_rival.GetHerHis] weit aufgerissenes Auge stoßt.;;Sobreponiéndote a la sorpresa, ¡sacas una daga del cinturón y te lanzas contra [immortal_rival.GetFirstName]! [immortal_rival.GetSheHe] muestra un atisbo de perplejidad por tu velocidad de respuesta, pero logra bloquear y contraatacar. Sin embargo, no ha visto venir que fueras a atrapar su hoja con tu otra mano y que le clavaras la daga en el ojo, desorbitado.;;;;;;;;;x
RIP.30303.a;Another victory, another scar.;Une autre victoire, une autre cicatrice.;Wieder ein Sieg, wieder eine Narbe.;;Otra victoria, otra cicatriz.;;;;;;;;;x
RIP.30304.d;As [immortal_rival.GetFirstName] rushes towards you with [immortal_rival.GetHerHis] sword held high. You barely have time to draw your own dagger and launch a desperate thrust as [immortal_rival.GetSheHe] it swings down at you. Your knife pierces [immortal_rival.GetHerHis] heart at the same time as [immortal_rival.GetHerHis] blade cuts into your flesh.;[immortal_rival.GetFirstName] se précipite vers vous en brandissant son épée. Vous avez à peine le temps de sortir votre poignard et de lancer une attaque désespérée, alors qu'[immortal_rival.GetIlElle] se jette sur vous. Votre couteau transperce son coeur en même temps que sa lame entaille votre chair.;Als sich [immortal_rival.GetFirstName] mit [immortal_rival.GetHerHis]em hocherhobenen Schwert auf Euch stürzt, habt Ihr kaum die Zeit, Euren eigenen Dolch zu zücken und einen verzweifelten Gegenstoß zu führen, als [immortal_rival.GetSheHe] auf Euch herunterschlägt. Euer Messer dringt im gleichen Moment in [immortal_rival.GetHerHis] Herz, als [immortal_rival.GetHerHis]e Klinge in Euer Fleisch schneidet.;;Cuando [immortal_rival.GetFirstName] se abalanza contra ti con su espada blandida en lo alto, apenas te queda tiempo para desenvainar tu propia daga y lanzar un ataque desesperado mientras [immortal_rival.GetSheHe] se lanza a por ti. Tu cuchillo le atraviesa el corazón al tiempo que su hoja te muerde la carne.;;;;;;;;;x
RIP.30304.a;Urgh... Still alive. Still alive!;Aïe... Toujours en vie. Toujours en vie !;Uff ... Immer noch am Leben. Immer noch am Leben!;;Ugh... Sigo con vida. ¡Sigo con vida!;;;;;;;;;x
RIP.30305.d;You fumble for your sword as [immortal_rival.GetFirstName] charges at you, blade hissing towards your face. Somehow you manage to parry [immortal_rival.GetHerHis] first blow, and then [immortal_rival.GetHerHis] second, but you know you are out-matched. Desperately you launch a flurry of blows, but all of a sudden there is a flash of steel coming at you and your vision begins to spin.;Vous cherchez à tâtons votre épée, alors que [immortal_rival.GetFirstName] vous attaque, sa lame sifflant dans l'air près de votre visage. Vous parvenez néanmoins à parer son premier coup, puis le second, mais vous savez que vous êtes surpassé[Root.GetNoneE]. Vous lancez une rafale de coups par désespoir, mais une lueur d'acier s'abat subitement sur vous, et votre vision commence à se troubler.;Ihr fummelt nach Eurem Schwert, während sich [immortal_rival.GetFirstName] auf Euch stürzt und die Klinge auf Eurer Gesicht zuzischt. Irgendwie könnt Ihr [immortal_rival.GetHerHis]en ersten Hieb parieren, dann [immortal_rival.GetHerHis]en zweiten, aber Ihr wisst, dass Ihr unterlegen seid. Verzweifelt lasst Ihr Hiebe regnen, aber plötzlich kommt ein Stahlblitz auf Euch zu und Eure Sicht beginnt sich zu drehen.;;Buscas tu espada a tientas mientras [immortal_rival.GetFirstName] carga contra ti, con su hoja silbando hacia tu rostro. No sabes cómo, pero logras esquivar su primer golpe, y luego el segundo, pero sabes que estás en desventaja. Lanzas una ráfaga de golpes desesperados pero, de repente, un reflejo de acero se dirige hacia ti, y todo empieza a darte vueltas.;;;;;;;;;x
RIP.30305.a;???;???;???;;???;;;;;;;;;x
RIP.30306.d;With a sudden jolt your vision clears. For a moment, before darkness closes over you, you are puzzled to see [immortal_rival.GetFirstName] standing over a headless body. You briefly wonder where it came from.;Dans une secousse soudaine, votre vue s'éclaircit. L'espace d'un instant, avant que les ténèbres ne se referment sur vous, vous êtes surpris[Root.GetNoneE] de voir [immortal_rival.GetFirstName] se tenir au-dessus d'un corps sans tête. Vous vous demandez brièvement d'où il vient.;Mit einem plötzlichen Stoß klärt sich Eure Sicht. Einen Moment lang, bevor Euch die Dunkelheit ergreift, fragt Ihr Euch, warum [immortal_rival.GetFirstName] über einem kopflosen Rumpf steht. Kurz wundert Ihr Euch, woher die Leiche kam.;;De repente, vuelves a ver con claridad. Por un momento, antes de que la oscuridad se cierna sobre ti, te consterna ver a [immortal_rival.GetFirstName] con un pie sobre un cuerpo decapitado. Por un instante, te preguntas de dónde ha salido.;;;;;;;;;x
RIP.30306.a;...;...;...;;...;;;;;;;;;x
#sea_queen is just a gender swap of seaking, so much of that translation may apply:;;;;
sea_queen;Sea Queen;Reine des mers;Meereskönigin;;Reina de los mares;;;;;;;;;x
sea_queen_desc;This character is known and feared far and wide. Wherever salt water can be found, there is terror of the Sea Queen.;Ce personnage est connu et redouté partout. Là où de l'eau salée peut être trouvée, la Reine des mers y sème la terreur.;Diese Person wird weit und breit gefürchtet. Wo auch immer es Meereswasser gibt, sorgt die Seekönigin für Angst und Schrecken.;;Este personaje es tan conocido como temido. Dondequiera que exista agua salada, existe el terror de la Reina de los mares.;;;;;;;;;x
88017.cannibal;A shame about [From.GetBestName], but at least I have a snack!;Dommage pour [From.GetBestName], mais au moins j'ai un casse-croûte !;Schade um [From.GetBestName], aber immerhin habe ich einen kleinen Imbiss!;;Me da pena por [From.GetBestName], ¡pero al menos tengo un tentempié!;;;;;;;;;x
8469.a;[Root.Religion.GetHighGodNameCap] be praised!;Que [Root.Religion.GetHighGodName] soit loué !;[Root.Religion.GetHighGodNameCap] sei Dank!;;¡Alabado sea [Root.Religion.GetHighGodNameCap]!;;;;;;;;;x
tengri_warrior;Skylord;Seigneur du Ciel;Himmelsfürst;;Señor del cielo;;;;;;;;;x
tengri_warrior_desc;The epitome of a Steppe Warrior, this character has fought for the glory of Tengrism.;La quintessence pour tout guerrier des steppes, ce personnage a combattu pour la gloire du tengrisme.;Der Inbegriff des Steppenkriegers. Dieser Charakter hat für den Ruhm des Tengrismus gekämpft.;;Este personaje, paradigma de un Guerrero de la estepa, ha luchado por la gloria del tengrismo.;;;;;;;;;x
romuvas_own;Hound of Dievas;Chien de Dievas;Baltischer Verteidiger;;Defensor báltico;;;;;;;;;x
romuvas_own_desc;This character has fought to defend the Holy Forest.;Ce personnage a combattu pour défendre la forêt sacrée.;Dieser Charakter hat für die Verteidigung des Heiligen Waldes gekämpft.;;Este personaje ha luchado para defender el Bosque Sagrado.;;;;;;;;;x
ukkos_shield;Ukko's Hammer;Le Marteau d'Ukko;Ukkos Hammer;;Martillo de Ukko;;;;;;;;;x
ukkos_shield_desc;Striking like the lightning of Ukko, this character has fought for the Suomenusko faith.;Frappant tel l'éclair d'Ukko, ce personnage a combattu pour la foi suomenusko.;So zuschlagend wie der Blitz von Ukko hat dieser Charakter für den Suomenusko-Glauben gekämpft.;;Golpeando como el trueno de Ukko, este personaje ha luchado por la fe suomenusca.;;;;;;;;;x
eagle_warrior;Eagle Knight;Guerrier aigle;Adlerritter;;Caballero del águila;;;;;;;;;x
eagle_warrior_desc;The life of Aztec warriors is one of constant battle, and the Eagle Knights are the bravest and most fearsome. Their primary purpose is to capture prisoners to be sacrificed to their Gods.;La vie des guerriers aztèques est faite de batailles, et les guerriers aigles sont les plus braves et les plus redoutés. Leur but premier est de capturer des prisonniers qui seront sacrifiés aux dieux.;Das Leben eines aztekischen Kriegers besteht aus ständigem Kampf, und die Adlerritter sind die tapfersten und furchterregendsten. Ihr Hauptzweck besteht darin, die Gefangenen zu fassen, die ihren Göttern geopfert werden sollen.;;La vida de los guerreros aztecas es de batallas constantes, y los Caballeros del águila son los más valientes y temibles. Su mayor propósito es capturar prisioneros para ofrecerlos en sacrificio a sus dioses.;;;;;;;;;x
peruns_chosen;Perun's Chosen;Elus de Péroun;Peruns Auserwählte;;El Elegido de Perún;;;;;;;;;x
peruns_chosen_desc;The axes of Perun's Chosen hew the enemies of the Slavic faith with the power of His lightning.;Les haches des Élus de Péroun tranchent les ennemis de la foi slave avec le pouvoir de Son éclair.;Die Äxte von Peruns Auserwählte strafen die Feinde des slawischen Glaubens mit der Macht seiner Blitze.;;Las hachas del Elegido de Perún cortan a los enemigos de la fe eslava con el poder de Su trueno.;;;;;;;;;x
nyames_shield;Nyame's Shield;Bouclier de Nyame;Nyames Schild;;Escudo de Nyame;;;;;;;;;x
nyames_shield_desc;This character is one of the chosen warriors who fight for the West African faith.;Ce personnage fait partie des guerriers élus qui combattent pour la foi ouest-africaine.;Dieser Charakter ist einer der auserwählten Krieger, die für den westafrikanischen Glauben kämpfen.;;Este personaje es uno de los guerreros elegidos que lucharon por la fe africana occidental.;;;;;;;;;x
sun_warrior;Warrior of the Sun;Guerrier du Soleil;Krieger der Sonne;;Guerrero del sol;;;;;;;;;x
sun_warrior_desc;The Warriors of the Sun strike with all the fiery power of Zun Himself.;Les Guerriers du Soleil se battent avec la puissance ardente de Zun Lui-même.;Die Krieger der Sonne schlagen mit der ganzen feurigen Kraft von Zun selbst zu.;;Los Guerreros del sol atacan con la fiereza del poder del mismísimo Zun.;;;;;;;;;x
ares_own;Ares' Own;Guerriers d'Arès;Die Männer des Ares;;De Ares;;;;;;;;;x
ares_own_desc;Ares' Own are overwhelming, insatiable in battle, destructive, and man-slaughtering. They fight for the Hellenic faith.;Les guerriers d'Arès sont insatiables en batailles, destructeurs et massacreurs. Ils combattent pour la foi hellénique.;Die Männer des Ares sind überwältigend, in der Schlacht unersättlich, zerstörerisch und schlachten ab. Sie kämpfen für den hellenischen Glauben.;;Los guerreros de Ares son apabullantes, insaciables en la batalla, destructivos y asesinos. Luchan por la fe helénica.;;;;;;;;;x
sacrificed_head_bad;Our Religious Head was sacrificed to Heathen Gods.;Notre chef religieux a été sacrifié aux dieux païens.;Unser Religionsoberhaupt wurde an heidnische Götter geopfert.;;Nuestro líder religioso fue ofrecido en sacrificio a los dioses paganos.;;;;;;;;;x
sacrificed_head_good;We sacrificed the Head of a false Religion!;Nous avons sacrifié le chef d'une fausse religion !;Wir haben das Oberhaupt einer falschen Religion geopfert!;;¡Sacrificamos al líder de una religión falsa!;;;;;;;;;x
EVTOPTA_TOG_611_Pope;All the power of your Church cannot save you, [From.GetBestName]!;Toute la puissance de votre Église ne pourra pas vous sauver, [From.GetBestName] !;Die ganze Macht Eurer Kirche kann Euch nicht retten, [From.GetBestName]!;;¡No te podrá salvar ni todo el poder de tu Iglesia, [From.GetBestName]!;;;;;;;;;x
EVTOPTA_TOG_612_Caliph;There shall be no peace upon you, [From.GetBestName]!;Vous ne reposerez pas en paix, [From.GetBestName] !;Ihr sollt keinen Frieden kennen, [From.GetBestName]!;;¡No recaerá la paz sobre ti, [From.GetBestName]!;;;;;;;;;x
crazymurderdog_tooltip;Their family will be rather upset. ;Sa famille sera très contrariée. ;Seine Familie wird ziemlich sauer sein.;;Su familia se disgustará.;;;;;;;;;x
crazymurderdog_court_tooltip;The Court is shocked! ;La Cour est sous le choc ! ;Der Hof ist schockiert!;;¡La Corte está conmocionada!;;;;;;;;;x
cannibal_trait;Cannibal;Cannibalisme;Kannibale;;Caníbal;;;;;;;;;x
cannibal_trait_desc;This character seeks to serve man.;Ce personnage cherche à servir de l'homme.;Dieser Charakter möchte Menschenfleisch servieren;;Este personaje busca servir hombre.;;;;;;;;;x
INSULT_CANNIBAL;cannibal;de cannibale;Kannibal[Root.GeteMale][Root.GetinFemale];;caníbal;;;;;;;;;x # male female - cannibal_trait
INSULT_CANNIBALISTIC;man-eating;anthropophage;menschenfressende[Root.GetrMale];;comehombres;;;;;;;;;x # male female - cannibal_trait
DEATH_PLATYPUS_NO_KILLER;was horribly killed by platypuses;a été horriblement tué[GetNoneE] par des ornithorynques;wurde auf schreckliche Weise von Entenschnäbeln getötet;;sufrió una muerte horrible a manos de los ornitorrincos;;;;;;;;;x
DEATH_PLATYPUS;was horribly killed by the platypuses of $KILLER$;a été horriblement tué[GetNoneE] par les ornithorynques de $KILLER$;wurde auf schreckliche Weise von den Entenschnäbeln von $KILLER$ getötet;;sufrió una muerte horrible a manos de los ornitorrincos de $KILLER$;;;;;;;;;x
trapped_immortal;Perpetual Motion Machine;Machine à mouvement perpétuel;Perpetumobile;;Máquina de movimiento perpetuo;;;;;;;;;x
trapped_immortal_desc;A trapped Immortal is consigned to run within a wheel here for all eternity. A system of pulleys and gears attached to the wheel run various sawmills, grindstones, and other useful machinery.;Un Immortel pris au piège est destiné à courir dans une roue pour l'éternité. Un système de poulies et d'embrayages reliés à la roue dirige diverses scieries, meules et autres machines utiles.;Ein gefangener Unsterblicher, der in alle Ewigkeit in einem Rad laufen muss. Ein System aus Flaschenzügen und Getrieben am Rad betreibt verschiedene Sägemühlen, Schrotmühlen und andere nützliche Maschinen.;;Cualquier Inmortal atrapado en ella está relegado a correr sobre una rueda para toda la eternidad. Un sistema de poleas y motores acoplados a la rueda activan diversas sierras, piedras de molino y otros artefactos útiles.;;;;;;;;;x
placeholdername_3;As the red mist begins to overcome you, you are conscious of grabbing a battleaxe from the wall and swinging it at [immortal_rival.GetFirstName] with a bestial scream of pure fury...\nWhen you come back to yourself you are coated head-to-toe in blood, [immortal_rival.GetFirstName]'s body is in numerous small pieces, and the hallway is in thorough need of a cleaning. You brush some entrails from your shoulder and continue about your business.;Alors que la fureur s'empare de vous, vous décrochez une hache de guerre du mur et la lancez sur [immortal_rival.GetFirstName] en poussant un cri bestial... \nLorsque vous reprenez vos esprits, vous êtes couvert[Root.GetNoneE] de sang de la tête aux pieds, le corps de [immortal_rival.GetFirstName] est en petits morceaux, et le couloir a besoin d'un nettoyage minutieux. Vous enlevez des entrailles de votre épaule et allez de l'avant.;Der rote Nebel überwältigt Euch allmählich und Euch wird bewusst, dass Ihr die Kampfaxt von der Wand nehmt und sie mit einem bestialischen Schrei reiner Rage gegen [immortal_rival.GetFirstName] schwingt ...\nAls Ihr wieder zu Verstand kommt, seid Ihr von Kopf bis Fuß in Blut getaucht, der Körper von [immortal_rival.GetFirstName] ist in zahlreiche kleine Stücke gehackt und der Gang könnte auch mal wieder gründlich gereinigt werden. Ihr wischt Euch einige Eingeweide von der Schulter und geht weiter Euren Geschäften nach.;;A medida que la niebla roja te va ahogando, aún estás consciente para agarrar un hacha de guerra de la pared y atacar contra[immortal_rival.GetFirstName] con un grito bestial de cólera pura...\nCuando vuelves en ti, la sangre te cubre de los pies a la cabeza, el cuerpo de [immortal_rival.GetFirstName] está reducido a pedazos, y el pasillo necesita una buena limpieza. Te quitas unas vísceras del hombro y sigues con lo tuyo.;;;;;;;;;x
