#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
AIREASON_CAN_PAY_OWN_RANSOM;§Y[GetTitledFirstName]§! can afford [GetHerHis] own ransom;§Y[GetTitledFirstName]§! peut payer sa propre rançon;§Y[GetTitledFirstName]§! Kann [GetHerHis] Lösegeld selbst zahlen;;§Y[GetTitledFirstName]§! puede permitirse su propio rescate;;;;;;;;;x
EVTDESC39660;Christian Pilgrims to the the Holy Land suffer all manner of abuse and the routes are not safe. In order to protect the pilgrims and secure Jerusalem for Christ and the faithful, His Holiness, [Root.GetTitledName], has accepted the possibility of an outright invasion by joint Christian forces. This signals a new era of large scale Christian holy wars - the Crusades.;Les pèlerins chrétiens se rendant en Terre Sainte font face à toutes sortes de dangers et les routes ne sont pas sûres.\nAfin de protéger ces pèlerins et de conquérir la Ville trois fois sainte au nom du Christ, Sa Sainteté le [Root.GetTitledName] a imaginé la possibilité d'une invasion en bonne et due forme de la Terre Sainte par des forces chrétiennes alliées vennant de toute l'Europe.\nCette décision annonce une nouvelle ère de guerres chrétiennes à grande échelle contre un ennemis tout autre : l'ère des grandes croisades.;Christliche Pilger im Heilige Land werden vielfach misshandelt und die Wege dorthin sind nicht sicher. Zum Schutz der Pilger und um Jerusalem für Christus und seine Gläubigen zu sichern, hat seine Heiligkeit [Root.GetTitledName] die Möglichkeit einer regelrechten Invasion durch vereinte christliche Heere in Betracht gezogen. Dies ist der Beginn eines neuen Zeitalters großer christlicher Heiliger Kriege - der Kreuzzüge.;;Los cristianos que peregrinan a la Tierra Santa sufren todo tipo de agresiones y las rutas no son seguras. Con el fin de proteger a los peregrinos y salvaguardar Jerusalén para Cristo y los fieles cristianos, Su Santidad [Root.GetTitledName] ha autorizado que las fuerzas cristianas conjuntas lleven a cabo una invasión inmediata. Este hecho marca el inicio de una nueva era de guerras santas cristianas de gran alcance: las Cruzadas.;;;;;;;;;x
EVTOPTA39660;Deus Vult!;Deus Vult !;Deus Vult!;;¡Deus Vult!;;;;;;;;;x
EVTOPTB39660;Foolish Posturing!;Gesticulations d'un vieillard sénile !;Törichtes Gehabe!;;¡Vaya postura más absurda!;;;;;;;;;x
EVTDESC39661;The Roman Empire in the East. Byzantium - Christianity's firm bulwark against the Mohammedan infidels of the Orient - is failing. The dire situation has convinced His Holiness, [Root.GetTitledName], to accept the possibility of an outright invasion by joint Christian forces. This signals a new era of large scale Christian holy wars - the Crusades.;L'Empire romain d'Orient, plus connu sous le nom d'Empire byzantin, solide rempart de la chrétienté contre les infidèles mahométans venus d'Orient, risque de disparaître, ce qui serait une porte ouverte sur l'Europe qui permettrait aux hordes arabes de déferler sur nos vertes contrées.\nCette situation critique a convaincu Sa Sainteté le [Root.GetTitledName] d'accepter la possibilité d'une invasion en bonne et due forme des territoires de l'Empire grec au main des infidèles par des forces chrétiennes alliées.\nCette décision annonce une nouvelle ère de guerres chrétiennes à grande échelle contre un ennemi tout autre : l'ère des grandes croisades.;Das Oströmische Reich. Byzanz - das feste Bollwerk des Christentums gegen die mohammedanischen Ungläubigen im Orient - droht unterzugehen. Aufgrund der Notlage hat seine Heiligkeit [Root.GetTitledName] die Möglichkeit einer regelrechten Invasion durch vereinte christliche Heere in Betracht gezogen. Dies ist der Beginn eines neuen Zeitalters großer christlicher Heiliger Kriege - der Kreuzzüge.;;El Imperio Romano Oriental. Bizancio —firme bastión de la cristiandad contra los infieles mahometanos de Oriente— está a punto de caer. La grave situación ha convencido a Su Santidad [Root.GetTitledName] a autorizar una invasión inmediata por las fuerzas cristianas conjuntas. Este hecho marca el inicio de una nueva era de guerras santas cristianas de gran alcance: las Cruzadas.;;;;;;;;;x
EVTDESC39662;Rome, the city of Saint Peter and the very seat of the Papacy itself, has fallen to infidels. In response, the Pope-in-exile, His Holiness, [Root.GetTitledName], has declared his intention to forge a great alliance of Christian lords in order to reclaim the eternal city. This signals a new era of large scale Christian holy wars - the Crusades.;Rome, ville de saint Pierre et siège de la papauté, est tombée aux mains de ces chiens d'infidèles.\nEn réponse, le pape en exil, Sa Sainteté le [Root.GetTitledName], a déclaré son intention de former sous sa protection une grande alliance de seigneurs chrétiens afin de reprendre la Ville aux sept collines.\nCette décision annonce une nouvelle ère de guerres chrétiennes à grande échelle contre un ennemi tout autre : l'ère des grandes croisades.;Die Heilige Stadt Rom, Sitz des Papstes, ist von den Ungläubigen erobert worden. Als Antwort darauf hat der Exilpapst, seine Heiligkeit [Root.GetTitledName], seine Entschlossenheit zum Schmieden eines großen Bündnisses christlicher Herrscher bekannt gegeben, um die Ewige Stadt zurückzuerobern. Dies ist der Beginn eines neuen Zeitalters großer christlicher Heiliger Kriege - der Kreuzzüge.;;Roma, ciudad de San Pedro y sede del mismísimo Papado, ha caído en manos de los infieles. En respuesta, el Papa exiliado, Su Santidad [Root.GetTitledName], ha declarado su intención de forjar una gran alianza de señores cristianos con el fin de recuperar la ciudad eterna. Este hecho marca el inicio de una nueva era de guerras santas cristianas de gran alcance: las Cruzadas.;;;;;;;;;x
EVTDESC39663;The very heartlands of Western Christianity are under siege by infidels! Desperate Christian lords have persuaded His Holiness, [Root.GetTitledName], to declare his intention of forging a great and righteous alliance to expel the heathens in the name of God. This signals a new era of large scale Christian holy wars - the Crusades.;Le cœur de la chrétienté occidentale est assiégé par les infidèles !\nDes seigneurs chrétiens, face à cette situation désespérée, ont persuadé Sa Sainteté le [Root.GetTitledName] de fonder une grande alliance chrétienne pour expulser ces impies au nom de Dieu.\nCette décision annonce une nouvelle ère de guerres chrétiennes à grande échelle contre un ennemi tout autre: l'ère des grandes croisades.;Das Herzland des abendländischen Christentums wird von den Ungläubigen belagert! Verzweifelte christliche Herrscher haben Seine Heiligkeit [Root.GetTitledName] überredet, seine Absicht zum Schmieden eines großen und gerechten Bündnisses zur Vertreibung der Heiden im Namen des Herrn zu verkünden. Dies ist der Beginn eines neuen Zeitalters großer christlicher Heiliger Kriege - der Kreuzzüge. ;;¡Las tierras que representan el centro del cristianismo occidental se encuentran bajo el asedio de los infieles! Los señores cristianos, desesperados, han convencido a Su Santidad [Root.GetTitledName] para que declare su intención de forjar una alianza grande y justa para expulsar a los paganos en nombre de Dios. Este hecho marca el inicio de una nueva era de guerras santas cristianas de gran alcance: las Cruzadas.;;;;;;;;;x
EVTNAME39670;Renewed Jihad;Renouveau du djihad;Erneuter Dschihad;;Yihad renovada;;;;;;;;;x
EVTDESC39670;His Magnificence, [Root.GetTitledName], has been convinced by his [Root.Religion.GetPriestTitle]s that it is time to declare another era of Great Conquests, such as was the case under the first Caliphs. The Dar al-Islam must grow again. All righteous Muslim men should prepare to join the ranks of the mujahideen for the upcoming struggles. This signals a renewed era of Islamic expansion.;Sa Magnificence le [Root.GetTitledName] a été convaincu par ses [Root.Religion.GetPriestTitle]s qu'il était temps de lancer une nouvelle ère de grandes conquêtes, comme l'ont fait avant lui les premiers califes.\nDar al-Islam, le domaine de la soumission à Dieu, doit s'étendre à nouveau, et la foi musulmane doit continuer de se répandre. Tout bon musulman devrait rejoindre les rangs moudjahidines et se préparer au combat.\nCette décision annonce une nouvelle ère d'expansion pour l'islam : l'ère du grand djihad.;Seine Magnifizenz [Root.GetTitledName] ist von seinem/r [Root.Religion.GetPriestTitle] überzeugt worden, dass es Zeit zur Verkündung eines neuen Zeitalters der großen Eroberungen ist, wie es einst unter den ersten Kalifen geschah. Der Islam muss wieder wachsen. Alle rechtschaffenen Moslems sollen sich den Mudschaheddin anschließen. Dies ist der Beginn eines neuen Zeitalters der islamischen Expansion.;;Su Magnificencia [Root.GetTitledName] ha sido convencida por sus [Root.Religion.GetPriestTitle]s de que es la hora de declarar una nueva era de Grandes Conquistas, como sucedió durante el mandato de los primeros califas. El Dar al-Islam debe crecer de nuevo. Todos los musulmanes justos deben prepararse para incorporarse a las filas de los muyahidines para las próximas luchas. Este hecho marca el inicio de una era renovada de expansión islámica.;;;;;;;;;x
EVTOPTA39670;Allahu Akbar!;Allah Akbar !;Allahu Akbar!;;¡Allahu Akbar!;;;;;;;;;x
EVTOPTB39670;Disturbing News;De bien mauvaises nouvelles;Beunruhigende Nachrichten;;Noticias inquietantes;;;;;;;;;x
EVTDESC39671;The Holy City of Jerusalem, where the Prophet was taken up to heaven, has fallen to infidels! His Magnificence, [Root.GetTitledName], will not let this stand, and has declared that another era of Great Conquests is upon us, such as was the case in the days of the first Caliphs. The Dar al-Islam must be defended! All righteous Muslim men should prepare to join the ranks of the mujahideen for the upcoming struggles. This signals a renewed era of Islamic expansion.;La Ville sainte de Jérusalem, l'endroit où le Prophète monta au cieux, est tombée aux mains des infidèles !\nSa Magnificence le [Root.GetTitledName] ne peut tolérer cela et a déclaré qu'il était temps de lancer une nouvelle ère de grandes conquêtes comme l'ont fait avant lui les premiers califes. Dar al-Islam doit être protégé ! Tout bon musulman se doit d'enjoindre les rangs moudjahidines et se préparer au combat.\nCette décision annonce une nouvelle ère d'expansion pour l'islam : l'ère du grand djihad.;Die Heilige Stadt Jerusalem, wo der Prophet in den Himmel auffuhr, ist an die Ungläubigen gefallen! Seine Magnifizenz [Root.GetTitledName] wird dies nicht hinnehmen und hat erklärt, dass ein neues Zeitalter großer Eroberungen über uns gekommen ist, wie einst in den Tagen der ersten Kalifen. Der Islam muss verteidigt werden. Alle rechtschaffenen Moslems sollen sich den Mudschaheddin anschließen und auf den Kampf vorbereiten. Dies ist der Beginn eines neuen Zeitalters der islamischen Expansion.;;La Ciudad Santa de Jerusalén, desde donde el Profeta subió al cielo, ¡ha caído ante los infieles! Su Magnificencia [Root.GetTitledName] no piensa permitirlo y ha declarado el comienzo de una nueva era de Grandes Conquistas, como sucedió durante el mandato de los primeros califas. ¡Hay que defender el Dar al-Islam! Todos los musulmanes justos deben prepararse para incorporarse a las filas de los muyahidines para las próximas luchas. Este hecho marca el inicio de una era renovada de expansión islámica.;;;;;;;;;x
EVTDESC39672;The unthinkable has happened! The holy city of Mecca has fallen to infidels and the Kaaba is even now being defiled by their very presence. His Magnificence, [Root.GetTitledName], has declared that an era of renewed Jihad is upon the world. The holy city must be retaken at all costs. All righteous Muslim men should prepare to join the ranks of the mujahideen for the upcoming struggles. This signals a renewed era of Islamic expansion.;L'impensable s'est produit ! La Mecque, ville la plus sacrée de l'islam et lieu de naissance du Prophète, est tombée aux mains des infidèles et la Kaaba a été profanée par leur unique présence !\nSa Magnificence le [Root.GetTitledName] ne peut tolérer cela et a déclaré que le monde connaîtrait une nouvelle ère de djihad. La cité ne peut faire partie de Dar al-Harb ! Tout bon musulman se doit d'enjoindre les rangs moudjahidines et se préparer au combat.\nCette décision annonce une nouvelle ère d'expansion pour l'islam : l'ère du grand djihad.;Das Unfassbare ist geschehen! Die Heilige Stadt Mekka ist an die Ungläubigen gefallen. Seine Magnifizenz [Root.GetTitledName] wird dies nicht hinnehmen und hat erklärt, dass ein neues Zeitalter großer Eroberungen über uns gekommen ist, wie einst in den Tagen der ersten Kalifen. Die Heilige Stadt muss auf jeden Fall zurückerobert werden. Alle rechtschaffenen Moslems sollen sich den Mudschaheddin anschließen und auf den Kampf vorbereiten. Dies ist der Beginn eines neuen Zeitalters der islamischen Expansion.;;¡Ha ocurrido lo impensable! La ciudad santa de La Meca ha caído ante los infieles y la Kaaba sufre ahora la profanación de su presencia. Su Magnificencia [Root.GetTitledName] ha declarado el inicio de una nueva era de la Yihad en todo el mundo. Hay que retomar la ciudad a toda costa. Todos los musulmanes justos deben prepararse para incorporarse a las filas de los muyahidines para las próximas luchas. Este hecho marca el inicio de una era renovada de expansión islámica.;;;;;;;;;x
EVTDESC39673;The House of Islam is under grave threat from the onslaught of heathens and infidels in its very heartlands. In response, His Magnificence, [Root.GetTitledName], has declared that an era of renewed Jihad is upon the world. The core regions of the Dar al-Islam must be retaken at all costs. All righteous Muslim men should prepare to join the ranks of the mujahideen for the upcoming struggles. This signals a renewed era of Islamic expansion.;Dar al-Islam fait face à une grande menace d'invasion de païens et d'infidèles en son cœur.\nEn réaction, Sa Magnificence le [Root.GetTitledName] a déclaré que le monde connaîtrait une nouvelle ère de djihad afin de reprendre Dar al-Harb - le domaine de la guerre. Les régions centrales de Dar al-Islam doivent être reconquises. Tout bon musulman devrait rejoindre les rangs moudjahidines et se préparer au combat.\nCette décision annonce une nouvelle ère d'expansion pour l'islam : l'ère du grand djihad.;Das Haus des Islam wird in seinem Herzland durch die anstürmenden Heiden und Ungläubigen bedroht. Als Antwort darauf hat seine Magnifizenz [Root.GetTitledName] erklärt, dass das Zeitalter des neuen Dschihad über die Welt gekommen ist. Die Kerngebiete des Dar al-Islam müssen um jeden Preis zurückerobert werden. Alle rechtschaffenen Muselmanen sollen sich den Mudschaheddin anschließen und auf den Kampf vorbereiten. Dies ist der Beginn eines neuen Zeitalters der islamischen Expansion.;;Las tierras principales de la Casa del Islam están gravemente amenazadas por los ataques de paganos e infieles. En respuesta, Su Magnificencia [Root.GetTitledName] ha declarado el inicio de una nueva era de la Yihad en todo el mundo. Hay que recuperar las regiones emblemáticas del Dar al-Islam a toda costa. Todos los musulmanes justos deben prepararse para incorporarse a las filas de los muyahidines para las próximas luchas. Este hecho marca el inicio de una era renovada de expansión islámica.;;;;;;;;;x
EVTDESC39674;The House of Islam is under grave threat from the onslaught of heathens and infidels in Africa. In response, His Magnificence, [Root.GetTitledName], has declared that an era of renewed Jihad is upon the world. The western regions of the Ummah must be retaken at all costs. All righteous Muslim men should prepare to join the ranks of the mujahideen for the upcoming struggles. This signals a renewed era of Islamic expansion.;Dar al-Islam fait face à une grande menace d'invasion de païens et d'infidèles en Afrique.\nEn réaction, Sa Magnificence le [Root.GetTitledName] a déclaré que le monde connaîtrait une nouvelle ère de djihad afin de protéger les terres musulmanes en Afrique. Les régions centrales de l'oumma, la communauté, doivent être reconquises. Tout bon musulman devrait rejoindre les rangs moudjahidines et se préparer au combat.\nCette décision annonce une nouvelle ère d'expansion pour l'islam : l'ère du grand djihad.;Das Haus des Islam wird in Afrika durch die anstürmenden Heiden und Ungläubigen bedroht. Als Antwort darauf hat seine Magnifizenz [Root.GetTitledName] erklärt, dass das Zeitalter des neuen Dschihad über die Welt gekommen ist. Die westlichen Gebiete Ummahs müssen um jeden Preis zurückerobert werden. Alle rechtschaffenen Moslems sollen sich den Mudschaheddin anschließen und auf die bevorstehenden Kämpfe vorbereiten. Dies ist der Beginn eines neuen Zeitalters der islamischen Expansion.;;La Casa del Islam está gravemente amenazada por los ataques de paganos e infieles en África. En respuesta, Su Magnificencia [Root.GetTitledName] ha declarado el inicio de una nueva era de la Yihad en todo el mundo. Hay que recuperar las regiones occidentales de la Umma a toda costa. Todos los musulmanes justos deben prepararse para incorporarse a las filas de los muyahidines para las próximas luchas. Este hecho marca el inicio de una era renovada de expansión islámica.;;;;;;;;;x
