#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
IS_NOT_LOVER_OF;Is NOT a Lover of §Y$WHO$§!;N'est pas l'amant(e) de §Y$WHO$§!;Ist KEIN Liebhaber von §Y$WHO$§!;;No es un amante de §Y$WHO$§!;;;;;;;;;x
EVTDESC_RoI_3505;My [Root.GetLordLady], the province of [From.GetName] is in disarray. There are many reports of deep-set corruption among religious officials of the [Root.Religion.GetName] faith.;M[Root.GetOnA][Root.GetLordLady], la province de [From.GetName] connaît des troubles. De nombreux rapports font état d'une corruption endémique au sein de la religion [Root.Religion.GetName].;Oh [Root.GetLordLady], die Provinz [From.GetName] ist in Aufruhr. Es gibt viele Berichte, dass unter den Anführern der [Root.Religion.GetName]en Religion tiefverwurzelte Korruption herrschen soll.;;Mi [Root.GetLordLady], la provincia de [From.GetName] está en desorden. Hay muchos reportes de profunda corrupción entre los funcionarios religiosos de la fe [Root.Religion.GetName].;;;;;;;;;x
EVTOPTA_RoI_3505;This is most worrying.;C'est très inquiétant.;Dies ist höchst besorgniserregend.;;Esto es muy preocupante.;;;;;;;;;x
EVTDESC_RoI_3509;Good news, my [Root.GetLordLady]! Thanks to the resurgence of power of the [Root.Religion.GetName] faith, the corruption in the province of [From.GetName] has been eradicated.;« Bonne nouvelle, M[Root.GetOnA][Root.GetLordLady] ! Grâce au regain de puissance de la foi [Root.Religion.GetName], la corruption a été éradiquée en [From.GetName]. »;Gute Neuigkeiten, oh [Root.GetLordLady]! Dank des Erstarkens der [Root.Religion.GetName]en Religion, wurde der Korruption in der Provinz [From.GetName] ein Ende bereitet.;;¡Buenas noticias, mi [Root.GetLordLady]! Gracias al resurgimiento del poder en la fe de [Root.Religion.GetName], la corrupción en la provincia de [From.GetName] se ha erradicado.;;;;;;;;;x
EVTOPTA_RoI_3509;Excellent!;Excellent !;Hervorragend!;;¡Excelente!;;;;;;;;;x
EVTDESC_RoI_3515;My [Root.GetLordLady], there are worrying news from the province of [From.GetName]. The [Root.Religion.GetName] faith is weakening and a strange local death cult have taken over several temples.;« M[Root.GetOnA][Root.GetLordLady], d'inquiétantes nouvelles nous parviennent de la province de [From.GetName]. La foi [Root.Religion.GetName] faiblit et une étrange secte locale a pris le pouvoir dans plusieurs temples. »;Oh [Root.GetLordLady], die Nachrichten aus der Provinz [From.GetName] geben Anlass zur Besorgnis. Die [Root.Religion.GetName]e Religion verliert an Stärke und ein merkwürdiger lokaler Totenkult hat mehrere Tempel übernommen.;;Mi [Root.GetLordLady], hay noticias preocupantes de la provincia de [From.GetName]. La fe de [Root.Religion.GetName] se está debilitando y un extraño culto local a la muerte se ha apoderado de varios templos.;;;;;;;;;x
EVTOPTA_RoI_3515;This is not good.;Je n'aime pas ça.;Das ist keine gute Nachricht.;;Esto no es nada de bueno.;;;;;;;;;x
EVTDESC_RoI_3519;Good news, my [Root.GetLordLady]! Thanks to the resurgence of power of the [Root.Religion.GetName] faith, the power of the local death cults in the province of [From.GetName] has been eradicated.;« Bonne nouvelle, M[Root.GetOnA][Root.GetLordLady] ! Grâce au regain de puissance de la religion [Root.Religion.GetName], le culte de la mort qui se développait dans la région a disparu de la province de [From.GetName]. »;Gute Neuigkeiten, oh [Root.GetLordLady]! Dank des Erstarkens der [Root.Religion.GetName]en Religion ist der lokale Totenkult in der Provinz [From.GetName] ausgelöscht.;;¡Buenas noticias, mi [Root.GetLordLady]! Gracias al resurgimiento del poder de la fe [Root.Religion.GetName], el poder de los cultos a la muerte en la provincia de [From.GetName] se ha erradicado.;;;;;;;;;x
EVTOPTA_RoI_3519;By [Root.Religion.GetRandomGodName], that is good news!;[Root.Religion.GetRandomGodName] soit loué, voilà une bonne nouvelle !;Bei [Root.Religion.GetRandomGodName], das sind tatsächlich gute Neuigkeiten!;;Por [Root.Religion.GetRandomGodName],áesto es una buena noticia!;;;;;;;;;x
EVTDESC_RoI_3525;Bad news, my [Root.GetLordLady]! The people of [From.GetName] have long been losing faith in the ways of [Root.Religion.GetRandomGodName]. Now the majority of the province's population have switched to the [From.Religion.GetName] faith!;« Mauvaise nouvelle, M[Root.GetOnA][Root.GetLordLady] ! Le peuple de [From.GetName] connaît depuis longtemps un déclin du culte qu'il voue à [Root.Religion.GetRandomGodName]. Désormais, la majorité de la population de la province a adopté la religion [From.Religion.GetName] ! »;Schlechte Neuigkeiten, oh [Root.GetLordLady]! Seit langer Zeit schon verlieren die Einwohner von [From.GetName] immer mehr ihren Glauben an [Root.Religion.GetRandomGodName]. Jetzt ist die Mehrheit der Einwohner der Provinz zur [From.Religion.GetName]en Religion übergetreten.;;¡Malas noticias, mi [Root.GetLordLady]! La gente de [From.GetName] ha estado durante mucho tiempo perdiendo la fe en los caminos de [Root.Religion.GetRandomGodName].áAhora la mayoría de la población de la provincia ha cambiado a la fe [From.Religion.GetName]!;;;;;;;;;x
EVTOPTA_RoI_3525;Bad news indeed!;Mauvaise nouvelle, en effet !;Das sind in der Tat schlechte Neuigkeiten!;;¡En realidad muy malas noticias!;;;;;;;;;x
EVTDESC_RoI_3535;My [Root.GetLordLady], the county of [From.GetName] is experiencing much turmoil due to tensions between different religious factions of the [From.Religion.GetName] faith. It has gone as far as street battles taking place between supporters of different interpretations of [From.Religion.GetScriptureName].;M[Root.GetOnA][Root.GetLordLady], le comté de [From.GetName] connaît des troubles importants en raison de tensions entre différentes factions au sein de la religion [From.Religion.GetName]. Ces tensions vont jusqu'à des affrontements dans les rues entre adeptes d'interprétations divergentes de textes lus dans [From.Religion.GetScriptureName].;Oh [Root.GetLordLady], die Provinz [From.GetName] ist, aufgrund von Spannungen zwischen den unterschiedlichen religiösen Splittergruppen des [From.Religion.GetName]en Glaubens, in Aufruhr. Dies führte bis hin zu Straßenschlachten zwischen den Anhängern verschiedener Interpretationen der [From.Religion.GetScriptureName].;;Mi [Root.GetLordLady], la provincia de [From.GetName] está sufriendo mucha confusión debido a las tensiones entre las diferentes facciones religiosas de la [From.Religion.GetName]. Ha empeorado tanto que las batallas callejeras ahora tienen lugar entre los partidarios de diferentes interpretaciones de [From.Religion.GetScriptureName].;;;;;;;;;x
EVTOPTA_RoI_3535;This is the work of [Root.Religion.GetRandomEvilGodName]!;C'est l'œuvre [Root.GetEvilGodDuDelaDes] !;Dies ist das Werk von [Root.Religion.GetRandomEvilGodName]!;;¡Esto es el trabajo de [Root.Religion.GetRandomEvilGodName]!;;;;;;;;;x
EVTDESC_RoI_3539;Good news, my [Root.GetLordLady]! Thanks to the resurgence of power of the [Root.Religion.GetName] faith, the religious strife in the county of [From.GetName] has ebbed out.;« Bonne nouvelle, M[Root.GetOnA][Root.GetLordLady] ! Grâce au regain de puissance de la religion [Root.Religion.GetName], les troubles religieux ont disparu dans le comté de [From.GetName]. »;Gute Neuigkeiten, oh [Root.GetLordLady]! Dank es Erstarkens der Religion [Root.Religion.GetName] ist der religiöse Zwist in der Provinz [From.GetName] abgeebbt.;;¡Buenas noticias, mi [Root.GetLordLady]! Gracias al resurgimiento del poder de la fe [Root.Religion.GetName], los conflictos religiosos en la provincia de [From.GetName] han disminuido.;;;;;;;;;x
EVTOPTA_RoI_3539;Finally they see the wisdom of [Root.Religion.GetRandomGodName]!;Ils voient enfin la sagesse de [Root.Religion.GetRandomGodName] !;Endlich erkennen sie die Weisheit von [Root.Religion.GetRandomGodName]!;;¡Finalmente ven la sabiduría de [Root.Religion.GetRandomGodName]!;;;;;;;;;x
temple_corruption;Temple Corruption;Corruption au temple;Tempelkorruption;;Corrupción del Templo;;;;;;;;;x
local_death_cult;Local Death Cult;Culte de la mort local;Lokaler Totenkult;;Culto local a la muerte ;;;;;;;;;x
MODIFIER_ADD_PIETY;Monthly $PIETYNAME$ gain;Gain mensuel en $PIETYNAME$;Monatlicher $PIETYNAME$-Anstieg;;Beneficio $PIETYNAME$ mensual;;;;;;;;;x
MONTHLY_CHARACTER_PIETY;Monthly $PIETYNAME$;$PIETYNAME$ par mois;Monatliche $PIETYNAME$;;$PIETYNAME$ mensual;;;;;;;;;x
