#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
ADD_AMBITION_EFFECT;$CHAR$ gains the ambition §Y$OBJECTIVE$§!\n;$CHAR$ acquiert l'ambition : §Y$OBJECTIVE$§!\n;$CHAR$ erhält die Ambition §Y$OBJECTIVE$§!\n;;$CHAR$ gana la ambición §Y$OBJECTIVE$§!\n;;;;;;;;;x
EVTDESC8015;I am afraid the Faction I represent must insist on Elective Monarchy. We are fully prepared to take up arms should you refuse, and rest assured, we have enough men to enforce our just demand...\n\nSigned,\n[From.GetTitledName];M[Root.GetOnA] [Root.GetLordLady], \nJe crains que la faction que je représente se doive d'insister quant à la question d'une succession élective. Nous sommes prêts à prendre les armes en cas de refus de votre part et soyez assuré que nous disposons de suffisamment d'hommes pour faire valoir nos légitimes demandes...\n\nSigné,\n[From.GetTitledName];Ich fürchte, die Fraktion, die ich vertrete, muss auf eine Wahlmonarchie bestehen. Wir sind darauf vorbereitet, die Waffen zu ergreifen, solltet Ihr Euch weigern und seid versichert, dass wir genug Männer haben, um unsere Forderung durchzusetzen...\n\nGezeichnet,\n[From.GetTitledName];;Me temo que la Facción que represento debe insistir en la Monarquía Electiva. Tomaremos las armas si lo rechazáis,y tened por seguro, que suficientes hombres respaldan nuestra justa demanda...\n\nFirmado:\n[From.GetTitledName];;;;;;;;;x
EVTDESC8020;I am afraid the Faction I represent must insist on succession by Gavelkind. We are fully prepared to take up arms should you refuse, and rest assured, we have enough men to enforce our just demand...\n\nSigned,\n[From.GetTitledName];M[Root.GetOnA] [Root.GetLordLady], \nJe crains que la faction que je représente se doive d'insister quant à la question d'une succession par partage salique. Nous sommes prêts à prendre les armes en cas de refus de votre part et soyez assuré que nous disposons de suffisamment d'hommes pour faire valoir nos légitimes demandes...\n\nSigné,\n[From.GetTitledName];Ich fürchte, die Fraktion, die ich vertrete, muss auf Nachfolge durch Erbteilung bestehen. Wir sind darauf vorbereitet, die Waffen zu ergreifen, solltet Ihr Euch weigern und seid versichert, dass wir genug Männer haben, um unsere Forderung durchzusetzen...\n\nGezeichnet,\n[From.GetTitledName];;Me temo que la Facción que represento debe insistir en la sucesión por Gavelkind. Tomaremos las armas si lo rechazáis,y tened por seguro, que suficientes hombres respaldan nuestra justa demanda...\n\nFirmado:\n[From.GetTitledName];;;;;;;;;x
EVTDESC8025;For too long, the crown has restricted our historic rights and liberties. The time has come to lower the Crown Authority! Submit to this demand peacefully or face the consequences. Rest assure that I have gathered others who are equally upset...\n\nSigned,\n[From.GetTitledName];Pendant trop longtemps, la Couronne a restreint nos droits et libertés historiques. L'heure est venue d'affaiblir l'Autorité de la Couronne ! Acceptez cette requête sans contester, sinon, vous en subirez les conséquences. Sachez que j'ai veillé à rassembler de nombreux autres soutiens souhaitant également cela...\n\nSigné,\n[From.GetTitledName];Zu lange hat die Krone unsere historischen Rechte und Freiheiten eingeschränkt. Die Zeit ist gekommen, die Kronautorität zu reduzieren! Unterwerft Euch dieser Forderung in Frieden oder tragt die Konsequenzen. Seid versichert, dass ich andere versammelt habe, die genauso aufgebracht sind wie ich...\n\nGezeichnet,\n[From.GetTitledName];;La corona ha reprimido nuestros históricos derechos y libertades durante demasiado tiempo. ¡Es hora de reducir la autoridad de la Corona! Plegaos a esta demanda pacíficamente o enfrentaos a las consecuencias. Tened por seguro que he aglutinado a otros igu;;;;;;;;;x
EVTDESC8035;It is time for you to recognize the full independence of [From.PrimaryTitle.GetName] and the other states in the Independence Faction. Be reasonable and let us not resort to bloodshed.\n\nSigned,\n[From.GetTitledName];L'heure est venue pour vous de reconnaître la pleine et entière indépendance de [From.PrimaryTitle.GetName] et des autres États composant la faction. Soyez raisonnable et ne nous obligez pas à faire couler le sang.\n\nSigné,\n[From.GetTitledName];Es ist an der Zeit, dass Ihr die volle Unabhängigkeit des [From.PrimaryTitle.GetName] und der anderen Staaten in der Unabhängigkeitsfraktion anerkennt. Seid vernünftig und lasst uns nicht aufs Blutvergießen zurückgreifen.\n\nGezeichnet,\n[From.GetTitledName];;Es hora de que reconozcáis la independencia de [From.PrimaryTitle.GetName] y del resto de estados de la Facción Independiente. Sed razonable y no nos obliguéis a derramar sangre.\n\nFirmado:\n[From.GetTitledName];;;;;;;;;x
EVTDESC8036;[Root.GetFirstName], I name you a pretender! [From.SupportedClaimant.GetTitledName] is the true ruler of [From.SupportedClaimantTitle.GetName], as recognized by myself and other nobles. Relinquish the title or there will be war!\n\nSigned,\n[From.GetTitledName];[Root.GetFirstName], vous n'êtes pour nous qu'un[Root.GetNoneE] usurpat[Root.GetEurRice] ! [From.SupportedClaimant.GetTitledName] est [From.SupportedClaimant.GetLeLa] véritable [From.SupportedClaimant.GetLordLady] de [From.SupportedClaimantTitle.GetName], reconnu[From.SupportedClaimant.GetNoneE] par la majeure partie des membres de la noblesse. Renoncez au titre ou la guerre sera déclarée!\n\nSigné,\n[From.GetTitledName];[Root.GetFirstName], ich nenne Euch einen Heuchler! [From.SupportedClaimant.GetTitledName] ist der wahre Herrscher von [From.SupportedClaimantTitle.GetName], den ich und die anderen Adligen anerkennen. Gebt den Titel auf oder es wird Krieg geben!\n\nGezeichnet,\n[From.GetTitledName];;[Root.GetFirstName], ¡sois un farsante! [From.SupportedClaimant.GetTitledName] es el verdadero soberano de [From.SupportedClaimantTitle.GetName], como  reconocemos otros nobles y yo. ¡Renunciad al título o habrá guerra!\n\nFirmado:\n[From.GetTitledName];;;;;;;;;x
EVTDESC8061;Your support of [Root.SupportedClaimant.GetTitledName] is shocking. However, in order to spare the realm from a harrowing civil war, I will resign in [Root.SupportedClaimant.GetPossPronoun] favor.\n\nSigned,\n[From.GetTitledName];Votre soutien à [Root.SupportedClaimant.GetTitledName] est choquant ! Cependant, et afin d'éviter une guerre civile sanglante, je choisis de céder et d'abdiquer en sa faveur.\n\nSigné,\n[From.GetTitledName];Eure Unterstützung von [Root.SupportedClaimant.GetTitledName] ist schockierend. Allerdings, um das Reich vor einem grauenvollen Bürgerkrieg zu verschonen, werde ich zu Gunsten von [Root.SupportedClaimant.GetPossPronoun] zurücktreten.\n\nGezeichnet,\n[From.GetTitledName];;Vuestro apoyo a [Root.SupportedClaimant.GetTitledName] es sorprendente. Sin embargo, a fin de evitar una cruel guerra civil en el territorio, resignaré en su favor.\n\nFirmado:\n[From.GetTitledName];;;;;;;;;x
EVTDESC8069;Your lack of faith in my duties as your liege saddens me, but I do recognize your desire to pursue your own destiny. However, do not expect my future protection, or, indeed, friendship.\n\nSigned,\n[From.GetTitledName];Le manque de confiance dont vous faites preuve à mon égard, moi qui suis votre [From.GetLordLady] lige, m'attriste, mais je comprends votre désir de poursuivre votre destinée. Cependant, n'espérez plus à l'avenir recevoir ma protection ni mon amitié.\n\nSigné,\n[From.GetTitledName];Euer Mangel an Vertrauen in meine Pflichten als Lehnsherr betrübt mich, aber ich erkenne Euren Wunsch, Euer eigenes Schicksal zu verfolgen. Allerdings erwartet in Zukunft weder meinen Schutz oder gar Freundschaft.\n\nGezeichnet,\n[From.GetTitledName];;Vuestra falta de fe en mis labores como vuestro señor me apena, pero reconozco vuestro deseo de seguir vuestro propio destino. Aunque en el futuro, no esperéis de mi protección ni amistad.\n\nFirmado:\n[From.GetTitledName];;;;;;;;;x
EVTDESC8075;Rather than letting civil war tear the realm apart, [From.GetTitledName] has agreed to change the succession law to Seniority. Your valuable support in this conflict will not be forgotten.\n\nSincerely,\n[FromFrom.GetTitledName];Plutôt que de laisser une guerre civile déchirer le Royaume, [From.GetTitledName] a accepté de changer la loi de succession et opté pour l'ancienneté. Sachez que je saurai me souvenir du soutien précieux que vous avez apporté dans ce conflit.\n\nBien sincèrement,\n[FromFrom.GetTitledName];Anstatt zuzulassen, dass ein Bürgerkrieg das Reich auseinanderreißt, hat [From.GetTitledName] beschlossen, das Erbrecht auf Senioritätprinzip zu ändern. Eure wertvolle Unterstützung in diesem Konflikt wird nicht vergessen werden.\n\nHochachtungsvoll\n[FromFrom.GetTitledName];;En vez de permitir que la guerra civil destroce el reino, [From.GetTitledName] ha aceptado cambiar la ley de sucesión a Antigüedad. Vuestro valioso apoyo en este conflicto no será olvidado.\n\nSinceramente,\n[FromFrom.GetTitledName];;;;;;;;;x
EVTDESC8076;§Y[From.GetTitledName]§! has agreed to the demands of the §YSeniority Faction§!. The Succession Law has been changed.;[From.GetTitledName] a accepté la requête de la faction prônant l'ancienneté. La Loi de succession a été modifiée.;§Y[From.GetTitledName]§! hat den Forderungen der §YSenioratsprinzip§!-Fraktion zugestimmt. Das Nachfolgerecht wurde geändert.;;[From.GetTitledName] ha aceptado las peticiones de la Facción Antigüedad. La Ley de Sucesión se ha modificado.;;;;;;;;;x
EVTDESC8080;Rather than letting civil war tear the realm apart, [From.GetTitledName] has agreed to change the succession law to Primogeniture. Your valuable support in this conflict will not be forgotten.\n\nSincerely,\n[FromFrom.GetTitledName];Plutôt que de laisser une guerre civile déchirer le Royaume, [From.GetTitledName] a accepté de changer la loi de succession et opté pour la primogéniture. Sachez que je saurai me souvenir du soutien précieux que vous avez apporté dans ce conflit.\n\nBien sincèrement,\n[FromFrom.GetTitledName];Anstatt zuzulassen, dass ein Bürgerkrieg das Reich auseinanderreißt, hat [From.GetTitledName] beschlossen, das Erbrecht auf Primogenitur zu ändern. Eure wertvolle Unterstützung in diesem Konflikt wird nicht vergessen werden.\n\nHochachtungsvoll\n[FromFrom.GetTitledName];;En vez de permitir que la guerra civil destroce el reino, [From.GetTitledName] ha aceptado cambiar la ley de sucesión a Primogenitura. Vuestro valioso apoyo en este conflicto no será olvidado.\n\nSinceramente,\n[FromFrom.GetTitledName];;;;;;;;;x
EVTDESC8081;§Y[From.GetTitledName]§! has agreed to the demands of the §YPrimogeniture Faction§!. The Succession Law has been changed.;[From.GetTitledName] a accepté la requête de la faction prônant la primogéniture. La Loi de succession a été modifiée.;§Y[From.GetTitledName]§! hat den Forderungen der §YPrimogenitur§!-Fraktion zugestimmt. Das Nachfolgerecht wurde geändert.;;[From.GetTitledName] ha aceptado las peticiones de la Facción Primogenitura. La Ley de Sucesión se ha modificado.;;;;;;;;;x
EVTDESC8085;Rather than letting civil war tear the realm apart, [From.GetTitledName] has agreed to change the succession law to Elective Monarchy. Your valuable support in this conflict will not be forgotten.\n\nSincerely,\n[FromFrom.GetTitledName];Plutôt que de laisser une guerre civile déchirer le Royaume, [From.GetTitledName] a accepté de changer la loi de succession et opté pour la monarchie élective. Sachez que je saurai me souvenir du soutien précieux que vous avez apporté dans ce conflit.\n\nBien sincèrement,\n[FromFrom.GetTitledName];Anstatt zuzulassen, dass ein Bürgerkrieg das Reich auseinanderreißt, hat [From.GetTitledName] beschlossen, das Erbrecht auf Wahlmonarchie zu ändern. Eure wertvolle Unterstützung in diesem Konflikt wird nicht vergessen werden.\n\nHochachtungsvoll\n[FromFrom.GetTitledName];;En vez de permitir que la guerra civil destroce el reino, [From.GetTitledName] ha aceptado cambiar la ley de sucesión a Monarquía Electiva. Vuestro valioso apoyo en este conflicto no será olvidado.\n\nSinceramente,\n[FromFrom.GetTitledName];;;;;;;;;x
EVTDESC8086;§Y[From.GetTitledName]§! has agreed to the demands of the §YElective Monarchy§! Faction. The Succession Law has been changed.;[From.GetTitledName] a accepté la requête de la faction prônant la monarchie élective. La Loi de succession a été modifiée.;§Y[From.GetTitledName]§! hat den Forderungen der §YWahlmonarchie§!-Fraktion zugestimmt. Das Nachfolgerecht wurde geändert.;;[From.GetTitledName] ha aceptado las peticiones de la Facción Monarquía Electiva. La Ley de Sucesión se ha modificado.;;;;;;;;;x
EVTDESC8090;Rather than letting civil war tear the realm apart, [From.GetTitledName] has agreed to change the succession law to Gavelkind. Your valuable support in this conflict will not be forgotten.\n\nSincerely,\n[FromFrom.GetTitledName];Plutôt que de laisser une guerre civile déchirer le Royaume, [From.GetTitledName] a accepté de changer la loi de succession et opté pour le partage salique. Sachez que je saurai me souvenir du soutien précieux que vous avez apporté dans ce conflit.\n\nBien sincèrement,\n[FromFrom.GetTitledName];Anstatt zuzulassen, dass ein Bürgerkrieg das Reich auseinanderreißt, hat [From.GetTitledName] beschlossen, das Erbrecht auf Erbteilung zu ändern. Eure wertvolle Unterstützung in diesem Konflikt wird nicht vergessen werden.\n\nHochachtungsvoll\n[FromFrom.GetTitledName];;En vez de permitir que la guerra civil destroce el reino, [From.GetTitledName] ha aceptado cambiar la ley de sucesión a Gavelkind. Vuestro valioso apoyo en este conflicto no será olvidado.\n\nSinceramente,\n[FromFrom.GetTitledName];;;;;;;;;x
EVTDESC8091;§Y[From.GetTitledName]§! has agreed to the demands of the §YGavelkind Faction§!. The Succession Law has been changed.;[From.GetTitledName] a accepté la requête de la faction prônant le partage salique. La Loi de succession a été modifiée.;§Y[From.GetTitledName]§! hat den Forderungen der §YErbteilungs§!-Fraktion zugestimmt. Das Nachfolgerecht wurde geändert.;;[From.GetTitledName] ha aceptado las peticiones de la Facción Gavelkind. La Ley de Sucesión se ha modificado.;;;;;;;;;x
EVTDESC8095;Rather than letting civil war tear the realm apart, [From.GetTitledName] has agreed to Lower the Crown Authority. Your valuable support in this conflict will not be forgotten.\n\nSincerely,\n[FromFrom.GetTitledName];Plutôt que de laisser une guerre civile déchirer le Royaume, [From.GetTitledName] a accepté de restreindre l'Autorité de la Couronne. Sachez que je saurai me souvenir du soutien précieux que vous avez apporté dans ce conflit.\n\nBien sincèrement,\n[FromFrom.GetTitledName];Anstatt zuzulassen, dass ein Bürgerkrieg das Reich auseinanderreißt, hat [From.GetTitledName] einer reduzierten Kronautorität zugestimmt. Eure wertvolle Unterstützung in diesem Konflikt wird nicht vergessen werden.\n\nHochachtungsvoll\n[FromFrom.GetTitledName];;En vez de permitir que la guerra civil destroce el reino, [From.GetTitledName] ha aceptado reducir la Autoridad de la Corona. Vuestro valioso apoyo en este conflicto no será olvidado.\n\nSinceramente,\n[FromFrom.GetTitledName];;;;;;;;;x
EVTDESC8094;Under pressure from a powerful Faction, §Y[From.GetTitledName]§! has agreed to §YLower Crown Authority§!.;Sous la pression d'une faction puissante, [From.GetTitledName] a accepté de restreindre l'Autorité de la Couronne.;Auf Druck einer mächtigen Fraktion hat [From.GetTitledName] zugestimmt, die Kronautorität zu reduzieren.;;Bajo la presión de una poderosa Facción, [From.GetTitledName] ha aceptado reducir la autoridad de la Corona.;;;;;;;;;x
EVTDESC8097;In order to avoid a fruitless civil war, [From.GetTitledName] has wisely agreed to release us all from vassalage. Your valuable support in this matter will not be forgotten.\n\nSincerely,\n[FromFrom.GetTitledName];Afin d'éviter une guerre civile stérile, [From.GetTitledName] a sagement accepté de nous libérer de notre statut de vassaux. Sachez que je saurai me souvenir du précieux soutien que vous avez apporté dans ce conflit.\n\nBien sincèrement,\n[FromFrom.GetTitledName];Um einen fruchtlosen Bürgerkrieg zu vermeiden, hat [From.GetTitledName] klugerweise beschlossen, uns alle aus dem Vasallentum zu befreien. Eure wertvolle Unterstützung in dieser Angelegenheit wird nicht vergessen werden.\n\nHochachtungsvoll\n[FromFrom.GetTitledName];;A fin de evitar una infructuosa guerra civil, [From.GetTitledName] ha aceptado sabiamente liberarnos a todos del vasallaje. Vuestro valioso apoyo no será olvidado.\n\nSinceramente,\n[FromFrom.GetTitledName];;;;;;;;;x
EVTDESC8093;Under pressure from the powerful Independence Faction, [From.GetTitledName] has agreed to release the [FromFrom.PrimaryTitle.GetFullName] and others from their vassalage.;Sous la pression de la puissante faction d'indépendance, [From.GetTitledName] a accepté de libérer [FromFrom.GetLeLaLesPrimaryTitleFullName][FromFrom.PrimaryTitle.GetFullName] et d'autres pays de leur vassalité.;Auf Druck der mächtigen Unabhängigkeits-Fraktion, hat [From.GetTitledName] beschlossen, [FromFrom.PrimaryTitle.GetFullName] und die anderen von ihrem Vasallentum zu befreien.;;Bajo la presión de la poderosa Facción Independencia, [From.GetTitledName] ha aceptado liberar a [FromFrom.PrimaryTitle.GetFullName] y a otros del vasallaje.;;;;;;;;;x
EVTDESC8098;Marvellous news! [From.GetTitledName] has wisely heeded our demand and accepted [FromFrom.SupportedClaimant.GetTitledName] as ruler of [FromFrom.SupportedClaimantTitle.GetName]. Let the celebration commence!\n\nSigned,\n[FromFrom.GetTitledName];Quelle nouvelle fantastique ! [From.GetTitledName] a pris la sage décision d'accepter notre requête et a nommé [FromFrom.SupportedClaimant.GetTitledName] souverain de [FromFrom.SupportedClaimantTitle.GetName]. Que la fête commence !\n\nSigné,\n[FromFrom.GetTitledName];Wunderbare Neuigkeiten! [From.GetTitledName] hat unsere Forderung klugerweise beachtet und [FromFrom.SupportedClaimant.GetTitledName] als Herrscher von [FromFrom.SupportedClaimantTitle.GetName] akzeptiert. Lasst das Fest beginnen!\n\nGezeichnet,\n[FromFrom.GetTitledName];;¡Maravillosas noticias! [From.GetTitledName] ha atendido sabiamente nuestra demanda y aceptado a [FromFrom.SupportedClaimant.GetTitledName] como gobernante de [FromFrom.SupportedClaimantTitle.GetName]. ¡Que comiencen las celebraciones!\n\nFirmado:\n[FromFrom.GetTitledName];;;;;;;;;x
EVTDESC8099;[From.GetTitledName] has folded to the demands of the Faction for [FromFrom.SupportedClaimant.GetTitledName] as ruler of [FromFrom.SupportedClaimantTitle.GetName].;[From.GetTitledName] a accepté la demande de la faction et a nommé [FromFrom.SupportedClaimant.GetTitledName] souverain de [FromFrom.SupportedClaimantTitle.GetName].;[From.GetTitledName] hat die Forderungen der Fraktion, [FromFrom.SupportedClaimant.GetTitledName] als Herrscher von [FromFrom.SupportedClaimantTitle.GetName] einzusetzen, abgelehnt.;;[From.GetTitledName] ha cedido a las peticiones de la Facción para proclamar a [FromFrom.SupportedClaimant.GetTitledName] gobernante de [FromFrom.SupportedClaimantTitle.GetName].;;;;;;;;;x
