#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
haughty;Haughty;Enfant au caractère hautain;Überheblich;;altanero/a;;;;;;;;;x
EVTDESCB_ZE_12004;As I hit [From.GetHerHim], [From.GetTitledFirstName] turned [From.GetHerHis] anger on me but I managed to escape as the dog bit [From.GetHerHim] in the ankle.;Alors que je [From.GetLeLa] frappais, [From.GetTitledFirstName] a retourné sa colère contre moi, mais j'ai réussi à m'enfuir alors que le chien lui mordait les chevilles.;Als ich [From.GetHerHim] schlage, wendet [From.GetTitledFirstName] [From.GetHerHis]en Zorn gegen mich, aber ich kann flüchten, als der Hund [From.GetHerHim] ins Bein beißt.;;Mientras [From.GetHerHim] pego, [From.GetTitledFirstName] vuelve [From.GetHerHis] ira contra mí, pero logro mientras el perro [From.GetHerHim] muerde en el tobillo.;;;;;;;;;x
EVTOPTC_ZE_12004;[From.GetSheHeCap] will find I am a fierce enemy!;[From.GetIlElleCap] découvrira assez vite que je suis un redoutable ennemi !;[From.GetSheHeCap] wird es noch bereuen, mich zum Feind zu haben!;;¡[From.GetSheHeCap] descubrirá que soy un enemigo temible!;;;;;;;;;x
EVTOPTD_ZE_12004;Now, where are my toys...?;Bon, où sont mes jouets... ?;Und jetzt, wo sind meine Spielsachen ...?;;Bueno, ¿dónde están mis juguetes...?;;;;;;;;;x
opinion_complicity;Complicity;Complicité;Komplizen;;Complicidad;;;;;;;;;x
opinion_contempt;Contempt;Dédain;Verachtung;;Desprecio;;;;;;;;;x
EVTDESCC_ZE_12004;My treatment of that uppity peasant had the unfortunate effect of making more of them angry.;Ma façon de traiter ce paysan arrogant a eu le malheur d'en mettre davantage en colère.;Meine Reaktion gegenüber dem dreisten Bauern hatte die bedauerliche Nebenwirkung, dass nun noch mehr von ihnen aufgebracht sind.;;Mi tratamiento de ese campesino engreído ha tenido el efecto inoportuno de volverlos aún más enojados.;;;;;;;;;x
EVTDESCD_ZE_12004;My treatment of that uppity peasant really put him and the others in their place.;Ma façon de traiter ce paysan arrogant l'a vraiment remis à sa place, et les autres aussi.;Meine Reaktion gegenüber dem dreisten Bauern hat ihm und den seinen gezeigt, wo ihr Platz ist.;;Mi tratamiento de ese campesino engreído de verdad puso a él y a los demás en su lugar.;;;;;;;;;x
EVTOPTE_ZE_12004;We'll deal with them as they deserve.;Nous nous occuperons d'eux comme ils le méritent.;Wir werden so handeln, wie sie es verdienen.;;Trataremos con ellos como merecen.;;;;;;;;;x
EVTOPTF_ZE_12004;I know how to handle these things.;Je sais comment gérer ces choses-là.;Ich weiß, was bei solch einer Sache zu tun ist.;;Sé cómo manejar estas cosas.;;;;;;;;;x
EVTDESCA_ZE_13001;I am practically an adult now, and people had better listen to me if they know what's good for them.;Je suis pratiquement un adulte, maintenant, et les gens feraient mieux de m'écouter s'ils ont la moindre idée de ce qui est bon pour eux.;Ich bin praktisch schon erwachsen. Die Leute sollten besser auf mich hören, wenn sie klug sind.;;Ahora prácticamente soy adulto, y la gente me debería escuchar si saben lo que es bueno para ellos.;;;;;;;;;x
EVTDESCB_ZE_13001;Rules are for the weak. I know what I want.;Les règles sont pour les faibles. Je sais ce que je veux.;Gesetze sind etwas für die Schwachen. Ich weiß, was ich haben möchte.;;Las reglas son para los débiles. Sé lo que quiero.;;;;;;;;;x
EVTDESCC_ZE_13001;I know my worth, and people had better not stand in my way.;Je sais ce que je vaux, et les gens feraient mieux de ne pas se tenir en travers de mon chemin.;Ich kenne meine Position. Es wäre das Klügste, wenn niemand sich mir widersetzte.;;Sé mi valor, y es mejor que la gente no se interponga en mi camino.;;;;;;;;;x
EVTOPTA_ZE_13001;I shall bow to no one.;Je ne courberai pas l'échine devant qui que ce soit !;Ich werde mich vor niemandem verbeugen.;;No me inclinaré ante nadie.;;;;;;;;;x
EVTOPTB_ZE_13001;And I know where to get it.;Et je sais où me le procurer.;Und ich weiß, wo ich es bekomme.;;Y sé dónde conseguirlo.;;;;;;;;;x
EVTOPTC_ZE_13001;If they protest I will crush them.;S'ils protestent, je les écraserai.;Wenn sie protestieren, werde ich sie zermalmen.;;Si protestan, los aplastaré.;;;;;;;;;x
EVTDESCA_ZE_13002;Young [From.GetFirstName] is showing strong tendencies towards prideful behavior.;[From.GetFirstName] a une forte tendance à avoir une attitude fière.;Klein [From.GetFirstName] zeigt eine starke Neigung zu Stolz.;;El/la joven [From.GetFirstName] muestra fuertes tendencias hacia un comportamiento orgulloso.;;;;;;;;;x
EVTDESCB_ZE_13002;Young [From.GetFirstName] is developing an arbitrary streak. It's showing more clearly every day.;[From.GetFirstName] a tendance à prendre des décisions arbitraires. Cela est plus apparent chaque jour qui passe.;Klein [From.GetFirstName] hat einen Hang zur Willkür. Das wird von Tag zu Tag deutlicher.;;El/la joven [From.GetFirstName] está desarrollando una veta arbitraria. Cada día lo muestra más claramente.;;;;;;;;;x
EVTDESCC_ZE_13002;Young [From.GetFirstName] is showing much petty cruelty towards others.;[From.GetFirstName] fait preuve de cruauté mesquine envers les autres.;Klein [From.GetFirstName] verhält sich in letzter Zeit häufig grausam.;;El/la joven [From.GetFirstName] muestra bastante crueldad hacia los demás.;;;;;;;;;x
EVTOPTA_ZE_13002;[From.GetSheHeCap] should show more ambition.;[From.GetIlElleCap] devrait faire preuve de plus d'ambition.;[From.GetSheHeCap] sollte etwas mehr Ehrgeiz zeigen.;;[From.GetSheHeCap] debería mostrar más ambición.;;;;;;;;;x
EVTOPTB_ZE_13002;It's fine, I don't need more competition.;Tout va bien, je n'ai pas besoin de compétition supplémentaire.;Kein Problem, ich habe ohnehin schon genug Konkurrenten.;;Está bien, no necesito más competencia.;;;;;;;;;x
haughty_may_become_ambitious;Chance of [From.GetFirstName] becoming Ambitious.;Chance pour [From.GetFirstName] de faire preuve de forte ambition.;Chance, dass [From.GetFirstName] die Eigenschaft Ehrgeizig erhält.;;Posibilidad de [From.GetFirstName] se vuelva Ambicioso.;;;;;;;;;x
EVTDESCA_ZE_13004;[From.GetTitledFirstName] disapproves of my tendencies towards pride and has told me that I should show more ambition.;[From.GetTitledFirstName] désapprouve ma tendance à la fierté et m'a dit que je devrais faire preuve de plus d'ambition.;[From.GetTitledFirstName] ist es nicht recht, dass ich zum Stolz neige, und hat mir aufgetragen, mehr Ehrgeiz zu zeigen.;;[From.GetTitledFirstName] desaprueba mi tendencia al orgullo y me ha dicho que debo mostrar más ambición.;;;;;;;;;x
EVTDESCB_ZE_13004;[From.GetTitledFirstName] disapproves of my tendencies towards arbitrariness and has told me that I should show more ambition.;[From.GetTitledFirstName] désapprouve ma tendance aux décisions arbitraires et m'a dit que je devrais faire preuve de plus d'ambition.;[From.GetTitledFirstName] ist es nicht recht, dass ich zur Willkür neige, und hat mir aufgetragen, mehr Ehrgeiz zu zeigen.;;[From.GetTitledFirstName] desaprueba mi tendencia a la arbitrariedad y me ha dicho que debo mostrar más ambición.;;;;;;;;;x
EVTDESCC_ZE_13004;[From.GetTitledFirstName] disapproves of my tendencies towards cruelty and has told me that I should show more ambition.;[From.GetTitledFirstName] désapprouve ma tendance à la cruauté et m'a dit que je devrais faire preuve de plus d'ambition.;[From.GetTitledFirstName] ist es nicht recht, dass ich zur Grausamkeit neige, und hat mir aufgetragen, mehr Ehrgeiz zu zeigen.;;[From.GetTitledFirstName] desaprueba mi tendencia a la crueldad y me ha dicho que debo mostrar más ambición.;;;;;;;;;x
EVTOPTA_ZE_13004;[From.GetSheHeCap] is right - I am destined for greatness.;[From.GetIlElleCap] a raison, de grandes choses m'attendent.;[From.GetSheHeCap] hat recht. Ich bin zu Großem berufen.;;[From.GetSheHeCap] tiene razón, estoy destinado a grandeza.;;;;;;;;;x
EVTOPTB_ZE_13004;[From.GetSheHeCap] can't tell me what to do!;[From.GetIlElleCap] ne peut pas me dire quoi faire !;[From.GetSheHeCap] hat mir gar nichts zu sagen!;;¡[From.GetSheHeCap] no puede decirme qué debo hacer!;;;;;;;;;x
EVTOPTC_ZE_13004;Yes, [From.GetTitledFirstName]'.;« Oui, [From.GetTitledFirstName]. »;Ja, [From.GetTitledFirstName].;;Sí, [From.GetTitledFirstName].';;;;;;;;;x
EVTOPTD_ZE_13004;[From.GetSheHeCap]'ll be lucky if I don't poison [From.GetHerHis] food.;[From.GetIlElleCap] aura de la chance si je n'empoisonne pas sa nourriture.;[From.GetSheHeCap] kann froh sein, wenn ich in [From.GetHerHis] Essen kein Gift träufle.;;[From.GetSheHeCap] tendrá suerte si no enveneno [From.GetHerHis] comida.;;;;;;;;;x
EVTDESCA_ZE_13011;I find that it brings me great joy to bring joy to others.;Faire plaisir aux autres me procure un grand contentement.;Ich stelle fest, dass es mir Freude macht, andere zu erfreuen.;;Descubro que me trae gran alegría traer alegría a los demás.;;;;;;;;;x
EVTDESCB_ZE_13011;I get on well with others, while some people only chase ambitions and get into needless conflicts.;Je m'entends bien avec les autres, alors que certaines personnes sont dévorées par l'ambition et se retrouvent au cœur de conflits inutiles.;Ich komme gut mit anderen aus, im Unterschied zu manchen, die durch ihren Ehrgeiz in sinnlose Kämpfe geraten.;;Me llevo bien con los otros, mientras algunas personas sólo persiguen ambiciones y se meten en conflictos inútiles.;;;;;;;;;x
EVTDESCC_ZE_13011;I have learned that most people are kind, and it brings no benefit to walk with mistrust and suspicion.;J'ai appris que la plupart des gens sont gentils et qu'il n'y a aucun intérêt à être constamment méfiant et suspicieux.;Wie ich festgestellt habe, sind die Menschen freundlich, und Misstrauen und Argwohn sind unbegründet.;;He aprendido que la mayoría de la gente es amable, y no aporta ninguna ventaja caminar con desconfianza y recelo.;;;;;;;;;x
EVTOPTA_ZE_13011;Kindness binds us all together.;La gentillesse nous aveugle tous.;Güte ist die Verbindung zwischen uns allen.;;La amabilidad nos une a todos.;;;;;;;;;x
EVTOPTB_ZE_13011;I have what I need right here.;J'ai tout ce dont j'ai besoin juste ici.;Ich habe bereits, was ich brauche.;;Tengo lo que necesito aquí mismo.;;;;;;;;;x
EVTOPTC_ZE_13011;Why would anyone want to harm me?;Pourquoi quiconque me voudrait-il du mal ?;Warum würde mir jemand schaden wollen?;;¿Por qué alguien querría hacerme daño?;;;;;;;;;x
EVTDESCA_ZE_13012;Young [From.GetFirstName] is developing a kind disposition towards others.;[From.GetFirstName] développe une tendance bienveillante envers les autres.;Klein [From.GetFirstName] entwickelt eine Haltung der Güte gegenüber den Mitmenschen.;;El/la joven [From.GetFirstName] está desarrollando una disposición amable hacia los demás.;;;;;;;;;x
EVTDESCB_ZE_13012;Young [From.GetFirstName] is very easily satisfied and obviously lacking in ambition.;[From.GetFirstName] est facilement satisfait[From.GetNoneE] et manque cruellement d'ambition.;Klein [From.GetFirstName] ist leicht zufriedenzustellen und offenbar frei von Ehrgeiz.;;El/la joven [From.GetFirstName] queda satisfecho/a muy fácilmente y es obvio que carece de ambición.;;;;;;;;;x
EVTDESCC_ZE_13012;Young [From.GetFirstName] seems to trust everyone, lacking any notion of the evil in man.;[From.GetFirstName] semble faire confiance à tout le monde et ne voit pas le mauvais côté de la nature humaine.;Klein [From.GetFirstName] vertraut offenbar jedem und hat nicht die geringste Ahnung vom Schlechten im Menschen.;;El/la joven [From.GetFirstName] parece confiar en todo el mundo, y carece de la idea del mal en la gente.;;;;;;;;;x
EVTOPTA_ZE_13012;[From.GetSheHeCap] should be more charitable.;[From.GetIlElleCap] devrait être plus charitable.;[From.GetSheHeCap] muss wohltätiger werden.;;[From.GetSheHe] debe ser más caritativo/a.;;;;;;;;;x
EVTOPTB_ZE_13012;[From.GetSheHeCap] can only be [From.GetHerselfHimself].;[From.GetIlElleCap] peut seulement être [From.GetLuiElle]-même.;[From.GetSheHeCap] kann nur [From.GetSheHe] selbst sein.;;[From.GetSheHe] sólo puede ser [From.GetHerselfHimself].;;;;;;;;;x
affectionate_may_become_charitable;Chance of [From.GetFirstName] becoming Charitable.;Chance pour [From.GetFirstName] de faire preuve de charité.;Chance, dass [From.GetFirstName] die Eigenschaft Wohltätig erhält.;;Posibilidad de que [From.GetFirstName] se vuelva Caritativo/a.;;;;;;;;;x
EVTDESCA_ZE_13014;[From.GetTitledFirstName] says [From.GetSheHe] appreciates my kind disposition but thinks I could do even more to help others.;[From.GetTitledFirstName] dit qu'[From.GetIlElle] apprécie ma bienveillance, mais pense que je pourrais en faire encore davantage pour aider les autres.;[From.GetTitledFirstName] meint, [From.GetSheHe] wisse meine gütige Veranlagung zu schätzen, und dass ich noch mehr tun könne, um anderen zu helfen.;;[From.GetTitledFirstName] dice que [From.GetSheHe] aprecia disposición amable, pero piensa que podía hacer más para ayudar a los demás.;;;;;;;;;x
EVTDESCB_ZE_13014;[From.GetTitledFirstName] says [From.GetSheHe] thinks I am being too passive and would like me to do more to help others in need.;[From.GetTitledFirstName] dit que je me manque d'initiative et aimerait que j'en fasse davantage pour aider ceux dans le besoin.;[From.GetTitledFirstName] sagt, ich solle mehr Initiative entwickeln, um jenen, die der Hilfe bedürfen, zu helfen.;;[From.GetTitledFirstName] dice que [From.GetSheHe] cree que soy demasiado pasivo y le gustaría que hiciera más a los otros en necesidad.;;;;;;;;;x
EVTDESCC_ZE_13014;[From.GetTitledFirstName] would like me to be less naive and make more efforts to actually help others.;[From.GetTitledFirstName] souhaiterait que je tempère ma naïveté et que je fasse plus d'efforts pour venir en aide aux autres.;[From.GetTitledFirstName] meint, ich solle weniger naiv sein und mich mehr darum bemühen, anderen zu helfen.;;A [From.GetTitledFirstName] le gustaría que tuviera menos ingenuidad e hiciera más para ayudar a los demás.;;;;;;;;;x
EVTOPTA_ZE_13014;[From.GetSheHeCap] is right, I should do more.;[From.GetIlElleCap] a raison, je devrais en faire davantage.;[From.GetSheHeCap] hat recht. Ich muss mehr tun.;;[From.GetSheHeCap] tiene razón, debo hacer más.;;;;;;;;;x
EVTOPTB_ZE_13014;I will try.;Je ferai mon possible.;Ich werde es versuchen.;;Lo intentaré;;;;;;;;;x
EVTOPTC_ZE_13014;I help when I can, but rarely see a need.;J'aide quand je le peux, mais j'en vois rarement le besoin.;Ich helfe, wo ich kann, aber meistens gibt es keine Veranlassung.;;Ayudo cuando puedo, pero raramente veo una necesidad.;;;;;;;;;x
EVTOPTD_ZE_13014;But the [Root.TopLiege.GetTitle] provides for all, surely?;Mais le [Root.TopLiege.GetTitle] subvient certainement aux besoins de tout un chacun, non ?;Aber [Root.TopLiege.GetTitle] sorgt doch für uns alle, oder nicht?;;Pero [Root.TopLiege.GetTitle] provee para todos, ¿no?;;;;;;;;;x
EVTDESCA_ZE_13021;As I keep getting older, I find that humility comes naturally to me.;Plus je prends de l'âge, plus l'humilité me vient naturellement.;Nun, da ich etwas älter bin, entdecke ich, dass Demut in meinem Wesen liegt.;;Según voy creciendo, siento que la humidad es algo natural para mí.;;;;;;;;;x
EVTDESCB_ZE_13021;I've always felt more comfortable being silent and letting others talk.;Je me suis toujours senti[Root.GetNoneE] plus à l'aise en restant silencieu[Root.GetXSe] et en laissant parler les autres.;Es war mir schon immer recht, den anderen das Reden zu überlassen.;;Siempre me he sentido más cómodo callando y dejando que otros hablen.;;;;;;;;;x
EVTDESCC_ZE_13021;As I learn more about life, I find it is generally wise to stay out of danger as much as possible.;Plus j'en apprends sur la vie, plus je trouve qu'il est judicieux de se tenir le plus possible à l'écart du danger.;Je älter ich werde, desto weniger reizt mich das Riskante oder Gefährliche.;;Según aprendo más sobre la vida, creo que generalmente es aconsejable permanecer fuera de peligro lo más posible.;;;;;;;;;x
EVTOPTA_ZE_13021;I should avoid the dangers of pride.;Je devrais éviter les dangers de l'orgueil.;Ich muss mich vor den Gefahren des Stolzes in Acht nehmen.;;Debo evitar los peligros del orgullo.;;;;;;;;;x
