#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
INTERACTION_GOVERNMENT_MUST_MARRY_REGULARLY;$GOVERNMENT$ characters cannot marry Matrilineally;Les personnages de $GOVERNMENT$ ne peuvent conclure de mariages matrilinéaires;In der Regierungsform $GOVERNMENT$ sind matrilineare Ehen nicht möglich;;Los personajes de $GOVERNMENT$ no pueden casarse matrilinealmente;;;;;;;;;x
HORDE_RETINUE_OF;Horde of $CHARACTER$;Horde de $CHARACTER$;Horde von $CHARACTER$;;Horda de $CHARACTER$;;;;;;;;;x
HORDE_RETINUES_NOT_REINFORCING;§YHorde is set to not reinforce.§!;§YLes hordes ne bénéficient d'aucun renforcement.§!;§YHorde ist nicht auf Verstärken gesetzt.§!;;§YHorda se ha configurado para no reforzarse.§!;;;;;;;;;x
HORDE_RETINUES_HALF_REINFORCING;§YHorde is set to reinforce at half speed.§!;§YRenforcement des hordes à mi-vitesse.§!;§YHorde ist auf Verstärken mit halber Geschwindigkeit gesetzt.§!;;§YHorda se configura para reforzarse a media velocidad.§!;;;;;;;;;x
HORDE_RETINUES_FULL_REINFORCING;§YHorde is set to reinforce at maximum speed.§!;§YRenforcement des hordes à vitesse maximale.§!;§YHorde ist auf Verstärken mit voller Geschwindigkeit gesetzt.§!;;§YHorda se configura para reforzarse a máxima velocidad.§!;;;;;;;;;x
HORDE_RETINUES_NOT_REINFORCING_BUTTON;§YSet Horde to not reinforce.§!;§YParamétrer le non-renforcement des hordes.§!;§YHorde auf Nichtverstärken setzen.§!;;§YHaz que la horda no se refuerce.§!;;;;;;;;;x
HORDE_RETINUES_HALF_REINFORCNIG_BUTTON;§YSet Horde to reinforce at half speed.§!;§YParamétrer le renforcement des hordes à mi-vitesse.§!;§YHorde auf Verstärken mit halber Geschwindigkeit setzen.§!;;§YHaz que la horda se refuerce a media velocidad.§!;;;;;;;;;x
HORDE_RETINUES_FULL_REINFORCING_BUTTON;§YSet Horde to reinforce at maximum speed.§!;§YParamétrer le renforcement des hordes à vitesse maximale.§!;§YHorde auf Verstärken mit voller Geschwindigkeit setzen.§!;;§YHaz que la horda se refuerce a máxima velocidad.§!;;;;;;;;;x
HORDE_MIL_RETINUES;Horde;Horde;Horde;;Horda;;;;;;;;;x
HORDE_BUY_RETINUE;Create a §Y$NAME$§! horde, this will start out almost empty but reinforce up to the specified size.;Créer une horde «§Y$NAME$§!». Au départ, elle ne comportera que quelques hommes mais se renforcera jusqu'à la taille spécifiée.;Die Horde §Y$NAME$§! erstellen. Zunächst ist sie beinahe leer, bis sie durch Verstärkungen auf die angegebene Sollstärke gebracht wird.;;Crear una horda §Y$NAME$§!, esta comenzará casi vacío, pero se reforzará hasta el tamaño especificado.;;;;;;;;;x
HORDE_RETINUE_UPKEEP;Horde Upkeep;Entretien de la horde;Hordenunterhalt;;Mantenimiento de la horda;;;;;;;;;x
HORDE_CONFIRM_DISBAND_NO_RET;\nNo Horde will be disbanded.;\nAucune horde ne sera dissoute.;\nEs werden keine Horden aufgelöst;;\nNinguna horda será desmantelada.;;;;;;;;;x
HORDE_CONFIRM_DISBAND_RET;\n§RAll Horde troops will be disbanded!§!;\nToutes les troupes de horde seront dissoutes!§!;\n§RAlle Horden werden aufgelöst!§!;;\n§R¡Todas las tropas de la horda serán desmanteladas!§!;;;;;;;;;x
HORDE_CANNOT_BUY_RET_WEALTH;\nYou cannot create this Horde, you cannot afford it.;\nVous ne pouvez pas créer cette horde, vous n'avez pas assez d'argent.;\nIhr könnt die Horde nicht erstellen. Euch fehlen die Mittel.;;\nNo puedes crear esta horda, no puedes permitírtelo.;;;;;;;;;x
HORDE_CREATE_RETINUE_EFFECT;$WHO$ gets a §Y$RETINUE$§! Horde;$WHO$ acquiert une horde de type '§Y$RETINUE$§!';$WHO$ erhält eine Horde: §Y$RETINUE$§!;;$WHO$ consigue una horda §Y$RETINUE$§!;;;;;;;;;x
HORDE_CAN_BUY_RETINUE_TRIGGER_NOT;$WHO$ does not have at least §Y$NEED$§! unused manpower;$WHO$ ne possède pas au moins §Y$NEED$§! d'effectifs inexploités;Die freie Mannstärke von $WHO$ beträgt weniger als das Minimum von §Y$NEED$§!;;$WHO$ no tiene por lo menos §Y$NEED$§! mano de obra sin usar.;;;;;;;;;x
HORDE_CAN_BUY_RETINUE_TRIGGER;$WHO$ has at least §Y$NEED$§! unused manpower;$WHO$ possède au moins §Y$NEED$§! d'effectifs inexploités.;$WHO$ hat mindestens §Y$NEED$§! freie Mannstärke;;$WHO$ tiene al menos §Y$NEED$§! mano de obra sin usar.;;;;;;;;;x
HORDE_RETINUE_EXPL;§YHorde§!\nThese numbers are the current size of your Horde and the maintenance you pay for it.;§YHorde§!\nCes chiffres indiquent la taille actuelle de votre horde et le coût de maintenance qu'elle engendre.;§YHorde§!\nDie Zahlen geben an, wie groß die Horde aktuell ist und wie hoch der Unterhalt für sie ist.;;§YHorde§!\nEstos números son el tamaño actual de la horda y el mantenimiento que pagas.;;;;;;;;;x
HORDE_RETINUE_EXPL_DEL;Your Horde is your personal professional and standing army ready to do as you order at all times. Your Horde is always on the map and reinforce slowly. The maximum number of Horde regiments you can field depends on your §YMaximum Manpower§!, which is determined by your §YMaximum Population§!.;Votre horde est votre armée personnelle composée de soldats de métier prêts à obéir à tous vos ordres. Votre horde est toujours affichée sur la carte et reçoit des renforts lentement. Le nombre maximum de régiments que peut contenir votre horde dépend de vos §Yeffectifs maximaux§! qui sont déterminés par votre §Ypopulation maximale§!.;Eure Horde ist Euer stehendes Berufsheer, das Euch jederzeit zur Verfügung steht. Sie befindet sich ständig auf der Karte und erhält kontinuierlich Nachschub. Wie viele Regimenter Ihr maximal aufstellen könnt, richtet sich nach der §Ymaximalen Mannstärke§!, die abhängig von Eurer §Ymaximalen Bevölkerung§! ist.;;La horda es tu ejército personal profesional y permanente dispuesto a cumplir tus órdenes en todo momento. La horda siempre está en el mapa y se refuerza lentamente. El número máximo de regimientos de la horda que puedes disponer en el campo depende de tu §YPoblación máxima§!.;;;;;;;;;x
RETINUE_EXPL_DEL;Your Retinue is your personal professional and standing army ready to do as you order at all times. Unlike Army Levies, retinues are always on the map and reinforce slowly. The maximum number of retinue regiments you can field depends on your §YMilitary Organization§! technology and the size of all the levies in your realm.;Votre escorte est votre armée personnelle composée de soldats de métier prêts à obéir à tous vos ordres. À la différence des levées de troupes, votre escorte est toujours affichée sur la carte et reçoit des renforts lentement. Le nombre maximal de régiments que peut contenir votre escorte dépend de votre §Yorganisation militaire§! et de la taille de toutes les levées de troupes disponibles.;Das Gefolge ist Euer stehendes Berufsheer, das Euch jederzeit zur Verfügung steht. Anders als Lehnstruppen befinden sich Gefolgschaftstruppen immer auf der Karte und erhalten kontinuierlich Nachschub. Die maximale Größe des Gefolges wird von der §YMilitärorganisation§! und von der Gesamtzahl Eurer Lehnstruppen beeinflusst.;;La comitiva es tu ejército personal profesional y permanente dispuesto a cumplir tus órdenes en todo momento. A diferencia de las levas de ejércitos, las comitivas siempre están en el mapa y se refuerzan lentamente. El número máximo de regimientos de la comitiva que puedes disponer en el campo depende de la tecnología de tu §Yorganization militar§! y el tamaño de todos las levas de tu reino.;;;;;;;;;x
HORDE_SPLIT_RETINUES_OPTION;Split off Horde;Scinder les hordes;Horde abspalten;;Horda separada;;;;;;;;;x
nomadic_king;Khan;Khan;Khan;;Kan;;;;;;;;;x
nomadic_emperor;Khagan;Khagan;Khagan;;Khagan;;;;;;;;;x
nomadic_empire;Khaganate;Khaganat;Khaganat;;Khaganato;;;;;;;;;x
nomadic_empire_of;Khaganate of;Khaganat de;Großkhanat von;;Kaganato de;;;;;;;;;x
nomadic_kingdom;Khanate;Khanat;Khanat;;Kanato;;;;;;;;;x
nomadic_kingdom_of;Khanate of;Khanat de;Khanat von;;Kanato de;;;;;;;;;x
#MAKE_TRIBUTARY_EFFECT;§Y$TRIBUTARY$§! becomes a tributary of §Y$OVERLORD$§!.;§Y$TRIBUTARY$§! devient tributaire de §Y$OVERLORD$§!.;§Y$TRIBUTARY$§! ist nun gegenüber §Y$OVERLORD$§! tributpflichtig.;;§Y$TRIBUTARY$§! se convierte en tributario de §Y$OVERLORD$§!.;;;;;;;;;x
REMOVE_TRIBUTARY_EFFECT;§Y$TRIBUTARY$§! stops being a tributary of §Y$OVERLORD$§!.;§Y$TRIBUTARY$§! n'est plus tributaire de §Y$OVERLORD$§!.;§Y$TRIBUTARY$§! ist nun nicht mehr gegenüber §Y$OVERLORD$§! tributpflichtig.;;§Y$TRIBUTARY$§! deja de ser tributario de §Y$OVERLORD$§!.;;;;;;;;;x
#CB_NAME_TRIBUTARY;Make Tributary;Rendre tributaire;Tributpflicht herstellen;;Hacer tributario;;;;;;;;;x
WAR_NAME_TRIBUTARY;$ORDER$$FIRST_ADJ$ War to Make $DEFENDER$ Pay Tribute;$ORDER$Guerre $FIRST_ADJ$ pour faire payer un tribut à $DEFENDER$;$ORDER$$FIRST_ADJ$er Krieg zur tributpflichtigen Unterwerfung von $DEFENDER$;;$ORDER$$FIRST_ADJ$ guerra para hacer de $DEFENDER$ un tributario;;;;;;;;;x
CB_NAME_FREE_TRIBUTARY;Free Tributary;Libérer le tributaire;Von Tributpflicht befreien;;Liberar tributario;;;;;;;;;x
CLAN_SATISFACTION_REASON;$CLAN$ holds only §R$EMPTY_HOLDINGS$§! empty holdings compared to liege's §Y$LIEGE_EMPTY_HOLDINGS$§!.;$CLAN$ ne possède que §R$EMPTY_HOLDINGS$§! propriétés vides contre §Y$LIEGE_EMPTY_HOLDINGS$§! pour son seigneur.;$CLAN$ hält nur §R$EMPTY_HOLDINGS$§! freie Besitztümer im Vergleich zu den §Y$LIEGE_EMPTY_HOLDINGS$§! des Lehnsherrn.;;$CLAN$ sólo contienen §R$EMPTY_HOLDINGS$§! posesiones vacías comparadas con los vasallos §Y$LIEGE_EMPTY_HOLDINGS$§!.;;;;;;;;;x
EMPTY_HOLDINGS_LIEGE_CAPITAL;Empty holdings in nomad capital are not included when calculating clan satisfaction.;Les propriétés vides de la capitale nomade n'entrent pas dans le calcul de la satisfaction du clan.;Freie Besitztümer in der Nomadenhauptstadt werden bei der Berechnung der Klanzufriedenheit nicht berücksichtigt.;;Las posesiones vacías en la capital nómada no se incluyen al calcular la satisfacción del clan.;;;;;;;;;x
EMPTY_HOLDINGS_BY_CLAN;§YEmpty Holdings by Clan§!:;§YPropriétés vides par clan§! :;§YFreie Besitztümer nach Klans§!:;;§YPosesiones vacías por clan§!;;;;;;;;;x
TITLE_NOT_NOMAD;Title is not a Clan title;Ce titre n'est pas un titre de clan.;Titel ist kein Klantitel;;Título no es un título de clan;;;;;;;;;x
CLAN_NAME;$DYNASTY$ Clan;Clan $DYNASTY$;$DYNASTY$ Klan;;Clan $DYNASTY$;;;;;;;;;x
INTERACTION_TITLE_NOT_NOMAD;Title cannot be a clan title;Ce titre ne peut être un titre de clan;Titel darf kein Klantitel sein;;Título no puede ser un título de clan;;;;;;;;;x
WAR_NAME_FREE_TRIBUTARY;$ORDER$$FIRST_ADJ$ War to Free $ATTACKER$ from Suzerain;$ORDER$Guerre $FIRST_ADJ$ pour libérer $ATTACKER$ du suzerain;$ORDER$$FIRST_ADJ$er Krieg zur Befreiung von $ATTACKER$ von ihrem Lehnsherren;;$ORDER$$FIRST_ADJ$ Guerra para liberar a $ATTACKER$ de soberano.;;;;;;;;;x
REMOVE_PREVIOUS_SUZERAIN;Remove any previous suzerain of §Y[This.GetTitledFirstName]§!\n;Retire tout ancien suzerain de §Y[This.GetTitledFirstName]§!\n;Absetzung aller ehemaligen Lehnsherren von §Y[This.GetTitledFirstName]§!\n;;Quite todo soberano anterior de §Y[This.GetTitledFirstName]§!\n;;;;;;;;;x
DISTANCE_FROM_REALM_LESS_THAN;Distance from realm less than ;Distance du pays inférieure à  ;Entfernung zum Reich weniger als ;;Distancia del reino menos de;;;;;;;;;x
DISTANCE_FROM_REALM_AT_LEAST;Distance from realm at least ;Distance du pays supérieure à  ;Entfernung zum Reich mindestens ;;Distancia del reino al menos;;;;;;;;;x
MAX_POPULATION_FORMULA;Maximum Population Formula;Formule de population maximale;Formel Maximalbevölkerung;;Fórmula de población máxima;;;;;;;;;x
MAX_MANPOWER_FORMULA;Maximum Manpower Formula;Formule des effectifs maximaux;Formel Maximale Mannstärke;;Fórmula de la mano de obra máxima;;;;;;;;;x
EMPTY_HOLDINGS;Empty Holdings;Propriétés vides;Freie Besitztümer;;Posesiones vacías;;;;;;;;;x
alert_decadence_instant;§YDecadent Relatives§!;§YParents décadents§!;§YDekadente Verwandte§!;;§YParientes decadentes§!;;;;;;;;;x
alert_decadence_delayed;You have decadent relatives. You should ask them to straighten up or in other ways take care of them.;Vous avez des proches parents décadents. Vous devriez leur demander de se reprendre en main, ou bien trouver une autre façon de remédier au problème.;Ihr habt dekadente Verwandte. Ihr müsst dafür sorgen, dass sie sich bessern, oder eine andere Lösung finden.;;¿Tienes parientes decadentes. Debes pedir que se reformen u ocuparte de ellos de otros modos.;;;;;;;;;x
HIGH_DECADENCE;Your dynasty is seen as hopelessly decadent. There is a risk of a massive revolt.;Votre dynastie est perçue comme une maison décadente. Une révolte massive est à craindre.;Eure Dynastie wird als hoffnungslos dekadent angesehen. Es besteht die Gefahr eines massiven Aufstandes.;;Tu dinastía es vista como decadente sin remedio. Hay riesgo de revuelta masiva. ;;;;;;;;;x
LOW_CLAN_SATISFACTION;The Clans in your realm are deeply dissatisfied with the current distribution of land. There is a risk of a Clan revolt.;Les clans dans votre pays sont très mécontents de la distribution actuelle des terres. Il y a un risque de révolte de clans.;Die Klans in Eurem Reich sind sehr unzufrieden mit der aktuellen Landverteilung. Es besteht die Gefahr eines Aufstands der Klans.;;Los clanes en tu reino están profundamente insatisfechos con la actual distribución de tierras. Existe el riesgo de una revuelta de los clanes.;;;;;;;;;x
silk_road;Silk Road;Route de la soie;Seidenstraße;;Ruta de la seda;;;;;;;;;x
IS_ON_TRADE_ROUTE;Province is located on a major trade route;La province est située sur une route commerciale majeure.;In der Provinz befindet sich eine Haupthandelsroute;;La provincia está localizada en una ruta comercial principal;;;;;;;;;x
IS_PROVINCE_OWNER;Directly Owns Province;Possède directement cette province;Direkte Herrschaft über die Provinz;;Posee directamente la provincia;;;;;;;;;x
MODIFIER_TRADE_ROUTE_VALUE;Trade Route Income;Revenu de la route commerciale;Handelsrouteneinkommen;;Ingresos de rutas comerciales;;;;;;;;;x
CB_NAME_CLAN_REVOLT;Clan Revolt for [Title.GetBaseName];Une révolte de clan pour le titre de [Title.GetBaseName];Klanrevolte für [Title.GetBaseName];;Rebelión del clan por [Title.GetBaseName];;;;;;;;;x
WAR_NAME_CLAN_REVOLT;$ORDER$$ATTACKER$ Clan Revolt for $OTHER_TITLE$;$ORDER$Révolte du clan $ATTACKER$ pour $OTHER_TITLE$;$ORDER$$ATTACKER$s Klanrevolte um $OTHER_TITLE$;;$ORDER$$ATTACKER$ Rebelión del clan por $OTHER_TITLE$;;;;;;;;;x
clan_revolt_desc;Clan revolts can rise up if the clan satisfaction is too low, and will try to better distribute the lands in a nomadic realm.;Des révoltes de clan peuvent survenir si le niveau de satisfaction est trop bas. Les clans tenteront de mieux répartir les terres dans un royaume nomade.;Zu einem Aufstand der Klans kommt es, wenn die Klanzufriedenheit zu niedrig ist. Ziel ist eine bessere Neuverteilung des Landbesitzes im Nomadenreich.;;Las revueltas de clanes pueden producirse si la satisfacción del clan es demasiado baja, y tratará de distribuir mejor las tierras en un reino nómada.;;;;;;;;;x
CLAN_REVOLT;[Root.County.GetAdjective] Clan Revolt;Révolte de clan [Root.County.GetAdjective];[Root.County.GetAdjective] Klanrevolte;;Rebelión del clan [Root.County.GetAdjective];;;;;;;;;x
MODIFIER_TRADE_ROUTE_WEALTH;Trade Route Wealth;Richesse de la route commerciale;Handelsroutenreichtum;;Riqueza de ruta comercial;;;;;;;;;x
tr_silk_road_1;Silk Road Trade Post;Comptoir - Route de la soie;Handelsposten (Seidenstraße);;Puesto comercial de la Ruta de la seda;;;;;;;;;x
tr_silk_road_1_desc;This is a small but vibrant trading post on the Silk Road.;C'est un comptoir petit mais très animé de la Route de la soie.;Ein kleiner, aber florierender Handelsposten an der Seidenstraße.;;Este es un pequeño pero vibrante puesto comercial de la Ruta de la seda.;;;;;;;;;x
tr_silk_road_2;Silk Road Market;Marché de la Route de la soie;Markt (Seidenstraße);;Mercado de la Ruta de la seda ;;;;;;;;;x
tr_silk_road_2_desc;This Silk Road trading post has grown into a large town, offering more protection against raiders and brigands and thus attracting more merchants who prefer to stay here and trade.;Le comptoir de la Route de la soie s'est développé en une grande ville. Voilà qui offre davantage de protection contre les pilleurs et les brigands et attire donc plus de marchands qui s'y installent pour commercer.;Dieser Handelsposten an der Seidenstraße hat sich zu einer großen Stadt gemausert. Der verbesserte Schutz gegen Räuber und Banditen zieht die Kaufleute an, die hierher kommen, um sich hier niederzulassen und zu handeln.;;Este puesto comercial de la Ruta de la seda se ha convertido en una gran ciudad, ofreciendo mayor protección contra atracadores y bandoleros y atrayendo así a más comerciantes que prefieren quedarse aquí y comerciar.;;;;;;;;;x
tr_silk_road_3;Major Silk Road City;Cité de la Route de la soie;Haupthandelszentrum (Seidenstraße);;Ciudad principal de la Ruta de la seda;;;;;;;;;x
tr_silk_road_3_desc;This is a major trading hub on the Silk Road, where merchants come from all directions to trade their wares. All goods and services known to civilized man can be found here, and a myriad of languages echo through the many streets and alleys.;Voici une importante plateforme commerciale sur la route de la soie. Des marchands venus de partout viennent y échanger leurs produits. On y trouve tous les biens et services du monde civilisé et une myriade de langues fait écho à travers les rues et les ruelles.;Hier befindet sich eines der Haupthandelszentren der Seidenstraße. Aus allen Richtungen strömen die Händler herbei, um ihre Waren anzubieten. Hier gibt es sämtliche Waren und Dienstleistungen der gesamten zivilisierten Welt und ein vielsprachiges Stimmengewirr erfüllt die Plätze und Gassen.;;Este es un importante centro de comercio de la Ruta de la seda, donde comerciantes vienen de todas direcciones para comerciar sus productos. Todos los bienes y los servicios conocidos por el hombre educado se pueden ser encontrar aquí, y una miríada de lenguas resuenan por sus muchas calles y callejones.;;;;;;;;;x
EVTDESC_HL_210;Another clan has risen up in [From.GetName], reinforcing the ongoing revolt!;Un autre clan s'est soulevé à [From.GetName], renforçant la révolte actuelle !;Ein weiterer Klan hat sich in [From.GetName] erhoben und verstärkt die momentan stattfindende Revolte!;;¡Otro clan ha levantado en [From.GetName], reforzando la revuelta actual!;;;;;;;;;x
TRIBUTARY;Tributary;Tributaire;Tributpflichtig;;Tributario;;;;;;;;;x
UNUSED_MANPOWER;Unused Manpower;Effectifs inexploités;Freie Mannstärke;;Mano de obra no usada;;;;;;;;;x
#MAXIMUM_POPULATION;Maximum Population;;Maximale Bevölkerung;;Población máxima;;;;;;;;;x
RAISED_MANPOWER;Raised Manpower;Effectifs utilisés;Mannstärke in Verwendung;;Mano de obra aumentada;;;;;;;;;x
MAXIMUM_MANPOWER;Maximum Manpower;Effectifs maximaux;Maximale Mannstärke;;Mano de obra máxima;;;;;;;;;x
#MONTHLY_POPULATION_GROWTH;Monthly Population Growth;;Monatliches Bevölkerungswachstum;;Crecimiento demográfico mensual;;;;;;;;;x
#MONTHLY_POPULATION_DECLINE;Monthly Population Decline;;Monatlicher Bevölkerungsrückgang;;Disminución mensual de la población;;;;;;;;;x
MONTHLY_MANPOWER_GROWTH;Monthly Manpower Growth;Croissance mensuelle des effectifs;Monatlicher Mannstärkezuwachs;;Crecimiento mensual de la mano de obra;;;;;;;;;x
MONTHLY_MANPOWER_DECLINE;Monthly Manpower Decline;Baisse mensuelle des effectifs;Monatlicher Mannstärkeverlust;;Disminución mensual de la mano de obra;;;;;;;;;x
TAXABLE;Taxable;Imposable;Besteuerbar;;gravable;;;;;;;;;x
ERA_CHAR_INFO_30809;Isabelle was born in 1212 in southern Italy as the only child of Maria de Montferrat, Queen of Jerusalem. Her mother died shortly after giving birth, and the newborn Isabelle was proclaimed Queen with her father Jean de Brienne acting as her regent. At the age of 13, Isabelle was wed to the Holy Roman Emperor Friedrich II, effectively being used as a pawn to encourage the Emperor to participate in the Fifth Crusade. The wedding saw the Emperor crowned King of Jerusalem and Isabelle’s father stripped of all his powers. Isabelle herself was kept in seclusion by her husband. She lost a baby daughter before herself dying while giving birth to her son Conrad in 1228. Shortly after her death, Friedrich finally embarked on the promised crusade.;Née en 1212 dans le sud de l'Italie, Isabelle fut l'unique enfant de Marie de Montferrat, reine de Jérusalem. Sa mère mourut peu après avoir donné naissance et Isabelle fut proclamée reine, avec pour régent son père Jean de Brienne. À 13 ans, Isabelle fut mariée à Frédéric II, empereur du Saint-Empire romain, et servit de pion pour encourager l'empereur à prendre part à la cinquième croisade. Par ce mariage, l'empereur fut couronné roi de Jérusalem et le père d'Isabelle fut privé de tous ses pouvoirs. Isabelle fut gardée captive par son mari. Elle perdit une première fille à la naissance avant de décéder en donnant vie à son fils Conrad en 1228. Peu après la mort d'Isabelle, Frédéric entreprit la croisade promise.;Isabelle wurde 1212 in Süditalien als Kind von Maria de Montferrat, der Königin von Jerusalem, geboren. Die kurz nach der Geburt verstorbene Mutter hinterließ ihrer Tochter die Königskrone, deren Erbe sie unter der Regentschaft ihres Vaters Jean de Brienne antrat. Mit 13 Jahren wurde Isabelle als diplomatisches Faustpfand mit dem Kaiser des Heiligen Römischen Reiches, Friedrich II., verheiratet, um diesen zur Teilnahme am Fünften Kreuzzug zu bewegen. Im Zuge der Hochzeit wurde Friedrich zum König von Jerusalem gekrönt und Isabelles Vater entmachtet. Nach der Heirat wurde Isabelle von ihrem Mann in ein zurückgezogenes Leben gedrängt. Sie verlor eine Tochter und starb 1228 bei der Geburt ihres Sohnes Konrad. Kurz nach ihrem Tod brach Friedrich tatsächlich zu dem Kreuzzug auf, auf den man sich vor der Hochzeit geeinigt hatte.;;Isabel nació en 1212 en el sur de Italia como hija única de María de Montferrato, reina de Jerusalén. Su madre murió poco después de dar a luz, y la recién nacida Isabel fue proclamada reina, con su padre Juan de Brienne actuando como regente. Con 13 años Isabel fue casada con Federico II, emperador del Sacro Imperio Romano, siendo efectivamente utilizada como peón para alentar al emperador a participar en la Quinta cruzada. En la boda el Emperador fue coronado rey de Jerusalén y el padre de Isabel fue despojado de todos sus poderes. La misma Isabel fue mantenida en reclusión por su marido. Perdió una hija antes de morir dando a luz a su hijo Conrado en 1228. Poco después de su muerte, Federico finalmente se embarcó en la prometida cruzada.;;;;;;;;;x
ERA_CHAR_INFO_93052;Inheriting the Khwarezmian Empire after the death of his father, Mohammed was immediately faced with an invasion by the Ghurids. Several chaotic years of intermittent war between the Khwarezmids, Ghurids and the Kara-Khitans ensued. Mohammed was at one point taken prisoner and held captive in the Kara-Khitan Khanate for a year, but changing fortunes would see him come out on top against his enemies, and he eventually managed to conquer Samarkand, Balochistan and Afghanistan and declare himself Shah. His reign came to an end sooner than expected, however, as Genghis Khan and the Mongols entered the scene in 1218. Within two short years, the Mongols had overrun his domain and he died a fugitive on a small island in the Caspian Sea in 1220.;Héritant de l'empire chorasmien suite au décès de son père, Mohammed dut aussitôt faire face à l'invasion des Ghorides. Suivirent plusieurs années de chaos ponctuées de guerres intermittentes entre les Khorezmiens, les Ghorides et les Kara-Khitans. Pendant ces événements, Mohammed fut capturé et détenu dans le khanat Kara-Khitan pendant un an. Mais le vent tourna et il revint supplanter ses ennemis pour finalement conquérir Samarcande, le Baloutchistan et l'Afghanistan avant de s'autoproclamer Shah. Toutefois, son règne fut plus court qu'espéré puisque Gengis Khan et les Mongols entrèrent en scène en 1218. En seulement deux ans, ceux-ci envahirent son domaine. Mohammed mourut en 1220 alors qu'il s'était réfugié sur une petite île située en mer Caspienne.;Als Erbe des Reiches von Choresmien sah sich Mohammed sofort durch eine Invasion der Ghuriden bedroht. Nach mehreren chaotischen Jahren des Krieges gegen die Khwarezmids, die Ghuriden und die Kara-Kitai, bei denen Mohammed sogar in Gefangenschaft geriet, gelang es ihm letztlich, Samarkand, Belutschistan und Afghanistan zu erobern, woraufhin er den Titel eines Schahs annahm. Dennoch endete seine Herrschaft früh und unerwartet, als Dschingis Khan und seine Mongolen 1218 die Bildfläche betraten. Die Mongolen benötigten weniger als zwei Jahre, um sein Reich zu überrennen. Im Jahre 1220 starb Mohammed als Flüchtling auf einer kleinen Insel im Kaspischen Meer.;;Al heredar el Imperio corasmio tras la muerte de su padre, Mohammed se vio inmediatamente con una invasión de los gúridas. Siguieron varios años caóticos de la guerra intermitente entre corasmios, gúridas y kara-kitais. Mohammed fue en un momento tomado prisionero y mantenido en cautiverio en el Kanato kara-kitai durante un año, pero un cambio de la fortuna le hizo ponerse por encima de sus enemigos, y finalmente logró conquistar Samarcanda, Beluchistán, Afganistán y proclamarse sah. Su reinado terminó antes de lo esperado cuando Gengis Kan y los mongoles entraron en escena en 1218. En el plazo de dos años, los mongoles habían invadido su dominio y él murió como un fugitivo en una pequeña isla del Mar Caspio, en 1220.;;;;;;;;;x
ERA_CHAR_INFO_170193;Mystery surrounds Iltutmish’s early years, though it is said he was named for an eclipse that occurred during his birth. He was sold into slavery at an early age, and eventually ended up being bought by Aibak, the ruler of Lahore. Aibak valued his new servant highly and kept giving Iltutmish increasing responsibilities and corresponding honors, eventually marrying him to his own daughter. When Aibak died in 1210, Iltutmish enjoyed strong support as he claimed the throne. Years of turmoil ensued as he fought off contenders and then strengthened his position. He subsequently managed to avoid open conflict with the Mongols, founding the Delhi Sultanate that was to last into the 16th century.;Le mystère perdure concernant les premières années d'Îltutmish. On raconte toutefois qu'il tire son nom d'une éclipse qui survint lors de sa naissance. En bas âge, il fut vendu en tant qu'esclave à un certain Aibak, dirigeant de Lâhore. Aibak estimait grandement son nouveau serviteur et lui donnait continuellement de plus amples responsabilités en plus des honneurs qui s'y attachaient. Il finit par marier Îltutmish à sa fille. Suite à la mort d'Aibak en 1210, Îltutmish qui jouissait d'un large soutien, s'empara du trône. Des années de crises s'ensuivirent. Il dut combattre des aspirants au trône et dut consolider son statut. Il parvint par la suite à éviter un conflit ouvert avec les Mongols et fonda le sultanat de Delhi qui perdura jusqu'au XVIe siècle.;Iltutmishs Jugendjahre sind weitgehend unbekannt und so geheimnisumwittert wie sein Name, der sich angeblich aus einer Sonnenfinsternis am Tag seiner Geburt ableitet. Als Kind in die Sklaverei verkauft, fand er in Aibak, dem Herrscher von Lahore, einen anerkennenden Dienstherren, der ihm sein Vertrauen schenkte und ihm neben Ehrentiteln sogar die Hand einer seiner Töchter anvertraute. 1210, nach dem Tod Aibaks, wurde Iltutmishs Anspruch auf den Thron von starken Fürsprechern unterstützt. Nach jahrelangen Wirren gelang es ihm, seine Position zu festigen und den offenen Konflikt mit den Mongolen zu vermeiden. Bis in das 16. Jahrhundert hinein sollte das von ihm begründete Sultanat von Delhi überdauern.;;El misterio rodea los primeros años de Iltutmish, aunque se dice se le llamó por un eclipse que ocurrió durante su nacimiento. Fue vendido como esclavo a una edad temprana,y finalmente terminó por ser comprado por Aibak, el gobernante de Lahore. Aibak valoró altamente a su nuevo siervo y siguió dando mayores responsabilidades y los correspondientes honores a Iltutmish, hasta finalmente casarlo con su propia hija. Cuando Aibak murió en 1210, Iltutmish disfrutó de fuerte apoyo para reclamar el trono. Años de confusión siguieron mientras rechazaba a los pretendientes y reforzaba su su posición. Posteriormente logró evitar un conflicto abierto con los mongoles, fundando el Sultanato de Delhi que duraría hasta el siglo XVI.;;;;;;;;;x
