#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
LEDGER_SORT_DELAYED;§GClick to sort using this column§W;§GCliquez pour trier cette colonne§W;§GZum Sortieren nach dieser Spalte hier klicken§W;;§GClic para ordenar usando esta columna§W;;;;;;;;;x
EVTOPTB73222;What can I do?;Que puis-je faire ?;Was kann ich tun?;;¿Qué puedo hacer?;;;;;;;;;x
EVTDESC73223;Enough time has passed, I deserve to become Steward of the [Root.PrimaryTitle.GetFullName], and [Root.Liege.GetTitledFirstName] will make me it!;Assez d'eau a coulé sous les ponts ! Je mérite de devenir intendant [Root.GetDuDelaDesPrimaryTitleFullName][Root.PrimaryTitle.GetFullName], et [Root.Liege.GetTitledFirstName] me conférera ce titre !;Es ist genug Zeit verstrichen und ich verdiene es, Kämmerer von [Root.PrimaryTitle.GetFullName] zu werden, und [Root.Liege.GetTitledFirstName] wird mich dazu machen!;;Ha transcurrido tiempo suficiente, merezco convertirme en [Root.GetTreasurerName] de [Root.PrimaryTitle.GetFullName] ¡y [Root.Liege.GetTitledFirstName] lo hará!;;;;;;;;;x
EVTOPTA73223;I await [Root.Liege.GetHerHis] reply eagerly.;J'attends sa réponse avec impatience.;Ich warte sehnlichst auf [Root.Liege.GetHerHis]e Antwort.;;Espero su respuesta con impaciencia.;;;;;;;;;x
EVTTOOLTIP73224;will listen to our petition and hopefully make a wise choice;écoutera notre requête. Espérons une sage décision.;wird unser Gesuch anhören und hoffentlich eine weise Entscheidung treffen.;;escuchará nuestra petición y si dios quiere tomará una sabia decisión.;;;;;;;;;x
#EVTDESC73224;I promised [From.GetBestName] that [From.GetSheHe] had a chance to become Steward of the [Root.PrimaryTitle.GetFullName]. Now [From.GetSheHe] is petionioning me again about it.;;Ich versprach [From.GetBestName], dass [From.GetSheHe] eine Chance bekäme, Kämmerer von [Root.PrimaryTitle.GetFullName] zu werden. Nun ersucht [From.GetSheHe] mich erneut darum.;;Le prometí a [From.GetBestName] que le daría una oportunidad para convertirse en Senescal de [Root.PrimaryTitle.GetFullName]. Ahora [From.GetSheHe] vuelve a reclamarla.;;;;;;;;;x
EVTOPTA73224;[From.GetSheHeCap] is now my new Steward;[From.GetIlElleCap] est désormais mon nouvel intendant.;[From.GetSheHeCap] ist von nun an mein neuer Kämmerer!;;Ahora [From.GetSheHe] es mi nuevo [Root.GetTreasurerName];;;;;;;;;x
EVTOPTC73224;I rule in the [Root.PrimaryTitle.GetFullName]!;Je règne sur [Root.GetLeLaLesPrimaryTitleFullName][Root.PrimaryTitle.GetFullName] !;Ich herrsche im [Root.PrimaryTitle.GetFullName]!;;¡Yo gobierno en [Root.PrimaryTitle.GetFullName]!;;;;;;;;;x
EVTDESC73225;My dear and trustworthy [This.GetBestName].\nI hereby grant you the title as Steward of the [Root.PrimaryTitle.GetFullName].\n\n[From.GetBestName];M[This.GetOnA] ch[This.GetErEre] [This.GetBestName], vous êtes digne de confiance.\nJe vous accorde le titre d'intendant [Root.GetDuDelaDesPrimaryTitleFullName][Root.PrimaryTitle.GetFullName].\n\n[From.GetBestName];M[This.Geteineine] liebe[This.GetrMale] und vertrauenswürdige[This.GetrMale] [This.GetBestName].\nIch gewähre Euch hiermit den Titel des Kämmerers von [Root.PrimaryTitle.GetFullName].\n\n[From.GetBestName];;Mi querido y leal [This.GetBestName].\nPor la presente os concedo el título de [Root.GetTreasurerName] de [Root.PrimaryTitle.GetFullName].\n\n[From.GetBestName];;;;;;;;;x
#EVTOPTA73225;Its what I deserve..;;Ich habe es verdient ...;;Es lo que me merezco…;;;;;;;;;x
#;;;;;;;;;;;;;;x
#EVTDESC73230;It is sad that [Root.Liege.GetTitledFirstName] is employing [Root.job_spiritual.GetTitledFirstName] as [Root.Liege.GetHerHis] Lord Spiritual. I am more competent and would be a better Lord Spiritual!;;Es ist traurig, dass [Root.Liege.GetTitledFirstName] [Root.job_spiritual.GetTitledFirstName] als [Root.Liege.GetHerHis]en Hofkaplan einstellt. Ich verfüge über mehr Kompetenz und wäre ein besserer Geistlicher Lord!;;Es una lástima que [Root.Liege.GetTitledFirstName] emplee a [Root.job_spiritual.GetTitledFirstName] como Noble Espiritual ¡Yo soy más competente y sería mejor Noble Espiritual!;;;;;;;;;x
EVTOPTA73230;I will petition my liege!;Je déposerai une requête auprès de m[Root.Liege.GetOnA] [Root.Liege.GetLordLady] lige !;Ich werde meinen Lehnsherren darum ersuchen!;;¡Lo solicitaré a mi señor!;;;;;;;;;x
EVTTOOLTIP73231;will listen to our petition and hopefully make a wise choice;écoutera notre requête. Espérons une sage décision.;wird unser Gesuch anhören und hoffentlich eine weise Entscheidung treffen.;;escuchará nuestra petición y si dios quiere tomará una sabia decisión.;;;;;;;;;x
#EVTDESC73231;[From.GetBestName] claims that [From.GetSheHe] would be a better Lord Spiritual than [Root.job_spiritual.GetTitledFirstName], and petitions that [From.GetSheHe] should be given the title of Lord Spiritual of the [Root.PrimaryTitle.GetFullName].;;[From.GetBestName] behauptet, dass [From.GetSheHe] ein besserer Hofkaplan als [Root.job_spiritual.GetTitledFirstName] wäre, und ersucht darum, dass [From.GetSheHe] den Titel des Hofkaplans von [Root.PrimaryTitle.GetFullName] zugesprochen bekäme.;;[From.GetBestName] afirma que [From.GetSheHe] sería mejor Noble Espiritual que [Root.job_spiritual.GetTitledFirstName] y solicita que se le otorgue a [From.GetSheHe] el título de Noble Espiritual de [Root.PrimaryTitle.GetFullName].;;;;;;;;;x
#EVTOPTA73231;[From.GetSheHeCap] is now my new Lord Spiritual;;[From.GetSheHeCap] ist von nun an mein neuer Geistlicher Lord!;;[From.GetSheHeCap] es ahora mi nuevo Noble Espiritual;;;;;;;;;x
EVTOPTB73231;Give [Root.job_spiritual.GetTitledFirstName] a chance!;Donner à [Root.job_spiritual.GetTitledFirstName] une chance de faire ses preuves.;Gebt [Root.job_spiritual.GetTitledFirstName] eine Chance.;;Dar a [Root.job_spiritual.GetTitledFirstName] la posibilidad de probarse [From.GetHerselfHimself];;;;;;;;;x
EVTTOOLTIP73232;will hear of our patience.;entendra parler de notre patience.;wird von unserer Geduld hören.;;sabrá de nuestra paciencia.;;;;;;;;;x
EVTOPTC73231;I rule in the [Root.PrimaryTitle.GetFullName]!;Je règne sur [Root.GetLeLaLesPrimaryTitleFullName][Root.PrimaryTitle.GetFullName] !;Ich herrsche im [Root.PrimaryTitle.GetFullName]!;;¡Yo gobierno en [Root.PrimaryTitle.GetFullName]!;;;;;;;;;x
#EVTDESC73232;My liege [From.GetBestName] is not entirely happy with our performance as Lord Spiritual of the [Root.PrimaryTitle.GetFullName], and is considering our replacement..;;Unser Lehnsherr [From.GetBestName] ist nicht allzu glücklich mit unserer Leistung als Hofkaplan von [Root.PrimaryTitle.GetFullName] und erwägt unseren Austausch ...;;Mi señor [From.GetBestName] no completamente satisfecho con nuestro redimiento como Noble Espiritual de [Root.PrimaryTitle.GetFullName] y está considerando sustituirnos...;;;;;;;;;x
EVTOPTA73232;I must prove myself!;Je dois faire mes preuves !;Ich muss mich beweisen!;;¡Debo probar mi valía!;;;;;;;;;x
EVTOPTB73232;What can I do?;Que puis-je faire ?;Was kann ich tun?;;¿Qué puedo hacer?;;;;;;;;;x
#EVTDESC73233;Enough time has passed, I deserve to become Lord Spiritual of the [Root.PrimaryTitle.GetFullName], and [Root.Liege.GetTitledFirstName] will make me it!;;Es ist genug Zeit verstrichen und ich verdiene es, Hofkaplan von [Root.PrimaryTitle.GetFullName] zu werden, und [Root.Liege.GetTitledFirstName] wird mich dazu machen!;;Ha transcurrido tiempo suficiente, merezco convertirme en Noble Espiritual de [Root.PrimaryTitle.GetFullName] ¡y [Root.Liege.GetTitledFirstName] me nombrará!;;;;;;;;;x
EVTOPTA73233;I await [Root.Liege.GetHerHis] reply eagerly.;J'attends sa réponse avec impatience.;Ich warte sehnlichst auf [Root.Liege.GetHerHis]e Antwort.;;Espero su respuesta con impaciencia.;;;;;;;;;x
EVTTOOLTIP73234;will listen to our petition and hopefully make a wise choice;écoutera notre requête. Espérons une sage décision.;wird unser Gesuch anhören und hoffentlich eine weise Entscheidung treffen.;;escuchará nuestra petición y si dios quiere tomará una sabia decisión.;;;;;;;;;x
#EVTDESC73234;I promised [From.GetBestName] that [From.GetSheHe] had a chance to become Lord Spiritual of the [Root.PrimaryTitle.GetFullName]. Now [From.GetSheHe] is petionioning me again about it.;;Ich versprach [From.GetBestName], dass [From.GetSheHe] eine Chance bekäme, Hofkaplan von [Root.PrimaryTitle.GetFullName] zu werden. Nun ersucht [From.GetSheHe] mich erneut darum.;;Le prometí a [From.GetBestName] que le daría una oportunidad para convertirse en Noble Espiritual de [Root.PrimaryTitle.GetFullName]. Ahora [From.GetSheHe] me la reclama de nuevo.;;;;;;;;;x
#EVTOPTA73234;[From.GetSheHeCap] is now my new Lord Spiritual;;[From.GetSheHeCap] ist von nun an mein neuer Geistlicher Lord!;;Ahora [From.GetSheHe] es mi nuevo Noble Espiritual;;;;;;;;;x
EVTOPTC73234;I rule in the [Root.PrimaryTitle.GetFullName]!;Je règne sur [Root.GetLeLaLesPrimaryTitleFullName][Root.PrimaryTitle.GetFullName] !;Ich herrsche im [Root.PrimaryTitle.GetFullName]!;;¡Yo gobierno en [Root.PrimaryTitle.GetFullName]!;;;;;;;;;x
#EVTDESC73235;My dear and trustworthy [This.GetBestName].\nI hereby grant you the title as Lord Spiritual of the [Root.PrimaryTitle.GetFullName].\n\n[From.GetBestName];;M[This.Geteineine] liebe[This.GetrMale] und vertrauenswürdige[This.GetrMale] [This.GetBestName].\nIch gewähre Euch hiermit den Titel des Hofkaplans von [Root.PrimaryTitle.GetFullName].\n\n[From.GetBestName];;Mi querido y leal [This.GetBestName].\nPor la presente os concedo el título de Noble Espiritual de [Root.PrimaryTitle.GetFullName].\n\n[From.GetBestName];;;;;;;;;x
EVTOPTA73235;Its what I deserve..;Je le mérite...;Ich habe es verdient ...;;Es lo que me merezco…;;;;;;;;;x
#;;;;;;;;;;;;;;x
EVTDESC73240;It is sad that [Root.Liege.GetTitledFirstName] is employing [Root.job_chancellor.GetTitledFirstName] as [Root.Liege.GetHerHis] [Root.GetChancellorName]. I am more competent and would be a better [Root.GetChancellorName]!;C'est triste que [Root.Liege.GetTitledFirstName] recrute [Root.job_chancellor.GetTitledFirstName] en tant que [Root.GetChancellorName]. Je suis plus compétent[Root.GetNoneE] et ferais un bien meilleur [Root.GetChancellorName] !;Es ist traurig, dass [Root.Liege.GetTitledFirstName] [Root.job_chancellor.GetTitledFirstName] als [Root.Liege.GetHerHis]en [Root.GetChancellorName] einstellt. Ich verfüge über mehr Kompetenz und wäre ein besserer [Root.GetChancellorName]!;;Es una lástima que [Root.Liege.GetTitledFirstName] emplee a [Root.job_chancellor.GetTitledFirstName] como su [Root.GetChancellorName]. ¡Yo soy más competente y sería mejor [Root.GetChancellorName]!;;;;;;;;;x
EVTOPTA73240;I will petition my liege!;Je déposerai une requête auprès de m[Root.Liege.GetOnA] [Root.Liege.GetLordLady] lige !;Ich werde meinen Lehnsherren darum ersuchen!;;¡Lo solicitaré a mi señor!;;;;;;;;;x
EVTTOOLTIP73241;will listen to our petition and hopefully make a wise choice;écoutera notre requête. Espérons une sage décision.;wird unser Gesuch anhören und hoffentlich eine weise Entscheidung treffen.;;escuchará nuestra petición y si dios quiere tomará una sabia decisión.;;;;;;;;;x
EVTDESC73241;[From.GetBestName] claims that [From.GetSheHe] would be a better [Root.GetChancellorName] than [Root.job_chancellor.GetTitledFirstName], and petitions that [From.GetSheHe] should be given the title of [Root.GetChancellorName] of the [Root.PrimaryTitle.GetFullName].;[From.GetBestName] prétend qu'[From.GetIlElle] ferait un meilleur [Root.GetChancellorName] que [Root.job_chancellor.GetTitledFirstName], et demande le titre de [Root.GetChancellorName] [Root.GetDuDelaDesPrimaryTitleFullName][Root.PrimaryTitle.GetFullName].;[From.GetBestName] behauptet, dass [From.GetSheHe] ein besserer [Root.GetChancellorName] als [Root.job_chancellor.GetTitledFirstName] wäre, und ersucht darum, dass [From.GetSheHe] den Titel des [Root.GetChancellorName] von [Root.PrimaryTitle.GetFullName] zugesprochen bekäme.;;[From.GetBestName] afirma que [From.GetSheHe] sería mejor [Root.GetChancellorName] que [Root.job_chancellor.GetTitledFirstName] y solicita que se le otorgue a [From.GetSheHe] el título de [Root.GetChancellorName] de [Root.PrimaryTitle.GetFullName].;;;;;;;;;x
EVTOPTA73241;[From.GetSheHeCap] is now my new [Root.GetChancellorName];[From.GetIlElleCap] est désormais mon nouveau [Root.GetChancellorName].;[From.GetSheHeCap] ist von nun an mein neuer [Root.GetChancellorName]!;;[From.GetSheHeCap] es ahora mi nuevo [Root.GetChancellorName];;;;;;;;;x
EVTOPTB73241;Give [Root.job_chancellor.GetTitledFirstName] a chance!;Donner à [Root.job_chancellor.GetTitledFirstName] une chance de faire ses preuves.;Gebt [Root.job_chancellor.GetTitledFirstName] eine Chance, sich zu beweisen.;;Dar a [Root.job_chancellor.GetTitledFirstName] la posibilidad de probarse [From.GetHerselfHimself];;;;;;;;;x
EVTTOOLTIP73242;will hear of our patience.;entendra parler de notre patience.;wird von unserer Geduld hören.;;sabrá de nuestra paciencia.;;;;;;;;;x
EVTOPTC73241;I rule in the [Root.PrimaryTitle.GetFullName]!;Je règne sur [Root.GetLeLaLesPrimaryTitleFullName][Root.PrimaryTitle.GetFullName] !;Ich herrsche im [Root.PrimaryTitle.GetFullName]!;;¡Yo gobierno en [Root.PrimaryTitle.GetFullName]!;;;;;;;;;x
EVTDESC73242;My liege [From.GetBestName] is not entirely happy with our performance as [Root.GetChancellorName] of the [Root.PrimaryTitle.GetFullName], and is considering our replacement..;M[From.GetOnA] [From.GetLordLady] lige, [From.GetBestName], n'est pas satisfait[From.GetNoneE] de mes actions en tant que [Root.GetChancellorName] [Root.GetDuDelaDesPrimaryTitleFullName][Root.PrimaryTitle.GetFullName] et envisage de me remplacer.;Unser Lehnsherr [From.GetBestName] ist nicht allzu glücklich mit unserer Leistung als [Root.GetChancellorName] von [Root.PrimaryTitle.GetFullName] und spielt mit dem Gedanken, uns auszutauschen ...;;Mi señor [From.GetBestName] no está completamente satisfecho con nuestro rendimiento como [Root.GetChancellorName] de [Root.PrimaryTitle.GetFullName] y está considerando sustituirnos...;;;;;;;;;x
EVTOPTA73242;I must prove myself!;Je dois faire mes preuves !;Ich muss mich beweisen!;;¡Debo probar mi valía!;;;;;;;;;x
EVTOPTB73242;What can I do?;Que puis-je faire ?;Was kann ich tun?;;¿Qué puedo hacer?;;;;;;;;;x
EVTDESC73243;Enough time has passed, I deserve to become [Root.GetChancellorName] of the [Root.PrimaryTitle.GetFullName], and [Root.Liege.GetTitledFirstName] will make me it!;Assez d'eau a coulé sous les ponts ! Je mérite de devenir [Root.GetChancellorName] [Root.GetDuDelaDesPrimaryTitleFullName][Root.PrimaryTitle.GetFullName], et [Root.Liege.GetTitledFirstName] me conférera ce titre !;Es ist genug Zeit verstrichen und ich verdiene es, [Root.GetChancellorName] von [Root.PrimaryTitle.GetFullName] zu werden, und [Root.Liege.GetTitledFirstName] wird mich dazu machen!;;Ha transcurrido tiempo suficiente, merezco convertirme en [Root.GetChancellorName] de [Root.PrimaryTitle.GetFullName] ¡y [Root.Liege.GetTitledFirstName] me nombrará!;;;;;;;;;x
EVTOPTA73243;I await [Root.Liege.GetHerHis] reply eagerly.;J'attends sa réponse avec impatience.;Ich warte sehnlichst auf [Root.Liege.GetHerHis]e Antwort.;;Espero su respuesta con impaciencia.;;;;;;;;;x
EVTTOOLTIP73244;will listen to our petition and hopefully make a wise choice;écoutera notre requête. Espérons une sage décision.;wird unser Gesuch anhören und hoffentlich eine weise Entscheidung treffen.;;escuchará nuestra petición y si dios quiere tomará una sabia decisión.;;;;;;;;;x
#EVTDESC73244;I promised [From.GetBestName] that [From.GetSheHe] had a chance to become [Root.GetChancellorName] of the [Root.PrimaryTitle.GetFullName]. Now [From.GetSheHe] is petionioning me again about it.;;Ich versprach [From.GetBestName], dass [From.GetSheHe] eine Chance bekäme, [Root.GetChancellorName] von [Root.PrimaryTitle.GetFullName] zu werden. Nun ersucht [From.GetSheHe] mich erneut darum.;;Le prometí a [From.GetBestName] que le daría una oportunidad para convertirse en [Root.GetChancellorName] de [Root.PrimaryTitle.GetFullName]. Ahora [From.GetSheHe] me la reclama de nuevo.;;;;;;;;;x
EVTOPTA73244;[From.GetSheHeCap] is now my new [Root.GetChancellorName];[From.GetIlElleCap] est désormais mon nouveau [Root.GetChancellorName].;[From.GetSheHeCap] ist von nun an mein neuer [Root.GetChancellorName]!;;[From.GetSheHeCap] es ahora mi nuevo [Root.GetChancellorName];;;;;;;;;x
EVTOPTC73244;I rule in the [Root.PrimaryTitle.GetFullName]!;Je règne sur [Root.GetLeLaLesPrimaryTitleFullName][Root.PrimaryTitle.GetFullName] !;Ich herrsche im [Root.PrimaryTitle.GetFullName]!;;¡Yo gobierno en [Root.PrimaryTitle.GetFullName]!;;;;;;;;;x
EVTDESC73245;My dear and trustworthy [This.GetBestName].\nI hereby grant you the title as [Root.GetChancellorName] of the [Root.PrimaryTitle.GetFullName].\n\n[From.GetBestName];M[This.GetOnA] ch[This.GetErEre] [This.GetBestName], vous êtes digne de confiance.\nJe vous accorde le titre de [Root.GetChancellorName] [Root.GetDuDelaDesPrimaryTitleFullName][Root.PrimaryTitle.GetFullName].\n\n[From.GetBestName];M[This.Geteineine] liebe[This.GetrMale] und vertrauenswürdige[This.GetrMale] [This.GetBestName].\nIch gewähre Euch hiermit den Titel eines [Root.GetChancellorName]s von [Root.PrimaryTitle.GetFullName].\n\n[From.GetBestName];;Mi querido y leal [This.GetBestName].\nPor la presente os concedo el título de [Root.GetChancellorName] de [Root.PrimaryTitle.GetFullName].\n\n[From.GetBestName];;;;;;;;;x
EVTOPTA73245;Its what I deserve..;Je le mérite...;Ich habe es verdient ...;;Es lo que me merezco…;;;;;;;;;x
#;;;;;;;;;;;;;;x
