#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
ONLY_ONE_TRIBAL;Only one tribe can live in each county.;Chaque comté ne peut héberger qu'une seule tribu.;In jeder Provinz kann nur ein Stamm leben.;;Sólo una tribu puede vivir en cada provincia.;;;;;;;;;x
SELECT_FLANKLEADER_CENTER;Choose a Commander to lead the Center Flank;Choisissez un commandant pour diriger le centre;Wählt einen Befehlshaber für die mittlere Flanke;;Elige un comandante para liderar el centro;;;;;;;;;x
SELECT_FLANKLEADER_LEFT;Choose a Commander to lead the Left Flank;Choisissez un commandant pour diriger le flanc gauche;Wählt einen Befehlshaber für die linke Flanke;;Elige un comandante para liderar el flanco izquierdo;;;;;;;;;x
SELECT_SUBUNIT_LEADER;Choose a Commander to lead this Subunit;Choisissez un commandant pour diriger cette sous-unité;Wählt einen Befehlshaber für diese Untergruppe;;Elige un comandante para liderar esta subunidad;;;;;;;;;x
title_commander;Commander;Commandant;Befehlshaber;;Comandante;;;;;;;;;x
EVTDESC_WOL_11115;I’ve invited people in my court to take part in a war game in which we practice defending our land from invading enemies. We will use wooden models to represent invading armies, and I shall have to use clever tactics to defeat my opponent.;J'ai convié des membres de ma cour à participer à un jeu de guerre qui consiste à défendre nos terres contre des envahisseurs. Nous utilisons des figurines de bois pour représenter les armées ennemies et il me faudra faire preuve d'intelligence pour vaincre mes adversaires.;Ich habe Angehörige unseres Hofes zur Teilnahme an einem Spiel eingeladen, bei dem wir üben werden, das Land gegen einfallende Feinde zu verteidigen. Einfallende Armeen werden durch Holzmodelle repräsentiert und ich werde klug taktieren müssen, um meinen Gegner zu besiegen.;;He invitado a gente de mi corte a un juego de guerra en el cual practicaremos la defensa de nuestra tierra contra enemigos invasores. Usaremos figuras de madera para representar a los ejércitos invasores y yo tendré que usar tácticas inteligentes para derrotar a mi oponente.;;;;;;;;;x
EVTOPTA_WOL_11115;This will be fun.;On va s'amuser.;Das wird ein Spaß.;;Esto será divertido.;;;;;;;;;x
EVTOPTB_WOL_11115;Not today. I'm busy.;Pas aujourd'hui, j'ai beaucoup à faire.;Heute nicht. Ich habe zu tun.;;Hoy no, estoy ocupado.;;;;;;;;;x
EVTDESC_WOL_11117;Nobody wanted to participate in the war game exercise today.;Personne n'a voulu participer au jeu de guerre aujourd'hui.;Niemand wollte heute an dem Kriegsspiel teilnehmen.;;Nadie ha querido participar en el ejercicio de juego de guerra de hoy.;;;;;;;;;x
EVTOPTA_WOL_11117;That is disappointing.;C'est décevant.;Das ist enttäuschend.;;Qué decepcionante.;;;;;;;;;x
EVTDESC_WOL_11118;As we assign tasks for the war game, we decide that [defender.GetFirstName] will defend with me, while [attacker.GetFirstName] will be leading the invading forces.;Alors que nous répartissons les rôles pour le jeu de guerre, nous décidons que [defender.GetFirstName] défendra avec moi tandis que [attacker.GetFirstName] dirigera les armées de l'envahisseur.;Bei der Festlegung der Rollen für das Kriegsspiel haben wir entschieden, dass [defender.GetFirstName] zusammen mit mir die Verteidigung übernimmt. Die Angreifer werden von [attacker.GetFirstName] befehligt.;;Al asignar misiones para el juego de guerra, decidimos que [defender.GetFirstName] defenderá conmigo y [attacker.GetFirstName] comandará las fuerzas invasoras.;;;;;;;;;x
EVTOPTA_WOL_11118;Let the best warlords win.;Que le meilleur chef de guerre l'emporte.;Möge der beste Feldherr gewinnen.;;Que gane el mejor caudillo.;;;;;;;;;x
EVTDESC_WOL_11120;At the beginning of the war game your enemy decides to do a strong frontal assault towards your center flank.;Au début de la partie, votre ennemi opte pour un assaut frontal tout en puissance en direction du centre de votre armée.;Zu Beginn des Kriegsspiels wählt der Feind den direkten Frontalangriff und rennt mit voller Wucht gegen die mittlere Flanke Eurer Armee an.;;Al principio del juego de guerra, tu enemigo decide hacer un fuerte ataque frontal contra tu centro.;;;;;;;;;x
EVTOPTA_WOL_11120;Use all means to reinforce and strengthen the center.;Renforcer le centre coûte que coûte.;Teilt Verstärkungen der mittleren Flanke zu.;;Usa todos los medios para reforzar y fortalecer el centro.;;;;;;;;;x
EVTOPTB_WOL_11120;Slowly withdraw the forces in the center.;Retirer progressivement les troupes du centre.;Zieht langsam Truppen aus der Mitte ab.;;Retira lentamente fuerzas de centro.;;;;;;;;;x
EVTDESC_WOL_11121_GOOD;The war game gets intense as you use your forces to reinforce the center, while [attacker.GetFirstName]’s troops begins to pressure your flanks, and they’re failing fast.  [defender.GetFirstName] suggests that we should respond with pressure in the center flank.;Le jeu gagne en intensité lorsque vous utilisez vos forces pour protéger le centre tandis que les troupes de [attacker.GetFirstName] commencent à faire pression sur vos ailes de manière très efficace. [defender.GetFirstName] recommande de riposter en accentuant la pression au centre.;Das Kriegsspiel gewinnt an Spannung, als Ihr Eure Kräfte zur Verstärkung der Mitte einsetzt, während die Truppen von [attacker.GetFirstName] Druck auf die Flanken Eurer Armee ausüben, die in der Folge schnell zurückgedrängt werden. [defender.GetFirstName] schlägt vor, dass wir mit verstärktem Druck auf die mittlere Flanke reagieren sollten.;;El juego se vuelve intenso al usar tus tropas para reforzar el centro, mientras las tropas de [attacker.GetFirstName] presionan tus flancos y retroceden rápido. [defender.GetFirstName] sugiere que deberíamos responder presionando el centro.;;;;;;;;;x
EVTDESC_WOL_11121_BAD;The war game gets intense as you use your forces to reinforce the center, while [attacker.GetFirstName]’s troops begins to pressure your flanks, and they’re failing fast. [defender.GetFirstName] suggests that we should use the cavalry on the side flanks.;Le jeu gagne en intensité lorsque vous utilisez vos forces pour protéger le centre tandis que les troupes de [attacker.GetFirstName] commencent à faire pression sur vos ailes de manière très efficace. [defender.GetFirstName] recommande de riposter par des mouvements de cavalerie sur les ailes.;Das Kriegsspiel gewinnt an Spannung, als Ihr Eure Kräfte zur Verstärkung der Mitte einsetzt, während die Truppen von [attacker.GetFirstName] Druck auf die Flanken Eurer Armee ausüben, die in der Folge schnell zurückgedrängt werden. [defender.GetFirstName] schlägt vor, dass wir an den seitlichen Flanken nun die Kavallerie einsetzen sollten.;;El juego se vuelve intenso al usar tus tropas para reforzar el centro, mientras las tropas de [attacker.GetFirstName] presionan tus flancos y retroceden rápido. [defender.GetFirstName] sugiere que deberíamos usar la caballería sobre los flancos laterales.;;;;;;;;;x
EVTOPTA_WOL_11121;Use cavalry to suppress the side flanks.;Utiliser la cavalerie pour détruire les ailes.;Setzt Kavallerie ein, um die seitlichen Flanken unter Druck zu setzen.;;Usa la caballería para acabar con los flancos laterales.;;;;;;;;;x
EVTOPTB_WOL_11121;Try to push through the center.;Tenter une percée au centre.;Versucht, in der Mitte durchzubrechen.;;Intenta atravesar por el centro.;;;;;;;;;x
EVTOPTC_WOL_11121;Focus our efforts on keeping one flank up.;Essayer de protéger une aile.;Wir konzentrieren unseren Einsatz darauf, eine Flanke zu halten.;;Concentra tus esfuerzos en mantener un flanco.;;;;;;;;;x
EVTDESC_WOL_11122_GOOD;The enemy forces of [attacker.GetFirstName] are keeping up the pressure on the center, while a group of enemy cavalry shows up behind your line. [defender.GetFirstName] suggests that we beat the enemy cavalry decisively.;Les forces ennemies de [attacker.GetFirstName] maintiennent leur pression au centre tandis qu'un groupe de cavaliers ennemis apparaît derrière vos lignes. [defender.GetFirstName] suggère d'éliminer la cavalerie adverse.;Die feindlichen Kräfte von [attacker.GetFirstName] halten den Druck auf die Mitte aufrecht, als hinter Euren Linien die feindliche Kavallerie auftaucht. [defender.GetFirstName] schlägt vor, die feindliche Kavallerie vernichtend zu schlagen.;;Las fuerzas enemigas de [attacker.GetFirstName] mantienen la presión en el centro, mientras un grupo de caballería enemiga aparece por detrás de tus líneas. [defender.GetFirstName] sugiere que derrotemos decisivamente a la caballería enemiga.;;;;;;;;;x
EVTDESC_WOL_11122_BAD;The enemy forces of [attacker.GetFirstName] are keeping up the pressure on the center, while a group of enemy cavalry shows up behind your line. [defender.GetFirstName] suggests that we should make sure the center flank is reinforced.;Les forces ennemies de [attacker.GetFirstName] maintiennent leur pression au centre tandis qu'un groupe de cavaliers ennemis apparaît derrière vos lignes. [defender.GetFirstName] suggère de soutenir les troupes au centre.;Die feindlichen Kräfte von [attacker.GetFirstName] halten den Druck auf die Mitte aufrecht, als hinter Euren Linien die feindliche Kavallerie auftaucht. [defender.GetFirstName] meint, dass wir uns hauptsächlich darauf konzentrieren sollen, die mittlere Flanke zu verstärken.;;Las fuerzas enemigas de [attacker.GetFirstName] mantienen la presión en el centro, mientras un grupo de caballería enemiga aparece por detrás de tus líneas. [defender.GetFirstName] sugiere que nos aseguremos de reforzar el centro.;;;;;;;;;x
EVTOPTA_WOL_11122;Break off a large unit from your side flank to combat the cavalry.;Envoyer une bonne partie de votre aile affronter la cavalerie.;Zieht eine große Einheit von der seitlichen Flanke ab, um die Kavallerie zu bekämpfen.;;Separa una gran unidad de tu flanco para combatir a la caballería.;;;;;;;;;x
EVTOPTB_WOL_11122;Scramble together a small force to catch the cavalry.;Détacher une petite force et l'envoyer combattre la cavalerie.;Erstellt in zügig eine kleine Einheit mit dem Auftrag, die Kavallerie abzufangen.;;Reúne una pequeña fuerza para alcanzar a la caballería.;;;;;;;;;x
EVTOPTC_WOL_11122;Focus our efforts on the center.;Concentrer nos efforts sur le centre.;Konzentriert alle Anstrengungen auf die Mitte.;;Concentra tus esfuerzos en el centro.;;;;;;;;;x
EVTDESC_WOL_11123_GOOD;While your troops withdraw from the center flank [attacker.GetFirstName] decides to push the center flank hard. [defender.GetFirstName] suggests that we surround the enemy center.;Alors que nos troupes délaissent le centre, [attacker.GetFirstName] décide d'y lancer une attaque. [defender.GetFirstName] suggère d'encercler le centre ennemi.;Als Eure Truppen sich von der mittleren Flanke zurückziehen, entscheidet sich [attacker.GetFirstName] für einen entschiedenen Vorstoß gegen die mittlere Flanke. [defender.GetFirstName] schlägt vor, die Gegner in der Mitte einzukesseln.;;Mientras tus tropas se retiran del centro, [attacker.GetFirstName] decide presionar el centro con fuerza. [defender.GetFirstName] sugiere rodear el centro enemigo.;;;;;;;;;x
EVTDESC_WOL_11123_BAD;While your troops withdraw from the center flank [attacker.GetFirstName] decides to push the center flank hard. [defender.GetFirstName] suggests that we keep the formation.;Alors que nos troupes délaissent le centre, [attacker.GetFirstName] décide d'y lancer une attaque. [defender.GetFirstName] suggère de tenir la formation.;Als Eure Truppen sich von der mittleren Flanke zurückziehen, entscheidet sich [attacker.GetFirstName] für einen entschiedenen Vorstoß gegen die mittlere Flanke. [defender.GetFirstName] schlägt vor, die Formation zu halten.;;Mientras tus tropas se retiran del centro, [attacker.GetFirstName] decide presionar el centro con fuerza. [defender.GetFirstName] sugiere que mantengamos la formación.;;;;;;;;;x
EVTOPTA_WOL_11123;Bring all the reserves to the center.;Amener tous les renforts au centre.;Befehlt allen Reserven, sich zur mittleren Flanke zu begeben.;;Trae todas las reservas al centro.;;;;;;;;;x
EVTOPTB_WOL_11123;Retreat the side flanks to keep the line.;Replier les ailes pour empêcher les lignes de rompre.;Zieht die seitlichen Flanken zurück, um die Linie zu halten.;;Retira los flancos para mantener el centro.;;;;;;;;;x
EVTOPTC_WOL_11123;Fold the side flanks to surround the enemy.;Replier les ailes pour cerner l'ennemi.;Gebt den seitlichen Flanken den Befehl, den Gegner einzukesseln.;;Pliega los flancos para rodear al enemigo.;;;;;;;;;x
EVTDESC_WOL_11124_GOOD;[attacker.GetFirstName] decides to hold [attacker.GetHerHis] line when our troops withdraw from the center flank. [defender.GetFirstName] suggests that we charge the center while the enemy hesitates.;[attacker.GetFirstName] décide de maintenir ses lignes tandis que vos troupes abandonnent le centre. [defender.GetFirstName] suggère une charge au centre pour profiter de ce moment d'hésitation.;[attacker.GetFirstName] beschließt, die Linie zu halten, als unsere Truppen der mittleren Flanke sich zurückziehen. [defender.GetFirstName] schlägt nun einen schnellen Vorstoß in die Mitte vor, solange der Gegner zögert.;;[attacker.GetFirstName] decide aguantar la línea cuando nuestras tropas se retiran del centro. [defender.GetFirstName] sugiere que carguemos contra el centro mientras el enemigo duda.;;;;;;;;;x
EVTDESC_WOL_11124_BAD;[attacker.GetFirstName] decides to hold [attacker.GetHerHis] line when our troops withdraw from the center flank. [defender.GetFirstName] suggests that we strengthen our side flanks with our idle troops.;[attacker.GetFirstName] décide de maintenir ses lignes tandis que vos troupes abandonnent le centre. [defender.GetFirstName] suggère de renforcer nos ailes avec les troupes qui ne combattent pas.;[attacker.GetFirstName] beschließt, die Linie zu halten, als unsere Truppen der mittleren Flanke sich zurückziehen. [defender.GetFirstName] schlägt vor, die nicht benötigten Truppen an die seitlichen Flanken zu verlagern.;;[attacker.GetFirstName] decide aguantar la línea cuando nuestras tropas se retiran del centro. [defender.GetFirstName] sugiere que reforcemos los flancos con nuestras tropas ociosas.;;;;;;;;;x
EVTOPTA_WOL_11124;Prepare a counterattack in the center flank.;Préparer une contre-attaque au centre.;Bereitet einen Gegenangriff auf die mittlere Flanke vor.;;Prepara un contraataque en el centro.;;;;;;;;;x
EVTOPTB_WOL_11124;Use our center troops as reserve for our now pressured side flanks.;Utiliser le centre pour renforcer nos flancs en difficulté.;Verwendet die Truppen aus der Mitte als Reserve für die seitlichen Flanken, die nun unter Druck geraten sind.;;Usa nuestras tropas del centro como reserva para nuestros flancos, ahora presionados.;;;;;;;;;x
EVTOPTC_WOL_11124;Prepare a large push on our left flank with support from the center.;Préparer une poussée à gauche et à droite avec le renfort des troupes du centre.;Bereitet einen großen Vorstoß an der linken Flanke vor, mit Unterstützung aus der Mitte.;;Prepara una gran ofensiva en nuestro flanco izquierdo con el apoyo de centro.;;;;;;;;;x
EVTDESC_WOL_11130;At the beginning of the war game the enemy quickly tries to advance up the hills in the area to get a strategical advantage.;Au début de la partie, l'ennemi tente de gagner le sommet des collines environnantes afin de bénéficier d'un avantage tactique.;Zu Beginn des Kriegsspiels versucht der Feind im Eilmarsch ins Hügelland vorzurücken, um sich so einen strategischen Vorteil zu sichern.;;Al principio del juego de guerra, el enemigo intenta avanzar rápidamente a las colinas del área para tener una ventaja estratégica.;;;;;;;;;x
EVTOPTA_WOL_11130;Bring all of our forces to contest the defensive grounds.;Ramener toutes nos forces pour contester la position défensive.;Bündelt alle Kräfte, um dieses Gelände zu verteidigen.;;Trae todas nuestras fuerzas para luchar por los terrenos defensivos.;;;;;;;;;x
EVTOPTB_WOL_11130;Rush forward with a light skirmish force before their force reach the hill.;Lancer une escarmouche de troupes légères avant qu'ils n'atteignent la colline.;Rückt mit leichten Truppen aus, um die Hügel vor dem Feind zu erreichen.;;Apresúrate con una fuerza ligera de hostigadores antes de que su fuerza llegue a las colinas.;;;;;;;;;x
EVTDESC_WOL_11131_GOOD;When our troops reach the top of the hill [attacker.GetFirstName] smiles at us. He reveals the hidden troops that were deployed on the other side of the hill. [defender.GetFirstName] suggests that we should focus on taking down one of the enemy’s troops quickly.;Nos troupes atteignent le haut de la colline et [attacker.GetFirstName] nous regarde en souriant. Il révèle des troupes déployées sur l'autre flanc de la colline. [defender.GetFirstName] suggère de concentrer nos forces sur une troupe ennemie sans attendre.;Als unsere Truppen den Hügel erklimmen, werden sie oben von [attacker.GetFirstName] mit einem Lächeln begrüßt. Er eröffnet uns, dass sich auf der anderen Seite des Hügels ein Teil seiner Truppen versteckt halte. [defender.GetFirstName] schlägt vor, dass wir uns zunächst darauf konzentrieren sollten, einen der feindlichen Verbände zu besiegen.;;Cuando nuestras fuerzas llegan a la cima de la colina [attacker.GetFirstName] nos sonríe. Muestra las tropas ocultas que puso al otro lado de la colina. [defender.GetFirstName] sugiere que debemos concentrarnos en derrotar rápidamente una de las tropas del enemigo.;;;;;;;;;x
EVTDESC_WOL_11131_BAD;When our troops reach the top of the hill [attacker.GetFirstName] smiles at us. He reveals the hidden troops that were deployed on the other side of the hill. [defender.GetFirstName] suggests that we split up our forces to handle the enemy.;Nos troupes atteignent le haut de la colline et [attacker.GetFirstName] nous regarde en souriant. Il révèle des troupes déployées sur l'autre flanc de la colline. [defender.GetFirstName] suggère de scinder nos troupes pour contenir l'ennemi.;Als unsere Truppen den Hügel erklimmen, werden sie oben von [attacker.GetFirstName] mit einem Lächeln begrüßt. Er eröffnet uns, dass sich auf der anderen Seite des Hügels ein Teil seiner Truppen versteckt halte. [defender.GetFirstName] schlägt vor, unsere Streitmacht zu teilen, um den Gegner in Schach zu halten.;;Cuando nuestras fuerzas llegan a la cima de la colina [attacker.GetFirstName] nos sonríe. Muestra las tropas ocultas que puso al otro lado de la colina. [defender.GetFirstName] sugiere dividamos nuestras tropa para encargarnos del enemigo.;;;;;;;;;x
EVTOPTA_WOL_11131;Let your troops take up a defensive position and brace for impact.;Ordonner aux troupes de se mettre sur la défensive et de se préparer au choc.;Verteidigungsstellung beziehen und auf einen Angriff vorbereiten!;;Deja que tus tropas tomen posiciones defensivas y se preparen para el impacto.;;;;;;;;;x
EVTOPTB_WOL_11131;Break off a small force to combat the hidden troops.;Détacher une petite force pour affronter les troupes dissimulées.;Greift mit einem kleineren Trupp die versteckte Truppen an.;;Separa una pequeña fuerza para combatir a las tropas ocultas.;;;;;;;;;x
EVTOPTC_WOL_11131;Quickly try to defeat the hidden troops.;Tenter de vaincre rapidement les troupes dissimulées.;Versucht, die versteckten Truppen schnell zu besiegen.;;Intenta derrotar rápidamente a las tropas ocultas.;;;;;;;;;x
EVTDESC_WOL_11132_GOOD;The enemy ascends the hill quickly alongside our troops. As we reach the top of the hill simultaneously, our armies clash in an outright brawl. [defender.GetFirstName] suggests that we spread our tired troops evenly on the field.;L'ennemi gravit la colline rapidement en même temps que nos troupes. Une fois en haut de la colline, les deux armées se livrent à un combat sans merci. [defender.GetFirstName] suggère de répartir nos troupes fatiguées uniformément sur le champ de bataille.;Der Feind marschiert ebenso wie wir in Richtung Hügelspitze. Als wir gleichzeitig oben ankommen, entbrennt zwischen den Kämpfern beider Armeen ein hitziger Kampf, der einer chaotischen Schlägerei ähnelt. [defender.GetFirstName] schlägt vor, die abgekämpften Männer möglichst gleichmäßig auf dem Schlachtfeld zu verteilen.;;El enemigo asciende rápidamente por la colina con nuestras tropas. Al llega a la vez a la cima, nuestros ejércitos chocan en una auténtica reyerta. [defender.GetFirstName] sugiere que repartamos equitativamente nuestras agotadas tropas en el campo.;;;;;;;;;x
EVTDESC_WOL_11132_BAD;The enemy ascends the hill quickly alongside our troops. As we reach the top of the hill simultaneously, our armies clash in an outright brawl.[defender.GetFirstName] suggests that we should break the enemies side flank.;L'ennemi gravit la colline rapidement en même temps que nos troupes. Une fois en haut de la colline, les deux armées se livrent à un combat sans merci. [defender.GetFirstName] suggère de faire rompre l'aile adverse.;Der Feind marschiert ebenso wie wir in Richtung Hügelspitze. Als wir gleichzeitig oben ankommen, entbrennt zwischen den Kriegern beider Armeen ein hitziger Kampf, der einer chaotischen Schlägerei ähnelt. [defender.GetFirstName] schlägt vor, eine seitliche Flanke des Feindes zu durchbrechen.;;El enemigo asciende rápidamente por la colina con nuestras tropas. Al llega a la vez a la cima, nuestros ejércitos chocan en una auténtica reyerta. [defender.GetFirstName] sugiere que debemos romper el flanco del enemigo.;;;;;;;;;x
EVTOPTA_WOL_11132;Spread out heavy and light troops evenly along the line.;Disperser les troupes lourdes et légères uniformément sur le front.;Verteilt schwer und leicht bewaffnete Soldaten gleichmäßig in der Schlachtreihe.;;Divide a tus tropas pesadas y ligeras igualmente a lo largo de la línea.;;;;;;;;;x
EVTOPTB_WOL_11132;Focus your heavy troops in the center.;Garder les troupes lourdes au centre.;Konzentriert die Schwerbewaffneten im Zentrum.;;Concentra tus tropas pesadas en el centro.;;;;;;;;;x
EVTOPTC_WOL_11132;Put all available troops on the left flank.;Déplacer tous les hommes disponibles sur le flanc gauche.;Beordert alle verfügbaren Truppen an die linke Flanke.;;Pon todas las fuerzas disponibles en el flanco izquierdo.;;;;;;;;;x
EVTDESC_WOL_11133_GOOD;[attacker.GetFirstName] decides to charge forward with his troops towards our skirmishing troops, forfeiting the opportunity to get a position on the hills. [defender.GetFirstName] suggests that we should move our troops to the hill.;[attacker.GetFirstName] décide de charger nos troupes légères, abandonnant son positionnement favorable sur la colline. [defender.GetFirstName] suggère d'utiliser la colline à notre avantage.;[attacker.GetFirstName] befiehlt seinen Truppen den sofortigen Sturmangriff gegen unsere Plänkler und verzichtet somit darauf, eine Position auf der Spitze des Hügels einzunehmen. [defender.GetFirstName] schlägt vor, unsere Truppen auf den Hügel zu verlagern.;;[attacker.GetFirstName] decide cargar hacia delante con sus tropas contra nuestros hostigadores, obviando la posibilidad de conseguir una posición en las colinas. [defender.GetFirstName] sugiere que debemos mover nuestras tropas a la colina.;;;;;;;;;x
EVTDESC_WOL_11133_BAD;[attacker.GetFirstName] decides to charge forward with his troops towards our skirmishing troops, forfeiting the opportunity to get a position on the hills. [defender.GetFirstName] suggests that we should interfere and engage the enemy.;[attacker.GetFirstName] décide de charger nos troupes légères, abandonnant son positionnement favorable sur la colline. [defender.GetFirstName] suggère de perturber la manoeuvre de l'ennemi en attaquant ses troupes.;[attacker.GetFirstName] befiehlt seinen Truppen den sofortigen Sturmangriff gegen unsere Plänkler und verzichtet somit darauf, eine Position auf der Spitze des Hügels einzunehmen. [defender.GetFirstName] schlägt vor, einzugreifen und den Feind im Kampf zu stellen.;;[attacker.GetFirstName] decide cargar hacia delante con sus tropas contra nuestros hostigadores, obviando la posibilidad de conseguir una posición en las colinas. [defender.GetFirstName] sugiere que debemos interponernos y enfrentarnos al enemigo.;;;;;;;;;x
EVTOPTA_WOL_11133;Try to flank the enemy with your main force.;Tenter de contourner l'ennemi avec le gros de nos troupes.;Versucht, den Feind mit Eurer Hauptarmee zu flankieren.;;Intenta flanquear al enemigo con tu fuerza principal.;;;;;;;;;x
EVTOPTB_WOL_11133;Rush forward to help your skirmishers.;Mener une charge frontale pour soutenir nos troupes légères.;Stürmt vorwärts, um den Plänklern zu Hilfe zu eilen.;;Apresúrate para ayudar a tus hostigadores.;;;;;;;;;x
EVTOPTC_WOL_11133;Use cavalry to cover the skirmishers retreat while taking the hill.;La cavalerie couvre la retraite des troupes légères et nous prenons la colline.;Setzt die Kavallerie ein, um den Plänklern eine Möglichkeit zum Rückzug zu verschaffen, während die Armee die Hügelspitze besetzt.;;;;;;;;;;;x
EVTDESC_WOL_11134_GOOD;[attacker.GetFirstName]’s troops continue to slowly advance up the hill, pressing on despite the assault of our skirmishers. [defender.GetFirstName] suggests that we should climb the hills fast.;Les troupes de [attacker.GetFirstName] progressent lentement vers le haut de la colline malgré les attaques de nos troupes légères. [defender.GetFirstName] suggère d'atteindre le haut de la colline sans attendre.;Die Truppen von [attacker.GetFirstName] rücken weiterhin langsam in Richtung Hügelspitze vor, ungeachtet des Angriffs der Plänkler. [defender.GetFirstName] schlägt vor, schnell den Hügel hinauf vorzurücken.;;Las fuerzas enemigas de [attacker.GetFirstName] siguen avanzando lentamente colina arriba pesar del ataque de nuestros hostigadores. [defender.GetFirstName] sugiere que debemos ascender la colina rápidamente.;;;;;;;;;x
EVTDESC_WOL_11134_BAD;[attacker.GetFirstName]’s troops continue to slowly advance up the hill, pressing on despite the assault of our skirmishers. [defender.GetFirstName] suggests that we should attack them from the back.;Les troupes de [attacker.GetFirstName] progressent lentement vers le haut de la colline malgré les attaques de nos troupes légères. [defender.GetFirstName] suggère de les frapper par derrière.;Die Truppen von [attacker.GetFirstName] rücken weiterhin langsam in Richtung Hügelspitze vor, ungeachtet des Angriffs der Plänkler. [defender.GetFirstName] schlägt vor, den Feind von hinten anzugreifen.;;Las fuerzas enemigas de [attacker.GetFirstName] siguen avanzando lentamente colina arriba pesar del ataque de nuestros hostigadores. [defender.GetFirstName] sugiere que debemos atacarles por detrás.;;;;;;;;;x
EVTOPTA_WOL_11134;Charge them while they're weakened by the pressure.;Charger pendant que l'adversaire est affaibli par la pression.;Befehlt den Sturmangriff, während er unter Druck gesetzt wird.;;Carga contra ellos mientras están debilitados por la presión.;;;;;;;;;x
EVTOPTB_WOL_11134;Advance our main army to take a higher position than their troops.;Envoyer le gros de l'armée surplomber l'adversaire.;Befehlt den Vormarsch, um eine höhere Position als der Feind einzunehmen.;;Avanza nuestro ejército principal para tomar una posición más elevada que sus tropas.;;;;;;;;;x
EVTOPTC_WOL_11134;Circle around the slowed down enemy and attack from behind.;Contourner l'ennemi ralenti et l'attaquer par derrière.;Führt die Armee um den Feind herum, um ihn von hinten anzugreifen.;;Rodea al enemigo que está siendo ralentizado y ataca por detrás.;;;;;;;;;x
EVTDESC_WOL_11140_WIN1;Our opponent’s troops are clearly tired, and by using the high ground to our advantage, we quickly gain the upper hand. It is concluded that the defending team is victorious.;Les troupes ennemies sont clairement épuisées et, en utilisant la colline à notre avantage, nous prenons rapidement le dessus. Verdict : les défenseurs sont victorieux.;Die gegnerischen Truppen sind sichtlich müde und da wir von erhöhter Position angreifen können, gewinnen wir schnell die Oberhand. Das abschließende Urteil lautet, dass die Verteidiger siegreich sind.;;Las tropas de nuestro enemigo están claramente cansadas, y usando el terrenos elevado en nuestro favor, conseguimos tomar la delantera. Se concluye que el ejército defensor ha vencido.;;;;;;;;;x
EVTDESC_WOL_11140_WIN2;We manage to exhaust our opponent by holding a stable line, standing as clear victors of the war game.;Nous parvenons à épuiser l'adversaire en évitant la rupture de nos lignes. Notre victoire ne fait aucun doute.;Es ist uns gelungen, den Feind mit einer stabilen Kampflinie an den Rand der Erschöpfung zu bringen. Wir gehen als klare Sieger aus dem Kriegsspiel hervor.;;Conseguimos agotar al enemigo manteniendo una línea estable, saliendo como claros vencedores de este juego de guerra.;;;;;;;;;x
EVTDESC_WOL_11140_WIN3;After discovering the small enemy force, it was clear we had the advantage in numbers. With even ground we manage to whittle down the enemy until, finally, our team could claim victory.;Après la découverte de la petite force ennemie, il ne faisait aucun doute que nous avions l'avantage du nombre. Sur un pied d'égalité, nous avons progressivement affaibli l'ennemi jusqu'à remporter la victoire.;Nachdem wir den kleinen feindlichen Trupp entdeckt hatten, lag es auf der Hand, dass wir zahlenmäßig überlegen sein mussten. Auf einem ausgeglichenen Schlachtfeld konnten wir den Gegner so weit dezimieren, dass unsere Seite den klaren Sieg für sich beanspruchen konnte.;;Tras descubrir la pequeña fuerza enemiga, estuvo claro que teníamos ventaja numérica. En igualdad de terrenos, conseguimos ir socavando al enemigo hasta que finalmente, nuestro equipo pudo reclamar la victoria.;;;;;;;;;x
EVTDESC_WOL_11140_WIN4;As we launch our attack we manage to break the opponent’s center, giving us the opportunity to subdue their split forces with ease. We stand uncontested as victors of the war game.;Notre attaque parvient à percer le centre adverse et les forces ennemies divisées n'opposent qu'une maigre résistance. Notre victoire est écrasante.;Als wir unseren Angriff durchführen, gelingt es uns, das Zentrum des Gegners zu zerschlagen, sodass wir die beiden restlichen Verbände mit Leichtigkeit besiegen können. Wir gehen als unzweifelhafter Sieger aus dem Kriegsspiel hervor.;;Al lanzar nuestro ataque conseguimos romper el centro del enemigo, dándonos la oportunidad de dominar sus fuerzas partidas con facilidad. Aparecemos como vencedores incontestables del juego de guerra.;;;;;;;;;x
EVTDESC_WOL_11140_WIN5;When the opposing forces foolishly advance we easily surround them, gaining the upper hand as they are unable to break free. It is a decisive victory for the defending team.;L'adversaire s'avance sans se méfier et se retrouve vite cerné. Nous prenons rapidement l'ascendant face à un ennemi incapable de se dégager. C'est une victoire décisive pour les défenseurs.;Als die gegnerischen Truppen ihren törichten Vorstoß unternehmen, gelingt es uns mit Leichtigkeit, sie zu umschließen und einzukesseln. Die Verteidiger erringen einen klaren Sieg.;;Cuando las fuerzas rivales avanzaron estúpidamente, los rodeamos con facilidad, consiguiendo la delantera, ya que fueron incapaces de liberarse. Es una victoria decisiva para el equipo defensor.;;;;;;;;;x
