#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC20226;The [GetRootFromInsult], [From.GetTitledFirstName], is here demanding extra 'contributions' on behalf of [From.Liege.GetTitledName]!;Cette espèce [GetRootFromInsultNounAdj], [From.GetTitledFirstName], vient se présenter ici et ose demander des « contributions » supplémentaires au nom de [From.Liege.GetTitledName] !;[From.GetTitledFirstName] ist hier und verlangt im Namen von [From.Liege.GetTitledName] zusätzliche "Mittel"! Verfluchte Erpresser!;;"¡El [GetRootFromInsult] de [From.GetTitledFirstName], está aquí exigiendo más ""contribuciones"" en nombre de [From.Liege.GetTitledName]!";;;;;;;;;x
EVTOPTA20226;Accept the demand;Accepter la demande;Forderungen akzeptieren;;Acepta la petición;;;;;;;;;x
EVTOPTB20226;Refuse. Consequences be damned!;Refuser. Je me fiche des conséquences !;Nein! Zum Teufel mit den Konsequenzen!;;Rehusar, ¡y que le den a las consecuencias!;;;;;;;;;x
EVTDESC20227;[From.GetTitledFirstName] wisely - though reluctantly - accepted my demand for extra contributions to my liege, [Liege.GetTitledFirstName]. I fear this has hurt our relations, however...;[From.GetTitledFirstName], bien que réticent[From.GetNoneE], a sagement accepté ma demande de payer des contributions supplémentaires à m[Root.Liege.GetOnA] [Root.Liege.GetLordLady] lige, [Liege.GetTitledFirstName]. Ceci dit, j'ai bien peur que cela ait terni notre relation...;[From.GetTitledFirstName] hat, wenn auch widerwillig, genug Weisheit bewiesen, um meine Forderungen nach zusätzlichen Tributen für meinen Lehnsherrn [Liege.GetTitledFirstName] zu erfüllen. Leider hat dies unseren Beziehungen geschadet, fürchte ich...;;[From.GetTitledFirstName] sabiamente - aunque de mala gana - aceptó mi petición de contribuciones adicionales a mi señor [Liege.GetTitledFirstName]. Sin embargo, temo que esto haya hecho daño a nuestras relaciones...;;;;;;;;;x
EVTDESC20228;My efficient [From.GetJobTitle], [From.GetTitledFirstName], has managed to squeeze some extra money out of [FromFrom.GetTitledName]. I fear [FromFrom.GetSubjectPronoun] is not too happy about it though...;Votre [From.GetJobTitle] [From.GetTitledFirstName] a une fois de plus prouvé son efficacité et a soutiré un peu plus d'argent à [FromFrom.GetTitledName]. Vous craignez cependant qu'[FromFrom.GetIlElle] ne se réjouisse pas de cette situation...;Mein tatkräftiger [From.GetJobTitle], [From.GetTitledFirstName], hat es fertiggebracht, [FromFrom.GetTitledName] weiteres Geld zu beschaffen. Allerdings ist [FromFrom.GetSubjectPronoun] darüber nicht gerade erfreut, fürchte ich ...;;Mi eficiente [From.GetJobTitle], [From.GetTitledFirstName], ha conseguido sacar un poco de dinero extra de [FromFrom.GetTitledName]. Aunque temo que [FromFrom.GetSubjectPronoun] no esté demasiado feliz con esto...;;;;;;;;;x
EVTDESC20229;[From.GetTitledFirstName] outrageously refused my demand for extra contributions to my liege, [Liege.GetTitledFirstName], claiming [From.GetSubjectPronoun] is under no such obligations!;[From.GetTitledFirstName] a scandaleusement refusé ma demande de payer des contributions supplémentaires à m[Root.Liege.GetOnA] [Root.Liege.GetLordLady] lige, [Liege.GetTitledFirstName], prétendant qu'[From.GetIlElle] ne doit aucunement s'acquitter d'une telle obligation !;[From.GetTitledFirstName] besaß die Frechheit, meine Forderungen bezüglich zusätzlicher Geldmittel für meinen Lehnsherrn [Liege.GetTitledFirstName] abzulehnen, und behauptet, für so etwas bestünde weder Anlass noch Verpflichtung!;;[From.GetTitledFirstName] rechazó escandalosamente mi petición de contribuciones adicionales para mi señor, [Liege.GetTitledFirstName], ¡afirmando que [From.GetSubjectPronoun] no tiene este tipo de obligaciones!;;;;;;;;;x
EVTOPTA20229;The [GetRootFromInsult]!;Quelle espèce de [GetRootFromInsultNounAdj] !;[GetRootFromInsult]!;;¡Será [GetRootFromInsult]!;;;;;;;;;x
EVTDESC20231;The [GetRootFromFromInsult], [FromFrom.GetTitledFirstName], outrageously refused to pay the extra tribute demanded by my [Root.GetTreasurerName], [From.GetTitledFirstName]!;Cette espèce [GetRootFromFromInsultNounAdj], [FromFrom.GetTitledFirstName], a scandaleusement refusé de payer les contributions supplémentaires exigées par notre [Root.GetTreasurerName], [From.GetTitledFirstName] !;[FromFrom.GetTitledFirstName] besaß die Frechheit, die Zahlung zusätzlicher Tribute, wie [Root.GetTreasurerName] [From.GetTitledFirstName] sie forderte, abzulehnen! [GetRootFromFromInsult]!;;¡El [GetRootFromFromInsult] de [FromFrom.GetTitledFirstName], se negó escandalosamente a pagar el tributo adicional exigido por mi [Root.GetTreasurerName], [From.GetTitledFirstName]!;;;;;;;;;x
EVTOPTA20231;I shall not forget this...;Je n'oublierai point ceci...;Das werde ich nicht vergessen...;;No olvidaré de esto...;;;;;;;;;x
action_train_troops_nomadic;Train Warriors;Entraîner des guerriers;Krieger ausbilden;;Adiestrar guerreros;;;;;;;;;x
action_train_troops_nomadic_desc;Send your [GetMarshalName] to increase your manpower regrowth.;Envoyez votre [GetMarshalName] pour augmenter votre développement de nouvelles recrues.;Sendet Euren [GetMarshalName] aus, um die Mannstärke schneller wiederherzustellen.;;Envía a tu [GetMarshalName] para aumentar a regeneración de tu mano de obra.;;;;;;;;;x
action_clan_sentiment;Improve Clan Sentiment;Améliorer le sentiment du clan;Klanmeinung verbessern;;Mejorar el sentimiento de Clan;;;;;;;;;x
action_clan_sentiment_desc;Send your [GetChancellorName] to improve your clan's esteem in the eyes of another clan.;Envoyez votre [GetChancellorName] pour améliorer l'image de votre clan aux yeux d'un autre.;Sendet Euren [GetChancellorName] aus, um bei einem fremden Klan das Ansehen Eures eigenen Klans zu erhöhen.;;Envía tu [GetChancellorName] para mejorar la autoestima de su clan a los ojos de otro clan.;;;;;;;;;x
clan_propaganda_effort;Propaganda Effort;Efforts de propagande;Propagandamaßnahme;;Esfuerzo de propaganda;;;;;;;;;x
won_tributary_war;Won Tributary War;A gagné une guerre tributaire;Sieg im Tributkrieg;;Guerra tributaria ganada;;;;;;;;;x
opinion_driven_from_my_lands;Driven from my Lands;Chassé(e) de mes terres;Aus meinem Land vertrieben;;Expulsados de mi tierra;;;;;;;;;x
SENTIMENT_CLANS_WANT_MORE_LAND;Clans Want More Land;Les clans veulent davantage de terres;Klans verlangen mehr Land;;Los clanes quieren más tierra;;;;;;;;x
EVTNAME20235;An Honorable Mention;Une mention honorable;Lobende Anerkennung;;Una mención honorífica;;;;;;;;;x
EVTDESC20235;Most of the Clan elders are assembled in [Root.Location.GetName]. This is a golden opportunity to tell them about the great honor of [Root.Liege.GetTitledFirstNameNoRegnal]'s clan...;La plupart des anciens du clan se sont réunis à [Root.Location.GetName]. Voici l'opportunité parfaite de leur parler du grand honneur du clan de [Root.Liege.GetTitledFirstNameNoRegnal]...;Der Großteil der Klanältesten ist in [Root.Location.GetName] zusammengekommen. Das ist die perfekte Gelegenheit, um ihnen davon zu berichten, wie ruhmreich der Klan von [Root.Liege.GetTitledFirstNameNoRegnal] ist ...;;La mayoría de los ancianos de los clanes se reúnen en [Root.Location.GetName]. Esta es una oportunidad de oro para informarles sobre el gran honor del clan de [Root.Liege.GetTitledFirstNameNoRegnal]...;;;;;;;;;x
EVTOPTA20235;Spin them such a tale...;Je vais leur raconter une de ces histoires...;Erzählt ihnen, was sie hören wollen...;;Cuéntales un cuento tal...;;;;;;;;;x
EVTOPTB20235;What 'great honor'?;C'est quoi, un « grand honneur » ?;Wie bitte? Ruhmreich?;;¿Qué 'gran honor'?;;;;;;;;;x
EVTDESC20236;My trusted [Root.GetChancellorName], [From.GetTitledFirstName], reports success from the Clan of [target_chief.Clan.GetBaseName]. Their elders now like the [Root.Clan.GetName] a lot better!;[From.GetTitledFirstName], en qui j'ai confiance et qui occupe le poste de [Root.GetChancellorName], m'a fait part du succès du clan de [target_chief.Clan.GetBaseName]. Leurs anciens apprécient désormais d'autant plus le clan [Root.Clan.GetName] !;Mein treuer [Root.GetChancellorName], [From.GetTitledFirstName], berichtet über Erfolge beim Klan von [target_chief.Clan.GetBaseName]. Die Klanältesten haben nun eine wesentlich bessere Meinung von den [Root.Clan.GetName]!;;Mi leal [Root.GetChancellorName], [From.GetTitledFirstName], informa del éxito del clan de [target_chief.Clan.GetBaseName]. ¡A sus ancianos ahora les gusto mucho más el [Root.Clan.GetName]!;;;;;;;;;x
INCOME_TRIBUTE;Tribute;Tribut;Tribute;;tributos;;;;;;;;;x
EXPENSE_TRIBUTE;Tribute;Tribut;Tribut;;tributo;;;;;;;;;x
#EXPENSE_TRIBUTE;Tribute;;Tribut;;tributo;;;;;;;;;x
PAYS_TRIBUTE_TO;Is a Tributary of §Y$OTHER$§!;Est tributaire de §Y$OTHER$§!;Ist tributpflichtig gegenüber §Y$OTHER$§!;;Es tributario de §Y$OTHER$§!;;;;;;;;;x
PAYS_NOT_TRIBUTE_TO;Is NOT a Tributary of §Y$OTHER$§!;N'est pas tributaire de §Y$OTHER$§!;Ist NICHT tributpflichtig gegenüber §Y$OTHER$§!;;NO es tributario de §Y$OTHER$§!;;;;;;;;;x
free_tributary_cb_desc;You can declare war to free yourself or one of your vassals from tributary status.;Vous pouvez déclarer la guerre pour libérer l'un de vos vassaux ou vous-même du statut de tributaire.;Ihr könnt eine Kriegserklärung aussprechen, um Euch oder einen Eurer Vasallen vom Status der Tributpflichtigkeit zu befreien.;;Puedes declarar la guerra para liberar a ti mismo o a uno de sus vasallos del estado de tributario.;;;;;;;;;x
alert_available_minor_title_name;Available Minor Title;Titre mineur disponible;Niederer Titel verfügbar;;Título menor disponible;;;;;;;;;x
alert_available_targetted_decision_name;Special Character Actions Possible;Actions spéciales de personnage possibles;Spezielle Charakteraktionen möglich;;Acciones especiales de personaje posibles;;;;;;;;;x
alert_available_title_decision_name;Special Title Actions Possible;Actions spéciales de titre possibles;Spezielle Titelaktionen möglich;;Acciones especiales del título posibles;;;;;;;;;x
alert_available_settlement_decision_name;Special Holding Actions Possible;Actions spéciales de propriétés possibles;Spezielle Besitztumsaktionen möglich;;Acciones especiales de la posesión posibles;;;;;;;;;x
alert_inefficent_land_management_name;Inefficient Land Management;Gestion des terres inefficace;Ineffiziente Landverwaltung;;Ineficaz gestión de la tierra;;;;;;;;;x
REVOKE_TITLE_INTERACTION_2I;Since §Y[Recipient.GetTitledFirstName]§! is a Tribal barbarian, our vassals will not object.;Puisque §Y[Recipient.GetTitledFirstName]§! est un barbare tribal, nos vassaux ne s'y opposeront pas.;Da es sich bei §Y[Recipient.GetTitledFirstName]§! um einen Barbaren eines Stammes handelt, werden unsere Vasallen keinen Einspruch erheben.;;Como §Y[Recipient.GetTitledFirstName]§! es un bárbaro tribal, nuestros vasallos no pondrán objeciones.;;;;;;;;;x
religious_desc;§Y$CLAIMANT$§! can use this Casus Belli to seize all titles held by the infidel, §Y$TARGET$§!, within the de jure §Y$TITLE$§!. This Casus Belli is valid against neighbors, and also against infidels up to two sea zones away if either the attacker or the defender is a Muslim, or if the era of Great Holy Wars has started for the attacker's religion.;§Y$CLAIMANT$§! peut utiliser ce casus belli pour s'emparer de tous les titres que possède l'infidèle §Y$TARGET$§! au sein du §Y$TITLE$§! de jure. Ce casus belli est valide contre des pays frontaliers, mais aussi jusqu'à deux zones maritimes de distance si l'attaquant ou le défenseur est un musulman, ou encore si l'ère des grandes guerres saintes a commencé pour la religion de l'attaquant.;§Y$CLAIMANT$§! kann diesen Kriegsgrund dazu benutzen, dem ungläubigen Ziel §Y$TARGET$§! sämtliche Titel unter dem De-jure-Titel §Y$TITLE$§! abzunehmen.;;§Y$CLAIMANT$§! puede utilizar este casus belli para apoderarse de todos los títulos que posee el infiel, §Y$TARGET$§!, dentro de los de jure §Y$TITLE$§!. Este Casus Belli es válido contra vecinos, y también contra los infieles hasta a dos marítimas de distancia, si el defensor o el atacante es un musulmán, o si la época de la Gran guerra santa ha comenzado por la religión del atacante.;;;;;;;;;x
INTERACTION_REQUIRES_NO_UNITS_IN_ENEMY;We have no units in enemy counties where we lack Holdings;Nous n'avons pas d'unités dans des comtés ennemis où nous n'avons pas de propriétés;Wir haben keine Einheiten in feindlichen Provinzen, in denen wir keine Besitztümer haben;;No tenemos unidades en provincias enemigas donde carezcamos de posesiones;;;;;;;;;x
EVTDESC236_NC;The vile excesses of [Root.GetTitledFirstName] can no longer be tolerated! We agree that [Root.GetSubjectPronoun] should be excommunicated!;Nous ne pouvons plus tolérer les infâmes excès de [Root.GetTitledFirstName]. Nous avons décidé de l'excommunier !;Die abscheulichen Exzesse von [Root.GetTitledFirstName] können nicht länger hingenommen werden. Wir stimmen zu, dass [Root.GetSubjectPronoun] exkommuniziert werden muss!;;¡No podemos seguir tolerando los viles excesos de [Root.GetTitledFirstName]! ¡Estamos de acuerdo en que [Root.GetSubjectPronoun] debe ser excomulgado!;;;;;;;;;x
ASK_FOR_EXCOMMUNICATION_INTERACTION_TITLE_HEAD;Excommunicate;Excommunier;Exkommunikation;;Excomulgar;;;;;;;;;x
ASK_FOR_EXCOMMUNICATION_INTERACTION_DESC_HEAD;Have §Y[ThirdPartyCharacter.GetBestName]§W excommunicated. This will cost you §R100§W Piety and will be viewed as an insult by [ThirdPartyCharacter.GetPossPronoun] relatives.;Excommuniez §Y[ThirdPartyCharacter.GetBestName]§W. Il vous en coûtera §R100§W de piété, et l'acte sera perçu comme une insulte par ses proches.;§Y[ThirdPartyCharacter.GetBestName]§W exkommunizieren lassen. Dies kostet Euch §R100§W Pietät und wird von den Verwandten der exkommunizierten Person als Beleidigung aufgefasst.;;Haz excomulgar a §Y[ThirdPartyCharacter.GetBestName]§W. Esto te costará §R100§W piedad y pueda ser vista como un insulto por [ThirdPartyCharacter.GetPossPronoun] parientes.;;;;;;;;;x
ASK_FOR_EXCOMMUNICATION_INTERACTION_0_HEAD;Have §Y[ThirdPartyCharacter.GetBestName]§W excommunicated. This will cost you §R$COST$§W Piety and will be viewed as an insult by [ThirdPartyCharacter.GetPossPronoun] relatives.;Excommuniez §Y[ThirdPartyCharacter.GetBestName]§W. Il vous en coûtera §R$COST$§W de piété, et l'acte sera perçu comme une insulte par ses proches.;§Y[ThirdPartyCharacter.GetBestName]§W exkommunizieren lassen. Dies kostet Euch §R$COST$§W Pietät und wird von den Verwandten der exkommunizierten Person als Beleidigung aufgefasst.;;Haz excomulgar a §Y[ThirdPartyCharacter.GetBestName]§W. Esto te costar  §RCOST§W piedad y pueda ser vista como un insulto por [ThirdPartyCharacter.GetPossPronoun] parientes.;;;;;;;;;x
ASK_TO_LIFT_EXCOMMUNICATION_INTERACTION_DESC_HEAD;Lift the excommunication of §Y[ThirdPartyCharacter.GetBestName]§W.;Levez l'excommunication de §Y[ThirdPartyCharacter.GetBestName]§W.;Die Exkommunikation von §Y[ThirdPartyCharacter.GetBestName]§W aufheben.;;Levantar la excomuni¢n de §Y[ThirdPartyCharacter.GetBestName]§W.;;;;;;;;;x
ASK_TO_LIFT_EXCOMMUNICATION_INTERACTION_0_HEAD;Lift the excommunication of §Y[ThirdPartyCharacter.GetBestName]§W. This will cost you §R$COST$§W Piety.;Levez l'excommunication de §Y[ThirdPartyCharacter.GetBestName]§W. Il vous en coûtera §R$COST$§W de piété.;Die Exkommunikation von §Y[ThirdPartyCharacter.GetBestName]§W aufheben. Dies kostet Euch §R$COST$§W Pietät.;;Levantar la excomuni¢n de §Y[ThirdPartyCharacter.GetBestName]§W.Esto te costar §R$COST$§W piedad.;;;;;;;;;x
DESIGNATE_HEIR_PROGENY;You can only Designate your Children;Vous ne pouvez désigner qu'un de vos enfants;Hierfür kommen nur Eure Kinder in Frage.;;Sólo puedes designar tus hijos;;;;;;;;;x
EVTDESC327;The great [Root.GetTitledFirstName] has declared a [Root.Religion.GetCrusadeName] against [New.GetTitledName] and the adherents of '[New.Religion.GetHighGodName]' in the [From.GetFullBaseName]! All true [Root.Religion.GetName] men are called to arms in the name of [Root.Religion.GetHighGodName]!\n\nThe dark manifestations of [Root.Religion.GetRandomEvilGodName] must be cleansed in healing flames!;[Root.GetTitledFirstName], dans sa grandeur, a déclaré une [Root.Religion.GetCrusadeName] contre [New.GetTitledName] et les disciples [New.GetHighGodDuDelaDes] au sein de [From.GetFullBaseName] ! Tous les vrais fidèles [Root.GetReligionMascPl] sont appelés aux armes au nom [Root.GetHighGodDuDelaDes] !\n\nLes manifestations sinistres [Root.GetEvilGodDuDelaDes] doivent être purgées dans les flammes purificatrices !;[Root.GetTitledFirstName] hat einen [Root.Religion.GetCrusadeName] gegen [New.GetTitledName] und die Anhänger von "[New.Religion.GetHighGodName]" in [From.GetFullBaseName] ausgerufen! Alle Männer, die sich wahrhaftig zum [Root.Religion.GetName]en Glauben bekennen, sind aufgerufen, im Namen von [Root.Religion.GetHighGodName] in den Krieg zu ziehen!\n\nIn heiliger Flamme sollen die finsteren Verkörperungen von [Root.Religion.GetRandomEvilGodName] vergehen!;;El gran [Root.GetTitledFirstName] ha declarado [Root.Religion.GetCrusadeName] contra [New.GetTitledName]y los seguidores de [New.Religion.GetHighGodName] en el [From.GetFullBaseName]! ­Se llama a las armas a todos los verdaderos hombres del [Root.Religion.GetName] contra el viejo archienemigo!\n\n Las manifestaciones oscuras de [Root.Religion.GetRandomEvilGodName]  debe ser limpiado en llamas que se curan!;;;;;;;;;x
