#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
opinion_hajj_promised;Promised to go on Hajj.;A promis de faire le hajj;Hat versprochen, auf Haddsch zu gehen.;;Prometió hacer el hach.;;;;;;;;;x
EVTDESC86340;The old man says that, Abu Hurayra reported that the Prophet, may Allah bless him and grant him peace, said, 'Beware of envy. Envy devours good actions as fire devours wood.';D'après le vieil homme, Abu Hurayra a rapporté que le Prophète, que la paix et la bénédiction d'Allah soient sur lui, a dit : 'Méfiez-vous de la jalousie car elle consume les bonnes oeuvres comme le feu consume le bois.';Der alte Mann sagt, dass Abu Huraira berichtete, dass der Prophet, möge Allah ihn segnen und ihm Frieden schenken, sagte: "Hütet euch vor Neid, denn der Neid frisst die guten Taten auf wie das Feuer den Brennstoff auffrisst.";;El anciano dice que Abu Hurayra dijo que el Profeta, al que Alá bendiga y otorgue paz, dijo: "Cuidaos de la envidia, pues la envidia devora las buenas acciones, así como el fuego devora la madera".;;;;;;;;;x
EVTOPTA86340;Envy harms myself!;La jalousie me nuit !;Neid schadet mir!;;¡La envidia me daña!;;;;;;;;;x
EVTOPTB86340;Alhamdulillah!;Alhamdulillah !;Alhamdulillah!;;¡Alhamdulillah!;;;;;;;;;x
EVTDESC86350;The old man says that, Ibn Mas'ud reported that the Prophet, may Allah bless him and grant him peace, said, 'Truthfulness leads to piety and piety leads to the Garden. A [Root.GetManWoman] should be truthful until [Root.GetSheHe] is written down as truthful in the sight of Allah. Lying leads to deviance and deviance leads to the Fire. A person lies to the point that [Root.GetSheHe] is written down as a liar in the sight of Allah.';D'après le vieil homme, Ibn Mas'ud a rapporté que le Prophète, que la paix et la bénédiction d'Allah soient sur lui, a dit : « La sincérité mène aux oeuvres de bien et les oeuvres de bien mènent au Paradis. L'homme ne cesse de dire la vérité jusqu'à ce qu'on le mentionne auprès de Dieu sous le nom de véridique. Le mensonge mène aux mauvaises actions et les mauvaises actions mènent à l'Enfer. L'homme ne cesse de mentir jusqu'à ce qu'on le mentionne auprès de Dieu sous le nom de menteur ».;Der alte Mann sagt, dass Ibn Mas'ud berichtete, dass der Prophet sagte: "Aufrichtigkeit führt auf den Weg der Tugend, und die Tugend führt zum Paradies. Man sollte aufrichtig sein, bis Allah einen aufrichtig nennt. Lügen führt zum Übel, und Übel führt ins Höllenfeuer. Ein Mensch, der immer wieder lügt, wird von Allah Lügner genannt.";;El anciano dice que Ibn Mas'ud r dijo que el Profeta, al que Alá bendiga y otorgue paz, dijo: "La verdad lleva a la piedad y la piedad lleva a su vez al Jardín Un hombre debe decir la verdad hasta que sea escrito ante Alá como veraz. La mentira lleva a la corrupción y ésta a su vez lleva al Fuego. Un hombre miente hasta que es registrado ante Ala como un mentiroso.";;;;;;;;;x
EVTOPTA86350;I should be with the truthful!;Je devrais toujours dire la vérité !;Ich sollte zu den Aufrichtigen gehören!;;¡Debo estar con los sinceros!;;;;;;;;;x
EVTOPTB86350;Alhamdulillah!;Alhamdulillah !;Alhamdulillah!;;¡Alhamdulillah!;;;;;;;;;x
EVTDESC86360;The old man quotes the Messenger of Allah, may Allah bless him and grant him peace, from Sunan Abu Dawood, "The most evil traits in a [Root.GetManWoman] are severe stinginess and uninhibited cowardice!";Le vieil homme cite le Messager d'Allah, que la paix et la bénédiction d'Allah soient sur lui, d'après le Sunan Abi Dawood : 'Les plus grands défauts d'un[Root.Get_E] [Root.GetManWoman] sont l'avidité et la lâcheté !';Der alte Mann zitiert den Gesandten Allahs, Sunan Abu Dawud, möge Allah ihn segnen und ihm Frieden schenken: "Die schlimmsten Charakterzüge sind großer Geiz und ungehemmte Feigheit!";;El anciano cita al Mensajero de Alá, a quién Alá bendiga y otorgue paz, Sunan Abu Dawood, "¡Los rasgos más malvados en un hombre son la mezquindad y la cobardía no reprimida!";;;;;;;;;x
EVTOPTA86360;And I am no evil [Root.GetManWoman]...;Je ne suis pas un[Root.Get_E] [Root.GetManWoman] diabolique...;Und ich bin kein schlimmer Mensch ...;;Y yo no soy un hombre malvado...;;;;;;;;;x
EVTOPTB86360;Alhamdulillah!;Alhamdulillah !;Alhamdulillah!;;¡Alhamdulillah!;;;;;;;;;x
EVTDESC86380;The old man starts telling you, that Abu Bakr as-Siddiq said.. "I heard the Messenger of Allah, may Allah bless him and grant him peace, say, 'If people see an unjust person, and do not restrain [Root.GetHerHim], Allah is very likely to seize them with retribution from Him.'";Le vieil homme raconte que Abu Bakr as-Siddiq a dit : « J'ai entendu le messager d'Allah, que la paix et la bénédiction d'Allah soient sur lui, dire : Les gens, quand ils voient l'injuste commettre son injustice sans l'en empêcher, ne sont plus loin de voir Dieu les frapper tous d'un châtiment provenant de Lui ».;Der alte Mann erzählt Euch, dass Abu Bakr as-Siddiq sagte: "Ich hörte den Gesandten Allahs, möge Allah ihn segnen und ihm Frieden schenken. Wenn Menschen eine ungerechte Person sehen und diese nicht in ihre Schranken weisen, wird Allah diese Menschen mit seiner Vergeltung bestrafen.";;El viejo comienza a decirte que Abu Bakr as-Siddiq dijo..."Escuché al Mensajero de Alá, al que Alá bendiga y otorgue paz, decir: 'Si la gente ve a una persona injusta, y no la contienen, es muy probable que Alá les otorgue el castigo de él.'";;;;;;;;;x
EVTOPTA86380;Allah commands to justice and doing good!;Allah nous ordonne de rendre justice et de faire le bien !;Allah befiehlt Gerechtigkeit und Gutes zu tun!;;¡Alá ordena hacer justicia y el bien!;;;;;;;;;x
EVTOPTB86380;Alhamdulillah!;Alhamdulillah !;Alhamdulillah!;;¡Alhamdulillah!;;;;;;;;;x
EVTDESC86390;The old man says, "As the holy Qur'an says, 'You desire the attractions of this world, but Allah desires the next world for you!', and 'Yes, you prefer the life of this world, but the next world is better and more lasting.'";Le vieil homme dit : 'Comme le veut le Saint Coran, 'Vous désirez les attraits de ce monde mais Allah désire l'au-delà pour vous !' et 'Oui, vous préférez plutôt la vie présente, alors que l'au-delà est meilleur et plus durable.';Der alte Mann sagt: "Wie der heilige Koran sagt: Du wünschst dir die Anziehungskraft dieser Welt, aber Allah wünscht dir die nächste Welt!" und "Ja, du bevorzugst das Leben auf dieser Welt, aber die nächste Welt ist besser und bleibender.";;El anciano dice: "Como el Sagrado Corán dice: 'Deseas tener los atractivos de este Mundo, pero Alá quiere para tí los del otro mundo" 'y 'Prefieres la vida de este mundo. Pero la otra vida es mejor y más duradera'.";;;;;;;;;x
EVTOPTA86390;This is wisdom!;Que de sages paroles !;Das ist Weisheit!;;¡Eso es sabiduría!;;;;;;;;;x
EVTOPTB86390;Alhamdulillah!;Alhamdulillah !;Alhamdulillah!;;¡Alhamdulillah!;;;;;;;;;x
EVTDESC86400;The old man says, As related by Al-Tirmidhi, "I said, O Prophet of Allah, will we be held accountable for what we say? He said, 'May your mother be bereft of you! Is there anything that topples people on their faces into the hellfire other than the jests of their tongues?'";Le vieil homme me rapporte les propos de Al-Tirmidhî : 'Je lui dis : 'Ô Prophète de Dieu, serons-nous donc susceptibles d'être châtiés pour avoir parlé? Il me répondit : 'Malheureux, est-ce que les gens ne tombent pas en Enfer, face en avant, comme conséquence des calomnies que profère leur langue ?';Der alte Mann sagt, überliefert von Al-Tirmidhi: "Ich sagte, oh Gesandter Allahs, werden wir für das zur Rechenschaft gezogen, was wir sagen?" Er sagte: "Möge deine Mutter deiner beraubt werden! Werden die Menschen auf ihren Gesichtern oder auf ihren Nasen in die Hölle geworfen für etwas anderes als für die Früchte ihrer Zungen?";;El anciano dice, según relató Al-Tirmidhi "Dije, Oh Profeta de Alá, ¿se nos guardarán cuentas de lo que decimos? Él dijo, '¡Que tu madre sea desprovista de tí! ¿Hay algo que arroje más gente al infierno más que la frivolidad de sus lenguas?';;;;;;;;;x
EVTOPTA86400;I will think more on what I say...;Dorénavant, je réfléchirai aux propos que je tiens...;Ich werde mehr darauf achten, was ich sage ...;;Pondré más cuidado en lo que digo...;;;;;;;;;x
EVTOPTB86400;Alhamdulillah!;Alhamdulillah !;Alhamdulillah!;;¡Alhamdulillah!;;;;;;;;;x
EVTDESC86410;The old man says that Abu Hurairah heard the prophet say "When Allah decreed the Creation He pledged Himself by writing in His book which is laid down with Him: 'My mercy prevails over My wrath'.";D'après le vieil homme, Abu Hurayra a entendu le prophète prononcer ces mots : 'Quand Allah a décrété la Création, Il s'est engagé Lui-même en écrivant dans Son livre, qui repose près de Lui : Ma miséricorde l'emporte sur Ma colère.';Der alte Mann sagt, dass Abu Huraira den Propheten sagen hörte: "Als Allah die Geschöpfe schuf, schrieb Er in ein Buch, das sich über Seinem Thron befindet: "Meine Barmherzigkeit überwältigt Meinen Zorn."";;El anciano dice que Abu Hurairah oyó que el profeta dijo: "Cuando Alá decretó la Creación se obligó escribiendo en Su libro, que yace a Su lado: 'Mi misericordia ha de superar Mi ira'.";;;;;;;;;x
EVTOPTA86410;This is wisdom I was not aware of.;J'ignorais cette parole sage.;Diese Weisheit war mir nicht bekannt.;;No conocía tal sabiduría.;;;;;;;;;x
EVTOPTB86410;Alhamdulillah!;Alhamdulillah !;Alhamdulillah!;;¡Alhamdulillah!;;;;;;;;;x
EVTDESC86510;As you arrive in Mecca you start preparing for the evening's prayer when you discover that the water in the well is not entirely pure. This would not be valid water to use for ablution.;Alors que vous arrivez à La Mecque et que vous vous préparez pour la prière du soir, vous découvrez que l'eau du puits n'est pas pure et qu'elle ne peut être utilisée pour les ablutions.;Als Ihr in Mekka ankommt, beginnt Ihr Eure Vorbereitungen für das Abendgebet, als Ihr feststellt, dass das Wasser aus dem Brunnen nicht völlig rein ist. Dies wäre kein geeignetes Wasser, um es für die Waschung zu nutzen.;;Llegando a La Meca, empiezas a prepararte para la oración nocturna cuando descubres que el agua del pozo no es totalmente pura. Esta agua no es buena para usarla en la ablución.;;;;;;;;;x
EVTOPTA86510;Inform others nearby.;Informer les personnes des environs;Informiere die anderen in deiner Nähe.;;Informa a quienes estén cerca.;;;;;;;;;x
EVTTOOLTIP86511;will be grateful;vous remerciera de l'avoir informé;wird dankbar sein;;lo agradecerán;;;;;;;;;x
EVTDESC86511;While performing wudu before the night's prayer, a fellow pilgrim points out an impurity in the water!;Tandis que vous faites vos ablutions pour la prière du soir, un fidèle pèlerin vous informe que l'eau est impure !;Während Ihr Wudu vor dem nächtlichen Gebet vornehmt, macht ein Pilger uns auf die Unreinheit des Wassers aufmerksam!;;¡Cuando realizas el Wudu antes de la oración nocturna, un compañero peregrino señala una impureza en el agua!;;;;;;;;;x
EVTOPTA86511;Cleanliness is half of faith!;La propreté est la moitié de la foi !;Reinheit ist die Hälfte des Glaubens!;;¡La limpieza es la mitad de la fe!;;;;;;;;;x
EVTDESC86520;As you arrive in Mecca, you change from your travelling clothes and dress in the white ihram clothing. This cloth is intended to make everyone appear the same, as in the eyes of Allah there is no difference between a [Root.GetTitle] and a pauper!;Alors que vous arrivez à La Mecque, vous ôtez votre tenue de voyage et enfilez le vêtement traditionnel blanc. Cet habit permet à tous d'être sur un pied d'égalité car aux yeux d'Allah, il n'existe aucune différence entre un [Root.GetTitle] et un mendiant !;Als Ihr in Mekka ankommt, tauscht Ihr Eure Reisekleidung gegen die weiße Ihram-Kleidung. Diese Kleidung ist dazu gedacht, dass jeder gleich aussieht, so wie es in den Augen Allahs keinen Unterschied zwischen einem [Root.GetTitle] und einem Armen gibt!;;Llegando a La Meca, cambias tu vestimenta de viaje y te pones una blanca vestimenta de ihram. La vestimenta tiene como objetivo hacer que todos se vean igual, pues ante los ojos de Alá, no hay diferencia entre [Root.GetTitle] y pobres.;;;;;;;;;x
EVTOPTA86520;I am humbled....;Je suis une personne humble...;Ich fühle mich demütig ...;;He mostrado humildad...;;;;;;;;;x
EVTDESC86550;You are now at Kabah itself, and performing the Tawaf. Seven circuits you will walk around the black stone, and each time you complete a circuit you point to the stone and say 'In the name of Allah, Allah is Great, Allah is Great, Allah is Great and praise be to Allah'.;Vous vous trouvez à la Kaaba et procédez au rituel du Tawaf. Vous réalisez sept tours autour de la pierre noire et chaque fois que vous terminez un tour, vous vous tournez vers la pierre et prononcez ces mots : 'Au nom d'Allah, Allah est grand, Allah est grand, Allah est grand et louanges à Allah'.;Ihr seid nun selbst in der Kabah und übt den Tawaf aus. Ihr werdet sieben Mal um den schwarzen Stein laufen und jedes Mal, wenn Ihr eine Runde beendet habt, deutet Ihr zu dem Stein und sagt: "Im Namen Allahs, Allah ist groß, Allah ist groß, Allah ist groß und Allah sei gepriesen.";;Ahora te encuentras en la propia Kabah realizando el Tawaf. Siete son los circuitos en los que caminarás alrededor de la piedra negra, y cada vez que completes un circuito, has de señalar la piedra y decir: 'En el nombre de Alá, Alá es Grande, Alá es Grande, alabado sea Alá'.;;;;;;;;;x
EVTOPTA86550;Shout at every circuit!;Dire la prière à chaque tour !;Schreit bei jeder Umrundung!;;¡Gritas en cada circuito!;;;;;;;;;x
EVTOPTB86550;Only shout the first three times;Ne dire la prière que lors des 3 premiers tours;Schreit nur die ersten drei Male;;Grita solo las tres primeras veces;;;;;;;;;x
EVTDESC86600;Performing the Sa'i involved running seven times between the hills of Safa and Marwah. This is done to remember the search for water by Ishmael's mother...;Pour réaliser le Sa'iy, il faut effectuer sept allers-retours entres les collines Safa et Marwah. Cette marche vise à commémorer la recherche d'eau dans le désert qu'a effectué la mère d'Ismaël.;Die Ausübung des Sa'i beinhaltet, dass man sieben Mal zwischen den Hügeln von Safa und Marwah hin und her läuft. Dies wird im Gedenken an die Suche von Ishmaels Mutter nach Wasser vollzogen ...;;Hacer el Sa'i incluye correr siete veces entre las colinas de Safa y Marwah. Esto se hace para recordar la búsqueda de agua por parte de la madre de Ismael...;;;;;;;;;x
EVTOPTA86600;I feel invigorated!;Je me sens revigoré !;Ich fühle mich gestärkt!;;Me siento vigorizado;;;;;;;;;x
EVTDESC86610;The ninth day in Mecca you perform the Wuquf at Mount Arafat, with the entire afternoon dedicated to contemplative vigil, praying, and reciting the holy Qur'an.;Au neuvième jour de votre pèlerinage à La Mecque, vous réalisez le Wuquf au mont Arafat et consacrez votre après-midi entier à la contemplation silencieuse, à la prière et à réciter le saint Coran.;Am neunten Tag in Mekka vollzieht Ihr den Wuquf am Berg Arafat, bei dem der gesamte Nachmittag der Meditation, dem Gebet und dem Zitieren des heiligen Korans gewidmet ist.;;El noveno día en La Meca realizas el Wuquf en Monte Arafat, con la tarde completa dedicada a la vigilia contemplativa, la oración, y la recitación del Sagrado Corán;;;;;;;;;x
EVTOPTA86610;I feel like I understand more now;Je comprends mieux les subtilités de la religion;Ich habe das Gefühl, als würde ich nun mehr verstehen;;Siento que ahora entiendo más.;;;;;;;;;x
EVTDESC86620;When Abraham left Mina and was brought down to al-Aqaba, the Devil appeared to him. Gabriel said to him: 'Pelt him!' so Abraham threw seven stones at him so that he disappeared from him.;Quand Abraham quitta Mîna et revînt à Al-Aqaba, le Démon lui apparut. Gabriel lui dit alors : 'Lapide-le !' Abraham jeta sept cailloux sur Satan pour le faire disparaître.;Als Abraham Mina verließ und nach al-Aqaba gebracht wurde, erschien ihm der Teufel. Gabriel sagte zu ihm: "Bewerft ihn!" - also warf Abraham sieben Steine nach ihm, sodass er von ihm verschwinden würde.;;Cuando Abraham dejó Mina y fue traído a al-Aqaba, el Diablo apareció ante él. Gabriel le dijo: "Lapídalo", y Abraham le tiró siete piedras para que desapareciera de su vista.;;;;;;;;;x
